 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 筹资活动现金流入小计(万元),21400,21400,21400,61885,47850,47850,8000,15000,10500,10500,10500,15000,5000,26605,23450, 
 偿还债务支付的现金(万元),23274,15070,3000,15500,15500,8000,3000,16500,12000,10000,5000,11000,14605,27950,16300, 
 分配股利、利润或偿付利息所支付的现金(万元),4570,4430,220,4498,3952,216,120,3546,3453,3320,734,4892,3636,4094,1177, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,6332,6332,6332,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),27843,19499,3220,26330,25783,14548,3120,20046,15453,13320,5734,15892,18242,32044,17477, 
 筹资活动产生的现金流量净额(万元),-6443,1901,18180,35555,22067,33302,4880,-5046,-4953,-2820,4766,-892,-13242,-5439,5973, 
 汇率变动对现金及现金等价物的影响(万元),-5,-4,-0,5,2,1,-2,3,1,-0,-0,-2,0,-0,--, 
 现金及现金等价物净增加额(万元),-9128,-6912,-1239,453,9777,22606,-4207,8049,-295,-508,469,1300,-563,842,4331, 
 加:期初现金及现金等价物余额(万元),15008,15008,15008,14555,14555,14555,14555,6506,6506,6506,6506,5206,5769,4927,596, 
 期末现金及现金等价物余额(万元),5880,8096,13769,15008,24332,37160,10348,14555,6211,5998,6975,6506,5206,5769,4927, 
 净利润(万元),--,4038,--,13366,--,3411,-1378,11551,--,--,-2118,10267,10004,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,579,--,966,--,502,11,590,--,--,-170,533,296,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1710,--,3151,--,1584,793,3115,--,--,741,2737,2538,--,--, 
 无形资产摊销(万元),--,451,--,840,--,409,203,620,--,--,123,331,190,--,--, 
 长期待摊费用摊销(万元),--,17,--,35,--,17,9,37,--,--,8,8,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,--,2,--,7,3,24,--,--,0,13,24,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,433,--,489,--,216,122,544,--,--,170,394,636,--,--, 
 投资损失(万元),--,-72,--,-4,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-248,--,-317,--,-203,-520,658,--,--,-717,-808,-108,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-7415,--,-5057,--,-4495,-2330,313,--,--,-3804,-1291,891,--,--, 
 经营性应收项目的减少(万元),--,-5224,--,-28128,--,-10136,1337,-3351,--,--,6292,-9784,-1208,--,--, 
 经营性应付项目的增加(万元),--,5747,--,19649,--,4846,-4084,7850,--,--,-2714,11218,944,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-2052,--,761,--,1492,513,-529,--,--,-77,-961,939,--,--, 
 经营活动产生现金流量净额(万元),--,-2031,--,5752,--,-2351,-5322,21421,--,--,-2265,12657,15144,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5880,8096,13769,15008,24332,37160,10348,14555,6211,5998,6975,6506,5206,5769,4927, 
 现金的期初余额(万元),15008,15008,15008,14555,14555,14555,14555,6506,6506,6506,6506,5206,5769,4927,596, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9128,-6912,-1239,453,9777,22606,-4207,8049,-295,-508,469,1300,-563,842,4331, 

