 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 筹资活动产生的现金流量净额(万元),14358,-7571,-5859,84585,143204,19518,11037,21757,13602,-1388,-1350,-24892,-86110,-10967,-2988, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-57462,-49519,-43273,50242,115185,-19707,-863,9828,-6608,-16979,-7811,829,-55743,59244,10814, 
 加:期初现金及现金等价物余额(万元),93919,93919,95289,43677,43677,43677,43677,33850,33850,33850,33850,33020,88763,29519,18705, 
 期末现金及现金等价物余额(万元),36458,44400,52016,93919,158863,23971,42815,43677,27242,16871,26039,33850,33020,88763,29519, 
 净利润(万元),--,12379,--,30045,--,--,11211,37999,--,--,13330,35933,33898,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,400,--,1583,--,--,639,412,--,--,562,1111,20,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,16231,--,29849,--,--,7181,26306,--,--,6161,22192,21411,--,--, 
 无形资产摊销(万元),--,528,--,1236,--,--,173,796,--,--,232,1110,1133,--,--, 
 长期待摊费用摊销(万元),--,1320,--,15838,--,--,3607,11816,--,--,2401,8210,8262,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,171,--,--,70,223,--,--,16,114,127,--,--, 
 固定资产报废损失(万元),--,41,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,270,--,3386,--,--,1032,3301,--,--,730,2936,3871,--,--, 
 投资损失(万元),--,--,--,-1962,--,--,-310,-456,--,--,--,-87,31,--,--, 
 递延所得税资产减少(万元),--,-18,--,-12,--,--,-1,-1,--,--,--,-0,-0,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6238,--,-7449,--,--,-6990,-6119,--,--,-8680,-4355,-1301,--,--, 
 经营性应收项目的减少(万元),--,-1288,--,-32251,--,--,-9990,-18186,--,--,-9798,-22235,-3825,--,--, 
 经营性应付项目的增加(万元),--,15170,--,27910,--,--,-3413,29509,--,--,2151,44530,15956,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-26235,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,12560,--,68344,--,--,3209,85601,--,--,7105,89458,79582,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),36458,44400,52016,93919,158863,23971,42815,43677,27242,16871,26039,33850,33020,88763,29519, 
 现金的期初余额(万元),93919,93919,95289,43677,43677,43677,43677,33850,33850,33850,33850,33020,88763,29519,18705, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-57462,-49519,-43273,50242,115185,-19707,-863,9828,-6608,-16979,-7811,829,-55743,59244,10814, 

