 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付给职工以及为职工支付的现金(万元),4255,11107,8699,6468,3914,9940,7773,5638,3296,8045,6146,4587,2986,6982,5370,3842,2315,6655,--,3647,2003,5553,4166,1989,1407, 
 支付的各项税费(万元),4071,8092,6046,4280,2324,10907,6450,3721,2145,10858,7889,4882,5570,10240,7150,4203,2521,8135,--,3049,1915,7009,4167,2265,1778, 
 支付的其他与经营活动有关的现金(万元),1702,6418,4398,2800,1377,6111,5372,2964,934,5803,5340,3149,1211,4794,4559,1748,982,3926,--,1728,1140,3921,3481,2044,2951, 
 经营活动现金流出小计(万元),22714,75354,58629,41099,21507,72357,52836,37737,20234,82308,60231,42369,27391,66897,45925,31087,12732,56652,--,25500,14199,49374,52179,21171,20481, 
 经营活动产生的现金流量净额(万元),2437,24060,13848,133,-3693,24048,6779,-5261,-2471,16078,-5562,-8101,-7211,17580,-331,89,86,16237,5747,6664,-5916,9096,8572,4242,3256, 
 收回投资所收到的现金(万元),1704,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,102,3648, 
 取得投资收益所收到的现金(万元),--,97,--,--,--,2,--,--,--,78,78,52,41,96,26,26,--,--,--,--,--,--,--,--,27, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,52,27,27,27,42,37,9,5,44,43,43,3,25,10,0,4,85,--,--,--,0,4,6,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1285,--, 
 收到的其他与投资活动有关的现金(万元),10410,1590,827,421,610,13509,28869,24982,15927,7347,7764,5842,4619,10149,6147,6000,--,--,--,284,--,261,88,65,7, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12114,2039,855,448,637,13552,28906,24990,15932,7469,7885,5937,4662,10270,6184,6027,4,85,--,284,0,262,92,1459,3682, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),862,1154,634,400,116,3673,3370,1373,155,1541,1258,672,158,1958,1394,778,491,1262,--,658,530,3035,4053,3307,739, 
 投资所支付的现金(万元),--,998,70,70,70,9557,9563,6943,5949,175,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3756, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4000,4000,4000,4000,13560,13604,13604,14909,501,303,--,--,--,--,--,--,--,--,--,--,--,--,148,250, 
 支付的其他与投资活动有关的现金(万元),13712,79168,11007,151,2108,1049,5020,12,5,28308,10797,10767,2559,46315,38989,34109,3000,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14574,85320,15711,4622,6294,27838,31558,21932,21019,30525,12358,11439,2717,48273,40384,34887,3491,1262,--,658,530,3035,4053,3456,4745, 
 投资活动产生的现金流量净额(万元),-2460,-83281,-14857,-4174,-5657,-14287,-2653,3058,-5087,-23056,-4473,-5501,1946,-38003,-34200,-28861,-3487,-1177,--,-374,-530,-2774,-3960,-1997,-1063, 
 吸收投资收到的现金(万元),--,62992,--,--,--,292,292,122,22,--,--,--,--,21653,25064,21653,20772,--,--,--,--,--,2875,--,4900, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,292,292,122,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000, 
 取得借款收到的现金(万元),292,--,--,--,--,--,33,124,148,293,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,530,530,530,--,3411,--,--,--,--,--,--,--,--,--,--,289, 
 筹资活动现金流入小计(万元),292,62992,0,0,0,292,325,246,170,823,530,530,0,25064,25064,21653,20772,0,--,0,0,0,2875,3000,5189, 
 偿还债务支付的现金(万元),--,230,230,2,63,63,250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2,5490,5424,5415,2,4841,4797,4794,--,4788,4760,4760,--,3964,3964,3964,--,7500,--,--,--,--,83,3168,2122, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3150,1541, 
 支付其他与筹资活动有关的现金(万元),170,54,7,7,--,324,--,--,--,9,27,23,--,909,897,897,--,--,--,--,--,--,--,300,603, 
 筹资活动现金流出小计(万元),173,5774,5661,5425,65,5228,5047,4794,0,4797,4787,4783,0,4873,4861,4861,0,7500,--,0,0,0,3083,3468,2725, 
 筹资活动产生的现金流量净额(万元),119,57218,-5661,-5425,-65,-4936,-4721,-4548,170,-3974,-4257,-4253,0,20192,20203,16792,20772,-7500,--,0,0,0,-208,-468,2464, 
 汇率变动对现金及现金等价物的影响(万元),-55,-64,-95,-9,-22,165,5,-5,-1,-62,-8,-8,--,-10,-0,-0,--,6,--,--,--,-24,-58,--,--, 
 现金及现金等价物净增加额(万元),41,-2067,-6765,-9475,-9438,4990,-590,-6756,-7389,-11014,-14301,-17865,-5265,-241,-14328,-11979,17371,7566,--,6289,-6447,6298,4345,1777,4658, 
 加:期初现金及现金等价物余额(万元),18272,20339,20339,20339,20339,15349,15349,15349,15349,26363,26363,26363,26362,26604,26604,26604,26604,19039,--,19039,19039,12740,8395,6618,1960, 
 期末现金及现金等价物余额(万元),18314,18272,13574,10864,10902,20339,14759,8593,7961,15349,12062,8499,21097,26363,12277,14625,43975,26604,--,25328,12592,19039,12740,8395,6618, 
 净利润(万元),--,15727,--,8015,--,25549,--,12729,--,23613,--,10554,--,21389,--,9488,--,17182,--,8180,--,13378,7580,3367,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,549,--,888,--,1626,--,826,--,215,--,705,--,557,--,489,--,225,--,37,--,799,-200,300,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1322,--,686,--,1456,--,715,--,1344,--,629,--,1185,--,597,--,1228,--,599,--,793,685,467,--, 
 无形资产摊销(万元),--,484,--,233,--,349,--,23,--,64,--,32,--,60,--,28,--,68,--,36,--,59,20,10,--, 
 长期待摊费用摊销(万元),--,47,--,19,--,46,--,31,--,20,--,8,--,20,--,11,--,11,--,5,--,178,141,94,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-24,--,-4,--,-14,--,-3,--,-37,--,-33,--,-17,--,-6,--,-46,--,--,--,0,-3,0,--, 
 固定资产报废损失(万元),--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-682,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-1321,--,-495,--,-1440,--,-629,--,-1349,--,-646,--,-748,--,0,--,-6,--,-166,--,-292,6,-63,--, 
 投资损失(万元),--,-104,--,-13,--,-2,--,--,--,-78,--,-52,--,-96,--,-26,--,--,--,--,--,--,--,-4,--, 
 递延所得税资产减少(万元),--,116,--,-46,--,-108,--,513,--,-661,--,-120,--,-177,--,-72,--,-46,--,-9,--,-118,20,-52,--, 
 递延所得税负债增加(万元),--,99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--, 
 存货的减少(万元),--,2088,--,4175,--,12468,--,9614,--,4705,--,3300,--,-17227,--,1792,--,-2767,--,202,--,-2960,-5979,-5252,--, 
 经营性应收项目的减少(万元),--,-3293,--,-11424,--,-8108,--,-20417,--,-2479,--,-15617,--,-16154,--,-9450,--,-2230,--,265,--,-13724,-1261,-5618,--, 
 经营性应付项目的增加(万元),--,9052,--,-1902,--,-7776,--,-8664,--,-9279,--,-6862,--,28787,--,-2762,--,2618,--,-2484,--,10982,7564,10991,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,24060,--,133,--,24048,--,-5261,--,16078,--,-8101,--,17580,--,89,--,16237,--,6664,--,9096,8572,4242,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18314,18272,13574,10864,10902,20339,14759,8593,7961,15349,12062,8499,21097,26363,12277,14625,43975,26604,--,25328,12592,19039,12740,8395,6618, 
 现金的期初余额(万元),18272,20339,20339,20339,20339,15349,15349,15349,15349,26363,26363,26363,26362,26604,26604,26604,26604,19039,--,19039,19039,12740,8395,6618,1960, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),41,-2067,-6765,-9475,-9438,4990,-590,-6756,-7389,-11014,-14301,-17865,-5265,-241,-14328,-11979,17371,7566,--,6289,-6447,6298,4345,1777,4658, 

