 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 收到其他与筹资活动有关的现金(万元),2445,2545,1801,1560,1520,1534,1788,1847,1836,1814,1317,3168,1317,1317,1567,1567,1567,1567,81,2284,934, 
 筹资活动现金流入小计(万元),22167,9707,30656,25765,15725,12639,22788,22847,17836,6814,53233,53315,51464,4317,12567,7567,7567,4567,13881,27784,35684, 
 偿还债务支付的现金(万元),2850,2350,20786,12702,7902,2792,7618,5692,2450,950,59084,54800,34100,5800,21884,14800,8400,4000,19784,16084,15784, 
 分配股利、利润或偿付利息所支付的现金(万元),17529,99,15300,14435,14208,350,10606,10168,9494,309,7201,4904,6007,1118,11984,10716,9064,4903,7913,8214,5014, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1626,2625,1177,4680,1216,1520,925,1222,2098,3564,1940,1038,1821,1517,1496,941,1,1567,81,2284, 
 筹资活动现金流出小计(万元),20379,4074,38711,28314,26790,4358,19744,16785,13166,3357,69849,61644,41145,8739,35385,27011,18405,8903,29264,24379,23082, 
 筹资活动产生的现金流量净额(万元),1788,5633,-8054,-2549,-11065,8282,3044,6063,4669,3457,-16615,-8329,10319,-4422,-22818,-19444,-10837,-4336,-15383,3405,12602, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-8409,-13252,19388,9461,8660,10732,9537,8245,-4538,-1140,3307,10411,24190,-184,8056,1857,627,-803,2855,4841,-8611, 
 加:期初现金及现金等价物余额(万元),51548,51548,32160,32160,32160,32160,22623,22623,22623,22623,19315,19315,19315,19315,11260,11260,11260,11260,8404,3563,12174, 
 期末现金及现金等价物余额(万元),43139,38296,51548,41621,40820,42892,32160,30868,18085,21483,22623,29726,43505,19131,19315,13116,11887,10457,11260,8404,3563, 
 净利润(万元),37491,--,50686,--,24632,--,32856,--,16635,--,29135,--,15171,7021,22261,--,--,5218,17097,11663,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),646,--,142,--,307,--,344,--,347,--,-332,--,-99,103,203,--,--,265,71,-60,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),458,--,862,--,436,--,754,--,341,--,523,--,228,110,442,--,--,107,383,207,--, 
 无形资产摊销(万元),6263,--,11300,--,5690,--,10821,--,5420,--,10403,--,5248,2643,9891,--,--,2224,8697,6624,--, 
 长期待摊费用摊销(万元),155,--,276,--,136,--,331,--,30,--,142,--,68,39,147,--,--,4,13,24,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,2,--,2,--,0,--,--,--,--,--,3431,--,--,-9,-2,4,--, 
 固定资产报废损失(万元),--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2621,--,5005,--,2621,--,5293,--,2591,--,8692,--,5145,2642,10973,--,--,2513,10202,8043,--, 
 投资损失(万元),-431,--,-613,--,-408,--,-368,--,-13,--,-86,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-951,--,-1815,--,-709,--,-543,--,-644,--,-1657,--,-1149,-1029,-1335,--,--,-718,-477,-593,--, 
 递延所得税负债增加(万元),752,--,1146,--,550,--,840,--,612,--,1334,--,906,630,1092,--,--,368,756,761,--, 
 存货的减少(万元),-895,--,-2633,--,-1164,--,-1864,--,-1680,--,-712,--,-1131,-319,-764,--,--,-774,1380,1164,--, 
 经营性应收项目的减少(万元),-17553,--,-4879,--,-8114,--,-7626,--,-5496,--,1137,--,-2110,-1654,-2332,--,--,-1901,1875,406,--, 
 经营性应付项目的增加(万元),-12794,--,5453,--,-5867,--,2129,--,-6597,--,-2833,--,-3368,-1833,-3902,--,--,-1796,-1333,-6457,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),463,--,1519,--,--,--,-170,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),16227,--,66450,--,18112,--,42797,--,11547,--,45747,--,18910,8354,40106,--,--,5500,38664,21787,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),43139,38296,51548,41621,40820,42892,32160,30868,18085,21483,22623,29726,43505,19131,19315,13116,11887,10457,11260,8404,3563, 
 现金的期初余额(万元),51548,51548,32160,32160,32160,32160,22623,22623,22623,22623,19315,19315,19315,19315,11260,11260,11260,11260,8404,3563,12174, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8409,-13252,19388,9461,8660,10732,9537,8245,-4538,-1140,3307,10411,24190,-184,8056,1857,627,-803,2855,4841,-8611, 

