 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 支付的其他与投资活动有关的现金(万元),8000,8000,3000,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9246,9141,3505,2056,1000,1320,536,1116,932,716,2512,2961,3690,1283, 
 投资活动产生的现金流量净额(万元),-4022,-6071,-3484,-1702,-659,-1106,-384,-871,-769,-591,-2295,-2547,-2998,-1186, 
 吸收投资收到的现金(万元),220,130,--,11612,5,5,--,--,--,--,245,--,4720,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),220,130,--,5,5,5,--,--,--,--,245,--,--,--, 
 取得借款收到的现金(万元),510,10,--,10,10,10,10,110,110,100,--,10,--,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,204,--,28,--,--,--,--,379,--,28,71, 
 筹资活动现金流入小计(万元),730,140,0,11826,15,43,10,110,110,100,624,10,4748,571, 
 偿还债务支付的现金(万元),500,--,--,10,10,--,--,110,100,100,--,10,500,50, 
 分配股利、利润或偿付利息所支付的现金(万元),1140,1115,--,850,850,850,0,602,600,602,330,326,18,19, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1,1,--,851,0,--,--,76,2,46,--,440,--,--, 
 筹资活动现金流出小计(万元),1641,1115,0,1711,860,850,0,788,702,747,330,777,518,69, 
 筹资活动产生的现金流量净额(万元),-911,-975,0,10115,-845,-807,10,-678,-592,-647,294,-767,4230,502, 
 汇率变动对现金及现金等价物的影响(万元),-72,-32,-15,129,112,79,-15,80,33,-5,-60,-120,-46,6, 
 现金及现金等价物净增加额(万元),-14417,-12758,-5302,10194,-6498,-5013,-3031,2288,-5109,-1053,2026,-1,3328,596, 
 加:期初现金及现金等价物余额(万元),26037,26037,26037,15650,15650,15650,16041,13362,13362,13362,11336,11337,8009,7412, 
 期末现金及现金等价物余额(万元),11620,13279,20735,25844,9151,10637,13011,15650,8253,12309,13362,11336,11337,8009, 
 净利润(万元),--,721,--,3089,--,1239,--,3065,--,1701,1411,3020,3259,3019, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,32,--,56,--,27,--,179,--,17,20,14,16,19, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,928,--,1733,--,827,--,1692,--,868,1750,1767,1502,672, 
 无形资产摊销(万元),--,18,--,36,--,17,--,29,--,14,19,13,9,3, 
 长期待摊费用摊销(万元),--,25,--,49,--,22,--,45,--,22,25,16,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-26,--,-105,--,-101,--,-180,--,-82,-93,24,-301,-80, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,32,--,-129,--,-79,--,-78,--,7,60,120,64,12, 
 投资损失(万元),--,-30,--,-0,--,-0,--,-0,--,-1,-6,--,--,--, 
 递延所得税资产减少(万元),--,-8,--,-7,--,-5,--,-16,--,-18,-2,1,-1,1, 
 递延所得税负债增加(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2291,--,-920,--,-1826,--,591,--,-368,107,282,-1428,-900, 
 经营性应收项目的减少(万元),--,-7041,--,-2824,--,-3197,--,-1179,--,-2333,-349,1622,-2867,-1839, 
 经营性应付项目的增加(万元),--,1961,--,674,--,-103,--,-391,--,364,1143,-3447,1890,368, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-5679,--,1653,--,-3179,--,3756,--,190,4087,3431,2142,1274, 
 债务转为资本(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11620,13279,20735,25844,9151,10637,13011,15650,8253,12309,13362,11336,11337,8009, 
 现金的期初余额(万元),26037,26037,26037,15650,15650,15650,16041,13362,13362,13362,11336,11337,8009,7412, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-14417,-12758,-5302,10194,-6498,-5013,-3031,2288,-5109,-1053,2026,-1,3328,596, 

