报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业税金及附加(万元),6168,4288,2579,7342,3620,2176,1283,2453,2777,1995,7161,5815,3758,1397,6220,4784,3126,1452,6539,4660,2958,1309,5825,2751,7029,7874,6574,
销售费用(万元),31619,20290,10141,33611,24772,15903,7015,33636,24948,17228,39076,26929,17549,8368,36620,27731,17795,7319,34037,23504,15329,8954,27261,12007,28868,28648,22713,
管理费用(万元),27528,17550,8711,39068,31847,22360,11564,36936,25268,16085,34511,24331,16713,8042,37689,26502,15761,7574,30716,19350,11431,17868,23620,26327,70910,58230,34418,
财务费用(万元),9779,5872,1956,2517,6868,4669,4019,5694,2870,5324,11985,8440,4322,1524,15116,10506,7435,3132,14196,9977,6607,3459,7041,3710,8807,9626,12663,
资产减值损失(万元),452,698,250,2187,1448,776,57,-1304,-1601,839,3011,112,-479,-677,1623,-212,-277,2,-958,307,-470,576,-1805,2,1547,-2922,2274,
公允价值变动收益(万元),-882,-187,17,1004,7,--,52,--,--,--,--,--,--,--,--,-420,-199,-77,-21,--,--,--,--,--,--,--,--,
投资收益(万元),6349,4360,1180,1180,350,290,9,--,--,--,-526,-686,-686,-135,513,550,292,55,--,--,--,--,-45,-45,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),42416,30106,16717,89120,64918,44711,18577,87620,66387,43886,116059,92203,61183,30343,104325,71714,47371,13370,66577,49869,37622,12497,52558,42501,48388,45774,1944,
营业外收入(万元),2298,2166,1877,7679,2267,1219,481,4678,1870,1161,2025,553,293,135,1992,470,329,171,2135,2027,1510,1376,2488,1890,3930,2491,3389,
营业外支出(万元),928,13,7,457,147,100,14,365,42,31,483,121,111,0,590,569,533,20,53,30,29,--,129,6,216,3227,216,
非流动资产处置损失(万元),16,1,--,1,0,--,--,3,0,--,21,16,11,--,7,0,7,0,6,4,3,--,15,1,--,--,--,
利润总额(万元),43786,32259,18588,96342,67038,45830,19043,91933,68214,45016,117600,92635,61365,30478,105727,71615,47167,13520,68660,51867,39103,13874,54917,44385,52103,45037,5116,
所得税费用(万元),6872,5044,2894,13838,10352,7158,2989,11392,11310,6953,16257,14145,9363,4731,15395,8531,6049,1234,6433,5420,4011,1294,5135,2586,1397,2771,438,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),36914,27215,15693,82504,56685,38672,16055,80541,56904,38063,101344,78490,52002,25746,90332,63083,41118,12286,62227,46447,35092,12580,49782,41800,50706,42266,4678,
归属于母公司所有者的净利润(万元),36874,27192,15687,82508,56743,38777,16110,80558,56901,38064,101313,78461,51983,25741,90357,63113,41136,12246,62238,46426,35081,12576,49065,41182,48733,41146,4686,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),41,23,6,-4,-58,-106,-56,-17,4,-1,31,29,19,5,-25,-30,-18,40,-11,20,12,4,717,618,1973,1120,-8,
基本每股收益,0.46,0.34,0.2,1.27,0.92,0.65,0.27,1.34,0.95,0.63,1.69,1.31,--,--,1.51,--,--,--,1.04,--,--,--,0.82,--,--,--,--,
稀释每股收益,0.46,0.34,0.2,1.27,0.92,0.65,0.27,1.34,0.95,0.63,1.69,1.31,--,--,1.51,--,--,--,1.04,--,--,--,0.82,--,--,--,--,
