报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
对联营企业和合营企业的投资收益(万元),754,3942,-123,-4,91,658,344,63,-65,-309,371,403,-0,-4,37,36,--,-13,4,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2213,10771,39592,32092,24355,5710,5242,3316,1524,8773,6479,4064,1539,1252,1177,1205,1063,5205,4558,3483,1943,8009,5687,3781,1591,5451,2584,3927,1558,1097,
营业外收入(万元),125,128,1788,916,242,3181,1617,1120,135,2297,1251,353,98,2299,1802,366,230,991,753,602,242,1413,1099,607,200,1403,339,144,21,--,
营业外支出(万元),2,729,742,721,0,77,26,3,1,32,19,11,--,7,1,0,--,100,100,100,--,7,5,5,5,12,--,1,0,2,
非流动资产处置损失(万元),--,--,592,591,--,28,17,0,0,6,4,2,--,6,1,--,--,0,--,--,--,2,--,--,--,0,--,1,0,2,
利润总额(万元),2337,10170,40638,32288,24597,8815,6833,4432,1657,11039,7710,4406,1637,3545,2978,1571,1294,6096,5210,3985,2184,9415,6781,4383,1786,6842,2923,4070,1579,1096,
所得税费用(万元),338,1430,3268,1929,494,1488,1201,848,344,1600,1920,1116,444,572,490,315,157,584,787,598,322,637,1017,658,265,1027,732,403,293,179,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1998,8740,37370,30358,24103,7326,5631,3584,1313,9439,5791,3290,1193,2972,2488,1256,1137,5511,4424,3388,1862,8779,5764,3726,1521,5814,2191,3666,1286,917,
归属于母公司所有者的净利润(万元),2147,9714,31021,27335,24080,8515,6231,3913,1498,9840,6068,3490,1286,3475,2925,1525,1268,5630,4439,3388,1862,8779,5764,3726,1521,5814,2191,3666,1286,917,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-149,-974,6350,3023,22,-1188,-599,-329,-185,-401,-277,-200,-93,-503,-437,-269,-131,-119,-16,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.06,0.29,0.92,0.81,0.71,0.25,0.18,0.12,0.04,0.29,0.18,0.1,0.11,0.33,0.27,0.14,0.12,0.53,0.42,0.32,0.35,1.72,1.14,0.76,0.33,1.45,0.55,0.92,0.32,0.23,
稀释每股收益,0.06,0.29,0.92,0.81,0.71,0.25,0.18,0.12,0.04,0.29,0.18,0.1,0.11,0.33,0.27,0.14,0.12,0.53,0.42,0.32,0.35,1.72,1.14,0.76,0.33,1.45,0.55,0.92,0.32,0.23,
