报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
销售费用(万元),1080,4470,3173,2160,1032,4047,2913,1934,956,4089,3018,1951,1405,3499,2593,1739,771,3398,2444,1426,756,2621,1784,1183,2190,1479,2041,781,655,
管理费用(万元),2562,11092,8431,5333,2378,9171,6973,4658,2008,8535,6157,4085,2167,9399,7510,4499,1820,9004,6673,4940,2589,8511,5455,3332,7593,5295,7189,3277,913,
财务费用(万元),1558,3958,2769,1620,886,2603,1902,1218,646,1753,1500,842,179,383,169,31,-41,-509,-675,-526,-351,827,1060,1073,1499,988,988,761,869,
资产减值损失(万元),-684,911,580,293,-5,-753,-2402,-2506,-1761,4881,483,483,--,857,-377,-377,--,818,417,417,--,352,263,89,951,327,163,219,669,
公允价值变动收益(万元),--,9,129,112,147,-97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
投资收益(万元),-69,267,137,16,29,1554,1383,1397,-13,-91,-141,-123,-72,-58,3,3,--,7,3,3,--,203,2,2,2,2,-1,2,1,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,104,--,--,--,-16,--,-126,--,-61,--,--,--,4,--,--,--,201,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1094,1266,-1364,930,1019,-1965,-1135,98,-923,-20040,-6953,-3028,-1836,6015,5734,4697,2461,8507,7436,5854,2219,11054,9325,7120,13020,10908,11260,8809,6618,
营业外收入(万元),18,95,2125,1953,1221,3761,2553,435,181,1596,1434,465,158,712,411,83,55,368,160,104,78,756,1016,856,1227,857,98,89,171,
营业外支出(万元),47,396,163,131,35,415,385,300,57,992,610,552,5,17,0,--,--,39,29,29,28,31,21,17,20,15,581,8,87,
非流动资产处置损失(万元),--,--,--,13,--,6,--,247,--,72,--,41,--,2,--,--,--,-0,--,--,--,--,--,--,--,0,517,--,0,
利润总额(万元),1065,965,599,2752,2205,1381,1033,233,-799,-19436,-6129,-3116,-1684,6710,6144,4780,2516,8835,7566,5929,2269,11780,10320,7959,14226,11750,10776,8890,6702,
所得税费用(万元),--,181,--,--,--,651,--,--,--,-741,-86,-86,--,1156,931,725,383,1274,1135,889,340,1795,1207,886,1869,1817,1626,1260,979,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1065,784,599,2752,2205,731,1033,233,-799,-18695,-6043,-3030,-1684,5554,5213,4055,2133,7561,6431,5040,1929,9985,9113,7073,12357,9933,9150,7630,5723,
归属于母公司所有者的净利润(万元),1065,784,599,2752,2205,731,1034,234,-799,-18679,-6030,-3020,-1676,5562,5219,4060,2136,7565,6431,5040,1929,9985,9113,7073,12357,9933,9150,7630,5723,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,-1,-1,-1,-16,-13,-10,-7,-8,-6,-5,-4,-4,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.01,0.01,0.01,0.03,0.03,0.01,0.01,0,-0.01,-0.23,-0.16,-0.08,-0.04,0.15,0.14,0.11,0.11,0.4,0.34,0.27,0.1,0.63,0.61,0.51,0.88,0.71,0.65,--,--,
稀释每股收益,0.01,0.01,0.01,0.03,0.03,0.01,0.01,0,-0.01,-0.23,-0.16,-0.08,-0.04,0.15,0.14,0.11,0.11,0.4,0.34,0.27,0.1,0.63,0.61,--,0.88,0.71,0.65,--,--,
