报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
管理费用(万元),10021,7768,5268,2236,10988,7117,4859,2087,9230,6650,4837,2042,7976,5675,3752,1541,6036,3957,2657,1537,5983,3503,5441,2516,5210,4286,2046,
财务费用(万元),45440,33230,21229,9889,36418,26993,17838,8450,32067,23846,15685,7787,39250,29982,20214,9774,37335,27584,17957,8981,30889,21985,33866,17253,25871,17920,12697,
资产减值损失(万元),6566,--,--,--,929,--,--,--,--,--,--,--,--,--,46,45,--,--,--,--,--,--,--,--,--,--,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),55,--,--,--,186,-17,-17,--,1234,1008,804,383,1,-119,-119,-127,0,40,20,20,53,10,72,-2,47,0,-2,
对联营企业和合营企业的投资收益(万元),55,--,--,--,-102,-17,--,--,130,--,--,--,-139,-119,-119,-127,0,40,20,20,53,10,72,-2,1,0,-2,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),68445,60718,44635,25631,51218,35362,28896,11675,22547,17225,19421,9534,17603,16107,17119,7602,17470,8631,11386,3327,22030,13449,15243,14845,20782,16595,10266,
营业外收入(万元),2647,2375,369,137,2538,2058,1471,1997,11290,6163,4574,2109,12327,5498,3792,1797,7615,4410,3155,1394,6037,4441,7048,2778,5384,4067,2655,
营业外支出(万元),139,138,50,--,316,265,4,0,175,198,153,--,182,172,48,12,8,3,2,0,49,48,45,4,79,145,47,
非流动资产处置损失(万元),--,--,--,--,--,3,2,0,2,196,153,--,160,159,35,--,7,2,2,0,46,45,0,0,75,89,0,
利润总额(万元),70953,62955,44955,25767,53440,37155,30363,13672,33662,23190,23842,11644,29748,21433,20863,9387,25078,13038,14539,4721,28017,17842,22246,17618,26088,20517,12875,
所得税费用(万元),11247,9414,6258,3269,7281,4591,3936,1923,6727,4523,4221,1900,3129,2447,2209,1169,2355,1333,1325,351,2721,2202,-4528,-5035,4240,3677,2851,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),59706,53541,38697,22498,46158,32564,26427,11749,26935,18667,19621,9744,26620,18986,18654,8218,22723,11705,13214,4370,25296,15640,26774,22652,21848,16840,10023,
归属于母公司所有者的净利润(万元),51519,46352,33786,19629,39903,28403,22966,9953,18860,13392,14988,7111,20336,14561,14826,6373,18204,9189,10477,3109,19512,11921,19214,17105,16114,13074,9056,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),8188,7188,4912,2869,6256,4160,3461,1795,8076,5275,4633,2633,6284,4425,3828,1845,4519,2516,2737,1260,5785,3719,7560,5547,5734,3765,968,
基本每股收益,0.12,0.11,0.08,0.05,0.1,0.07,0.06,0.05,0.09,0.06,0.07,0.03,0.11,0.08,0.08,0.04,0.11,0.06,0.07,0.02,0.12,0.08,0.12,0.11,0.1,0.08,0.09,
稀释每股收益,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.07,--,0.12,--,0.12,0.11,0.1,0.08,0.09,
