报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
管理费用(万元),3173,3110,2024,931,4730,3127,2039,983,4103,2962,2012,897,3969,2716,1987,914,4245,3085,2138,862,3709,2557,1687,826,3663,2750,1734,785,3778,1807,3612,2971,2415,
财务费用(万元),39,20,17,19,18,4,1,2,-116,-100,-81,-42,-206,-281,-220,-122,-409,-304,-204,-84,-588,-450,-331,-105,-428,-50,-25,-13,-103,-53,-116,-124,-91,
资产减值损失(万元),1555,1217,572,32,236,557,254,39,270,-196,-229,-144,404,-74,-156,-163,280,176,-14,38,558,417,368,139,639,556,387,236,47,152,214,96,14,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
投资收益(万元),313,259,194,101,350,285,204,101,184,108,51,26,210,53,31,31,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-2165,-2019,-844,-23,567,-646,-941,-561,-2990,-1098,-797,-126,-1684,85,85,80,-709,-456,-132,76,1576,796,814,646,2633,1740,1361,463,3904,2403,2634,1881,1945,
营业外收入(万元),1,125,1,--,4,120,119,0,60,13,13,0,293,57,0,0,2242,2227,2227,371,1272,1176,714,--,1099,811,511,300,452,192,849,422,57,
营业外支出(万元),--,--,--,--,1,--,--,--,5,--,--,--,1,--,--,--,1,0,0,--,7,4,4,4,15,15,0,0,--,--,6,4,4,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,5,--,--,--,1,--,--,--,1,--,--,--,1,--,--,--,--,--,0,--,--,--,--,--,1,
利润总额(万元),-2164,-1894,-843,-23,569,-526,-822,-561,-2935,-1085,-784,-126,-1392,141,86,80,1532,1771,2095,447,2842,1969,1524,642,3718,2536,1872,763,4356,2595,3477,2299,1998,
所得税费用(万元),-233,-183,-86,-5,-26,-84,-38,-6,-40,-35,0,--,-31,21,13,12,203,454,524,112,426,299,231,96,550,390,286,114,602,513,458,292,319,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-1931,-1711,-758,-18,595,-442,-784,-555,-2895,-1050,-784,-126,-1361,120,73,68,1330,1317,1571,335,2416,1669,1292,546,3167,2147,1586,648,3754,2082,3019,2006,1678,
归属于母公司所有者的净利润(万元),-1931,-1711,-758,-18,595,-442,-784,-555,-2895,-1050,-784,-126,-1361,120,73,68,1330,1327,1571,335,2416,1669,1292,546,3167,2147,1586,648,3754,2082,3019,2006,1678,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-10,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
基本每股收益,-0.11,-0.1,-0.05,-0,0.04,-0.03,-0.05,-0.03,-0.17,-0.06,-0.05,-0.01,-0.08,0.01,0,0,0.08,0.08,0.13,0.03,0.2,0.14,0.16,0.07,0.45,0.32,0.26,0.11,0.63,0.35,0.53,0.44,0.54,
稀释每股收益,-0.11,-0.1,-0.05,-0,0.04,-0.03,-0.05,-0.03,-0.17,-0.06,-0.05,-0.01,-0.08,0.01,0,0,0.08,0.08,0.13,0.03,0.2,0.14,0.16,0.07,0.45,0.32,0.26,0.08,0.63,0.35,0.53,0.44,0.54,
