报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-03-31,2006-12-31,2005-12-31,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,-7,-7,7,0,
投资收益(万元),99,491,-111,-88,-48,-342,-3,7,37,6,-50,-50,1,121,23,22,2,-118,46,46,-51,-42,5,5,--,-0,--,--,--,-4,--,--,0,-5,0,0,0,9,10,10,0,8,8,-5,-57,
对联营企业和合营企业的投资收益(万元),-24,-162,-111,-88,-48,-155,-3,7,37,6,-50,-50,--,121,23,22,--,-118,46,--,--,-42,--,5,--,-0,--,--,--,-4,--,--,0,-5,0,0,0,-1,--,--,0,0,0,-5,-22,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业利润(万元),22862,21693,25263,26484,21438,13527,17537,19052,15329,20200,24678,26417,22099,42993,41325,34006,24954,52890,38064,31178,21120,41857,30249,25071,17087,32481,23463,19892,13702,21959,16447,13521,9771,21538,16147,13253,9888,20601,15448,11886,8526,16248,5656,9961,7683,
营业外收入(万元),396,2741,2086,2119,489,10082,7774,4369,762,7841,5476,4633,835,3480,2514,2029,202,2726,1777,1139,699,3455,1548,933,823,2040,1168,778,425,2506,1289,856,720,1876,1167,729,564,1258,814,650,572,859,179,767,472,
营业外支出(万元),719,2834,2752,1656,1367,3596,2022,944,263,1605,518,311,124,623,406,146,54,1454,275,174,60,581,292,154,56,439,352,187,47,994,652,131,72,484,287,115,37,526,228,185,46,288,127,329,227,
非流动资产处置损失(万元),--,--,472,249,59,711,256,162,51,416,168,105,26,483,329,98,33,129,102,44,16,189,116,78,40,252,201,84,33,380,171,92,47,265,160,54,13,187,69,43,32,66,0,98,57,
利润总额(万元),22540,21600,24597,26948,20560,20013,23289,22477,15828,26436,29636,30739,22809,45849,43432,35889,25102,54161,39566,32143,21759,44731,31505,25850,17854,34082,24279,20482,14080,23470,17085,14246,10418,22929,17027,13868,10415,21333,16034,12351,9053,16818,5708,10398,7928,
所得税费用(万元),5517,6433,5883,5872,5229,6052,5467,5042,3235,4985,5785,6678,5094,11358,9869,8219,5902,12616,9514,7727,5116,10441,6821,5718,4129,8073,5760,5144,3567,6381,4507,3682,2417,6329,4493,3380,2495,5012,3772,2325,1337,4352,591,1691,446,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
净利润(万元),17023,15168,18713,21076,15331,13960,17823,17434,12593,21451,23851,24062,17715,34492,33564,27670,19200,41545,30052,24416,16643,34290,24684,20132,13725,26009,18519,15338,10513,17089,12578,10564,8001,16600,12534,10488,7921,16321,12262,10026,7716,12466,5117,8708,7481,
归属于母公司所有者的净利润(万元),16746,14645,18364,20806,15176,13270,17400,17215,12482,21382,23922,24146,17785,34530,33573,27670,19201,41545,30052,24416,16643,34290,24684,20132,13725,26009,18519,15338,10513,17089,12578,10564,8001,16519,12462,10460,7954,16283,12228,10034,7719,12366,5110,8744,7395,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),277,522,349,271,156,690,423,219,111,69,-71,-84,-69,-38,-9,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,81,72,28,-33,38,34,-7,-4,100,7,-37,87,
基本每股收益,0.19,0.17,0.21,0.24,0.18,0.17,0.22,0.22,0.16,0.28,0.31,0.32,0.27,0.58,0.56,0.46,0.32,0.73,0.52,0.43,0.62,1.27,0.91,0.74,0.51,0.96,0.69,0.57,0.39,0.63,0.47,0.39,0.3,0.61,0.46,0.39,0.29,1.38,1.09,1,0.72,1.31,0.5,0.96,0.81,
稀释每股收益,0.19,0.17,0.21,0.24,0.18,0.17,0.22,0.22,0.16,0.28,0.31,0.32,0.27,0.58,0.56,0.46,0.32,0.73,0.52,0.43,0.62,1.27,0.91,0.74,0.51,0.96,0.69,0.57,0.39,0.63,0.47,0.39,0.3,0.61,0.46,0.39,0.29,1.38,1.09,1,0,1.31,0,0.96,0.81,
