报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
管理费用(万元),14481,9454,7838,3364,18986,12718,8105,3254,17656,13423,8856,3429,14879,11981,8014,3095,14215,11340,7187,3053,12408,8681,4584,2169,9459,7002,4564,8515,3479,7925,5963,5044,
财务费用(万元),-3163,-2406,-1592,-709,-3340,-2458,-1672,-663,-3221,-2298,-1666,-643,-3973,-2368,-1928,-1127,-3633,-2798,-1855,-1110,-3830,-2680,-2371,-507,-2485,-570,-296,-742,-360,-90,-245,-652,
资产减值损失(万元),818,1183,721,434,768,945,761,624,658,1172,987,232,1651,1498,1392,210,1191,331,128,42,808,-195,-202,-33,1012,37,37,613,317,425,25,-92,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-412,
投资收益(万元),1682,1613,671,-162,3356,651,286,314,3220,2710,720,249,2376,1366,1272,1463,2334,605,476,505,2059,-12,-52,-143,-305,-256,-196,-234,-43,1763,575,1133,
对联营企业和合营企业的投资收益(万元),-483,325,-140,-293,315,-279,-142,--,274,-48,-149,-184,--,-123,-216,-25,-195,-198,-197,--,-174,-271,-237,-143,-304,-256,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),47747,30254,20647,10611,43692,24076,14995,8136,36597,23088,13143,7000,34977,16776,12201,8104,29861,18856,14102,7014,43941,27104,17569,7098,32767,22684,15143,24004,10849,15143,9731,7879,
营业外收入(万元),294,161,107,10,157,1925,1153,585,3922,1187,689,324,1782,429,253,30,19740,18905,3902,705,5504,56,16,6,3052,1983,1964,1341,481,3672,344,730,
营业外支出(万元),200,44,34,41,224,167,21,3,170,111,83,15,84,70,12,7,126,67,39,32,136,31,30,27,136,131,123,79,35,37,33,115,
非流动资产处置损失(万元),--,--,0,--,--,119,18,1,12,4,2,--,3,3,2,1,31,17,0,--,76,2,--,0,2,--,1,--,--,--,--,--,
利润总额(万元),47842,30371,20721,10580,43624,25834,16126,8717,40349,24164,13749,7309,36675,17136,12441,8128,49474,37694,17965,7687,49309,27129,17555,7077,35683,24537,16985,25266,11295,18778,10042,8494,
所得税费用(万元),7411,4503,3199,1744,6396,4338,2736,1480,6114,4538,3048,1384,6159,3020,2174,1360,8194,6179,3303,1154,6913,4494,3044,1280,5650,3961,2789,4270,2024,3073,1653,1535,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),40431,25868,17522,8837,37229,21496,13390,7238,34234,19626,10701,5925,30516,14116,10267,6768,41280,31515,14662,6533,42396,22635,14511,5797,30033,20576,14195,20996,9271,15705,8389,6959,
归属于母公司所有者的净利润(万元),40325,25762,17360,8710,37523,21810,13700,7415,34184,20073,11065,6043,31088,14554,10604,6865,41340,31265,14512,6431,42218,22477,14387,5743,29779,20599,14272,20011,8744,13860,7523,6388,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),106,106,162,127,-294,-314,-310,-177,50,-447,-364,-118,-572,-437,-337,-97,-61,250,150,102,178,158,124,54,254,-23,-77,985,527,1845,866,571,
基本每股收益,0.42,0.27,0.18,0.09,0.39,0.23,0.14,0.08,0.36,0.21,0.12,0.06,0.32,0.15,0.11,0.11,0.65,0.49,0.23,0.1,0.66,0.35,0.23,0.09,0.53,0.4,0.32,0.45,0.19,0.31,0.17,--,
稀释每股收益,0.42,0.27,0.18,0.09,0.39,0.23,0.14,0.08,0.36,0.21,0.12,0.06,0.32,0.15,0.11,0.11,0.65,0.49,0.23,0.1,0.66,0.35,0.23,0.09,0.53,0.4,0.32,0.45,0.19,0.31,0.17,--,
