报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6485,31907,21212,9550,4480,25371,17749,7235,3053,23376,13934,6789,2752,10742,10253,5995,2628,14711,9656,5294,2063,11354,7243,4036,10458,8003,8153,
营业外收入(万元),85,246,1909,1739,943,1776,524,331,280,1177,217,134,123,553,187,156,91,338,192,142,85,735,344,54,470,1024,320,
营业外支出(万元),17,152,120,90,50,310,186,99,55,396,392,234,133,334,214,150,26,516,472,409,20,110,111,46,242,149,391,
非流动资产处置损失(万元),--,--,27,27,27,72,10,7,6,93,69,54,54,62,81,58,--,5,--,--,--,19,--,--,171,50,--,
利润总额(万元),6553,32001,23001,11200,5373,26837,18087,7467,3278,24156,13759,6689,2742,10961,10227,6001,2693,14532,9375,5026,2128,11979,7477,4045,10686,8877,8083,
所得税费用(万元),850,3764,2566,1717,1062,6489,3497,1218,423,5142,2564,1102,316,1644,1643,1011,501,2524,1519,844,365,1805,1160,604,1899,820,1044,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5703,28237,20435,9483,4311,20348,14589,6249,2855,19014,11195,5588,2426,9318,8583,4990,2192,12009,7857,4182,1762,10173,6317,3440,8787,8057,7039,
归属于母公司所有者的净利润(万元),5336,28360,20439,9483,4317,20376,14576,6240,2843,19064,11219,5623,2444,9391,8644,5030,2209,12021,7857,4182,1762,10173,6317,3440,8787,8057,7039,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),367,-122,-4,1,-5,-28,13,9,12,-50,-24,-35,-18,-73,-61,-40,-17,-13,--,--,--,--,--,--,--,--,--,
基本每股收益,0.14,0.74,0.52,0.24,0.11,0.61,0.46,0.2,0.09,0.61,0.36,0.18,0.08,0.3,0.27,0.16,0.07,0.38,0.25,0.13,0.08,0.57,0.37,0.22,0.56,0.53,0.59,
稀释每股收益,0.14,0.73,0.52,0.24,0.11,0.61,0.46,0.2,0.09,0.61,0.36,0.18,0.08,0.3,0.27,0.16,0.07,0.38,0.25,0.13,0.08,0.57,0.37,--,0.56,0.53,0.59,
