报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业利润(万元),9953,29842,9325,6115,3609,11519,7819,3476,2391,13051,9227,9271,5056,17887,11804,9344,4847,17777,12461,12273,12102,7145,3212,2886,
营业外收入(万元),516,1824,1579,1445,849,1850,1424,596,755,2069,1191,453,421,1168,928,865,5,551,115,453,371,164,104,215,
营业外支出(万元),16,205,125,22,14,123,200,173,19,35,31,17,15,14,13,13,12,182,28,20,84,38,30,223,
非流动资产处置损失(万元),--,--,81,4,2,10,9,9,8,20,18,6,4,2,--,1,1,10,--,4,22,-6,5,193,
利润总额(万元),10454,31461,10780,7538,4445,13246,9043,3899,3128,15085,10387,9707,5462,19041,12719,10197,4840,18146,12548,12706,12388,7271,3285,2879,
所得税费用(万元),2783,9238,3644,2244,1234,3212,2294,1005,878,3875,2681,2333,1368,5213,3849,2559,1381,4589,4066,3228,3278,1897,1316,727,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),7671,22223,7136,5294,3211,10034,6749,2894,2250,11210,7706,7374,4094,13828,8870,7638,3458,13558,8482,9479,9110,5374,1969,2152,
归属于母公司所有者的净利润(万元),6513,18994,5674,4457,2965,10033,6748,2892,2250,11211,7706,7374,4094,13828,8870,7638,3458,13558,8482,9479,9110,5374,1983,2199,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),1158,3229,1462,837,246,1,1,1,-0,-1,-1,--,--,--,--,--,--,--,--,--,--,0,-13,-47,
基本每股收益,0.37,1.28,0.37,0.3,0.2,0.68,0.46,0.2,0.15,0.76,0.52,0.5,0.28,1.21,0.8,0.69,0.31,1.22,0.76,0.85,0.9,0.75,0.99,1.1,
稀释每股收益,0.37,1.28,0.37,0.3,0.2,0.68,0.46,0.2,0.15,0.76,0.52,0.5,0.28,1.21,0.8,0.69,0.31,1.22,0.76,0.85,0.9,0.75,0.99,1.1,
