报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
管理费用(万元),12596,44425,32381,20755,9955,37228,24784,15759,7694,28963,17892,12913,6389,23297,16800,10936,5769,18461,--,17605,16415,
财务费用(万元),20,724,753,494,134,787,589,255,142,136,262,148,662,3193,2375,1619,714,3698,--,4081,3344,
资产减值损失(万元),1218,578,134,237,645,1767,405,163,-40,130,216,54,-180,906,523,253,20,2276,--,531,111,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),196,750,566,374,193,460,296,130,28,852,96,49,2,23,23,23,23,20,--,21,15,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),18889,55507,32349,25293,11137,34311,15268,18005,12283,34051,22557,22099,11055,38340,24782,21700,9343,30785,22922,26450,22100,
营业外收入(万元),33,1538,2180,1183,1379,8286,4998,4504,1921,6231,3014,1546,182,2400,1081,859,444,4163,--,3328,3791,
营业外支出(万元),1,572,272,211,27,364,283,152,9,172,35,0,0,44,7,5,1,251,--,502,283,
非流动资产处置损失(万元),--,102,47,31,0,101,54,9,8,138,34,0,--,31,6,4,--,59,--,27,1,
利润总额(万元),18921,56472,34257,26265,12488,42233,19983,22357,14195,40111,25536,23645,11237,40696,25856,22554,9786,34697,24372,29276,25608,
所得税费用(万元),3699,9486,6686,5504,1682,8309,5325,3880,3503,7359,4186,4076,1979,7587,4146,3947,1901,6445,--,4506,5713,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),15222,46986,27572,20761,10806,33924,14658,18477,10693,32752,21351,19569,9258,33108,21710,18607,7885,28253,20398,24770,19896,
归属于母公司所有者的净利润(万元),14650,42400,24587,19157,9835,30302,12267,16615,9639,30660,19958,18201,8413,30113,19403,16443,7320,26294,18921,23424,19086,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),572,4586,2985,1605,971,3622,2391,1862,1054,2092,1393,1368,844,2996,2307,2164,565,1959,--,1346,810,
基本每股收益,0.5,1.45,0.84,0.66,0.34,1.04,0.42,0.57,0.33,1.05,1.03,1.25,0.58,2.75,1.77,1.5,0.67,2.4,--,2.14,1.74,
稀释每股收益,0.5,1.45,0.84,0.66,0.34,1.04,0.42,0.57,0.33,1.05,1.03,1.25,0.58,2.75,1.77,1.5,0.67,2.4,--,2.14,1.74,
