报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
研发费用(万元),6187,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
营业税金及附加(万元),594,373,125,1122,763,499,225,842,372,247,102,470,208,92,22,286,160,98,29,454,299,200,97,576,289,210,79,327,151,99,20,211,83,41,5,251,97,81,164,83,165,105,
销售费用(万元),5381,3567,1465,8721,5126,3255,1297,7783,4463,2951,1314,5227,2501,1306,794,3861,2561,1534,676,3725,2776,1854,980,4112,2811,1884,864,2681,1780,1203,578,1415,946,583,276,1000,768,646,952,702,676,583,
管理费用(万元),12038,7667,3428,18054,10914,7002,3502,15894,9638,6401,3249,9268,5365,2640,1463,6521,5123,3493,1667,7587,5508,3681,2157,8438,5892,3661,1750,7067,3986,2712,1450,4099,2694,1670,847,2937,2124,1394,2819,1664,1487,588,
财务费用(万元),275,73,28,-529,-427,-353,-281,-1806,-649,-439,-256,-1986,-637,-120,-86,-2806,-1034,-914,-15,-2159,-469,-253,-48,-329,-97,-64,-22,-1685,-123,-89,-27,-474,-146,-105,-36,166,189,164,212,147,209,88,
资产减值损失(万元),1738,1058,419,1373,746,658,39,4795,823,749,20,1028,306,137,-210,-22,-313,-427,-364,162,166,60,140,753,637,292,68,241,248,23,50,444,355,198,-16,95,121,112,256,32,216,-57,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
投资收益(万元),-788,-928,120,96,-289,-342,41,161,90,90,--,-402,60,60,--,--,--,--,--,-107,-107,-107,--,-128,--,0,--,-17,--,--,-7,653,558,551,--,716,280,280,--,0,6,-13,
对联营企业和合营企业的投资收益(万元),72,72,--,182,151,99,--,71,--,--,--,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-17,--,--,--,102,--,--,--,--,0,--,--,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
营业利润(万元),16381,8645,1651,31083,17929,11792,4908,11135,4897,1911,214,8918,1732,-19,-1023,4335,445,566,-460,10961,5644,3544,912,9548,3602,2272,310,6636,2694,1333,-699,6024,1885,1237,-445,6018,2521,1893,4338,2101,5269,3794,
营业外收入(万元),77,37,9,18,1015,161,268,5708,3247,1219,983,3619,1257,376,242,2290,1835,1218,653,3262,2426,1055,582,1849,1383,428,302,2720,837,586,200,1485,1123,666,494,2273,792,483,791,552,428,642,
营业外支出(万元),622,72,1,186,173,155,1,80,61,54,48,46,30,11,2,112,87,52,1,29,27,6,3,29,20,3,2,67,38,26,1,24,7,0,0,32,29,4,32,24,25,19,
非流动资产处置损失(万元),--,--,--,--,1,1,0,15,1,0,--,6,7,4,0,18,--,0,--,8,1,1,--,5,--,--,--,24,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
利润总额(万元),15837,8610,1660,30916,18771,11798,5175,16763,8084,3076,1149,12492,2958,345,-782,6513,2193,1732,193,14195,8043,4593,1491,11369,4965,2697,610,9289,3493,1893,-501,7485,3001,1903,49,8259,3284,2372,5097,2629,5673,4417,
所得税费用(万元),1521,858,279,3079,2007,1421,664,1743,1229,514,361,1873,565,134,79,472,329,263,122,927,780,430,172,832,748,379,142,1279,621,397,26,866,512,297,35,690,299,124,380,335,453,490,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,
净利润(万元),14316,7752,1381,27836,16764,10378,4512,15020,6854,2563,788,10619,2394,212,-861,6041,1864,1469,71,13267,7263,4162,1319,10536,4217,2318,468,8010,2872,1495,-527,6619,2489,1605,14,7568,2985,2248,4717,2294,5220,3927,
归属于母公司所有者的净利润(万元),14319,7753,1382,27912,16767,10381,4550,15193,6962,2636,814,10787,2486,279,-834,6156,1978,1522,102,13312,7391,4243,1348,10648,4315,2378,489,8053,2899,1520,-509,6775,2596,1660,38,7610,3066,2320,4724,2294,5203,3727,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-4,-1,-1,-75,-3,-3,-38,-173,-108,-73,-26,-168,-92,-67,-27,-115,-114,-53,-30,-44,-128,-81,-29,-112,-98,-60,-21,-43,-27,-25,-18,-156,-108,-55,-24,-42,-81,-72,-7,0,17,200,
基本每股收益,0.37,0.2,0.03,0.7,0.42,0.26,0.11,0.38,0.17,0.06,0.02,0.35,0.09,0.01,-0.03,0.23,0.07,0.05,0,0.47,0.26,0.15,0.1,0.77,0.32,0.18,0.07,1.21,0.43,0.23,-0.08,1.02,0.39,0.25,0.01,1.52,0.61,0.46,0.94,0.46,1.04,0.75,
稀释每股收益,0.37,0.2,0.03,0.7,0.42,0.26,0.11,0.38,0.17,0.06,0.02,0.35,0.09,0.01,-0.03,0.23,0.07,0.05,0,0.47,0.26,0.15,0.1,0.77,0.32,0.18,0.07,1.21,0.43,0.23,-0.08,1.02,0.39,0.25,0.01,1.52,0.61,0.46,0.94,0.46,1.04,0,
