报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),298,1084,724,527,180,961,366,257,116,705,545,422,237,794,609,440,203,673,--,332,162,383,318,286,100,293,196,158,
销售费用(万元),1124,4582,2959,1897,1111,4165,2968,2074,1051,3096,2082,1507,818,3528,2651,1878,888,3430,--,1621,752,2665,2329,2838,1239,1697,1177,1085,
管理费用(万元),2937,12494,9146,5937,2833,12091,8775,5889,2781,11728,8728,5873,2804,11778,7973,4856,2398,8089,--,3639,1693,6159,5987,4579,2053,3737,3210,1786,
财务费用(万元),-86,-371,-309,-245,-78,-340,-244,-150,-46,-232,-161,-35,25,9,41,35,-9,-89,--,-40,-14,51,313,398,251,339,496,318,
资产减值损失(万元),176,424,-78,45,184,187,36,134,241,110,-63,87,373,98,79,140,340,276,--,233,273,59,18,25,103,47,-11,41,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),3023,14053,9267,6931,3962,16120,11214,7095,3448,14060,9538,7057,3521,13576,10624,7769,3453,11067,9278,6654,2893,8451,8028,7225,4162,6146,4848,4215,
营业外收入(万元),28,112,873,712,150,2047,585,358,161,699,505,339,177,865,882,541,73,338,--,221,6,595,188,288,32,280,212,333,
营业外支出(万元),1,420,80,28,6,91,89,29,4,49,49,31,7,70,49,30,22,19,--,16,11,8,10,56,0,7,39,71,
非流动资产处置损失(万元),--,--,15,--,--,84,84,24,2,22,23,15,7,51,46,28,22,12,--,11,11,6,5,49,--,0,--,63,
利润总额(万元),3051,13746,10060,7615,4106,18076,11710,7424,3605,14711,9995,7364,3691,14371,11457,8280,3504,11386,9543,6859,2887,9038,8206,7457,4194,6419,5021,4476,
所得税费用(万元),510,1820,1361,1119,652,2344,1928,1198,552,2236,1544,1169,573,1829,1697,1315,551,1800,--,1100,471,1383,1183,1061,628,913,705,599,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),2540,11925,8699,6496,3454,15732,9782,6226,3054,12475,8451,6195,3118,12541,9760,6965,2952,9587,7988,5759,2416,7655,7024,6395,3567,5506,4316,3877,
归属于母公司所有者的净利润(万元),2540,11925,8699,6496,3454,15732,9782,6226,3054,12475,8451,6195,3118,12541,9760,6965,2952,9587,7988,5759,2416,7655,7024,6395,3567,5506,4316,3877,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
基本每股收益,0.13,0.65,0.47,0.35,0.19,0.86,0.53,0.34,0.17,0.69,0.47,0.34,0.35,1.43,1.12,0.8,0.35,1.25,--,0.75,0.31,0.99,0.96,0.92,0.51,0.79,0.62,0.56,
稀释每股收益,0.13,0.65,0.47,0.35,0.19,0.86,0.53,0.34,0.17,0.69,0.47,0.34,0.35,1.43,1.12,0.8,0.35,1.25,--,0.75,0.31,0.99,0.96,0.92,0.51,0.79,0.62,0.56,
