报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业税金及附加(万元),28771,19421,14262,6750,22398,17614,12772,6336,22686,11122,6511,3132,9978,8123,5074,1622,9216,5673,4293,1704,8949,4087,2742,1394,7509,5914,4109,1925,12177,10270,7219,3980,11442,7130,4413,2056,7793,5413,3734,2037,10670,8975,5844,2033,10100,7584,3795,1826,5073,4749,2449,1026,
销售费用(万元),31379,23645,15197,7976,29780,20419,13484,6553,25028,18706,12667,5475,21087,14733,9737,4638,22467,13495,8848,4099,17445,13068,8765,4651,21044,14049,9140,4662,20488,15253,9694,5098,15027,10301,6739,3232,12309,8472,5405,2417,9331,6238,3910,1726,8497,6191,3099,1654,6908,3689,2375,1000,
管理费用(万元),98601,70683,45680,22319,101312,68799,41277,20036,92273,67275,45539,22247,112566,68940,48029,21846,93765,60940,37964,16804,86014,58954,37983,18975,81862,51399,31649,17210,102288,57105,36036,16433,70835,42827,28079,13033,54139,37305,23566,10589,51036,35587,23874,10874,40451,28133,11234,5046,31125,17186,10430,4639,
财务费用(万元),106325,96426,63317,12980,53015,44181,26529,16193,103784,79803,55550,32168,141771,76309,36152,15729,74196,68453,54845,22411,-652,8638,1832,16650,75005,60409,37957,17879,41264,34538,23318,11700,38982,29510,23146,12024,38427,27191,17794,10393,51904,37744,20743,15128,40566,33228,9722,4656,28310,9096,4934,1910,
资产减值损失(万元),70549,19432,20268,11086,118610,55984,19671,1247,44775,11241,4139,2774,35617,17568,19881,1656,49485,31464,12559,11209,40690,23343,27147,5017,17171,-13946,-9893,-11458,51222,37587,7171,-2691,9944,5811,7576,778,-3507,-19754,-18750,-5939,36609,1425,952,1090,5408,1421,1064,-168,5746,1381,1659,251,
公允价值变动收益(万元),2977,-6484,-3673,-3247,1232,-3347,-2865,-3339,1883,-531,129,-695,156,5095,3053,-1396,2970,5012,1506,3391,-1637,296,567,373,-3846,-1652,-181,-1094,5154,1215,117,491,-1331,437,470,534,-596,--,--,--,--,--,0,0,0,0,--,0,0,0,--,--,
投资收益(万元),16604,900,820,192,8420,10109,2774,996,10993,4183,1673,962,6902,-5005,-5480,-327,5516,-1295,-404,-431,3151,-3400,-2994,-403,4168,1088,1369,824,3742,786,314,377,2399,-128,-43,75,-668,40,-289,-70,-631,1945,1676,278,-1102,-474,-298,-78,-729,-172,-62,22,
对联营企业和合营企业的投资收益(万元),3705,3137,2044,876,6314,5952,4344,1695,8501,5524,2921,1571,-130,-498,1110,-703,1003,-547,416,310,-2990,-2098,-2350,-666,1753,1595,1573,1191,1796,1635,1291,853,714,750,510,319,807,553,144,39,260,2337,1935,425,0,0,--,0,0,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,0,--,--,
营业利润(万元),135423,107878,65582,29154,103857,73553,43370,24697,42429,26365,14958,-1911,-88123,24476,36438,8348,26286,27010,23550,10747,52611,35903,25663,19340,83538,69182,51018,32644,172879,115416,82572,29858,103788,70178,50604,26728,78760,70876,50720,28678,83165,133503,89139,40051,150997,112022,43071,23533,154548,59749,40955,19239,
营业外收入(万元),2762,1322,812,203,2303,661,515,1742,13728,8738,5852,694,16061,12498,5134,1294,20524,14366,5015,468,22526,7668,6005,1295,25754,11472,6934,2744,27972,13840,9972,6223,19689,6606,2290,1113,10576,5898,5290,573,4043,1198,710,407,4022,720,311,28,765,44,23,20,
营业外支出(万元),4383,843,263,165,2261,1377,696,158,4592,2829,945,711,3864,3019,1680,249,2381,1238,495,124,4622,641,366,214,1236,497,297,119,14225,1200,416,184,1274,630,425,130,5914,1843,1624,498,3072,923,750,155,3232,567,273,84,767,209,42,47,
非流动资产处置损失(万元),--,--,--,--,--,1034,502,29,3521,2298,561,442,2718,2237,1470,81,1158,163,127,18,3884,360,114,13,547,149,97,22,12924,481,35,23,174,95,76,7,4301,1067,1052,61,469,61,23,10,2705,0,--,0,504,0,--,--,
利润总额(万元),133802,108357,66131,29192,103899,72837,43190,26282,51565,32274,19866,-1928,-75926,33955,39892,9394,44428,40138,28070,11091,70515,42929,31302,20421,108056,80157,57654,35268,186626,128056,92128,35897,122202,76154,52470,27711,83422,74932,54385,28753,84136,133778,89099,40303,151787,112175,43108,23476,154546,59585,40937,19213,
所得税费用(万元),35800,26535,16892,8237,29779,15825,9452,5633,19124,13262,9441,4300,-2945,12476,8804,2499,10696,7873,6823,4022,15506,7711,6369,4861,30013,23699,15946,7962,33193,19566,13753,5586,21491,12206,8535,4498,11728,16009,13976,6029,20200,27525,19272,7762,27040,18838,8633,5513,7134,8444,5526,3353,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,0,--,--,
净利润(万元),98002,81821,49239,20955,74120,57012,33738,20648,32441,19012,10425,-6229,-72982,21479,31087,6894,33732,32265,21247,7069,55009,35218,24933,15560,78043,56458,41709,27306,153433,108490,78376,30311,100711,63948,43935,23213,71694,58923,40410,22724,63936,106254,69826,32541,124747,93337,34475,17963,147411,51141,35411,15860,
归属于母公司所有者的净利润(万元),70877,66223,41212,20250,54882,39531,23630,14414,18032,9516,4623,-8710,-66643,18185,26389,5228,30066,30175,22347,10978,57256,39102,30179,15845,92387,67683,49764,28379,143208,103523,70164,28070,89921,59661,40255,20729,60789,47093,30595,17239,63713,91944,59504,28012,100617,52166,31555,16864,59677,44644,31530,14566,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,34499,--,--,79062,--,--,--,
少数股东损益(万元),27125,15598,8027,705,19238,17481,10108,6234,14409,9496,5802,2481,-6338,3294,4699,1666,3666,2090,-1100,-3909,-2247,-3884,-5246,-285,-14344,-11225,-8055,-1072,10224,4968,8212,2242,10790,4287,3680,2483,10905,11830,9814,5485,223,14309,10322,4529,24130,6672,2920,1099,8672,6496,3881,1293,
基本每股收益,0.07,0.06,0.04,0.02,0.05,0.04,0.02,0.01,0.02,0.01,0.01,-0.01,-0.07,0.02,0.07,0.03,0.19,0.21,0.16,0.08,0.4,0.28,0.21,0.11,0.65,0.48,0.35,0.2,1.02,0.74,0.51,0.21,0.69,0.46,0.31,0.16,0.47,0.36,0.24,0.13,0.49,0.71,0.46,0.22,0.78,0.54,0.37,0.2,0.69,0.52,0.36,0.17,
稀释每股收益,0.07,0.06,0.04,0.02,0.05,0.04,0.02,0.01,0.02,0.01,0.01,-0.01,-0.07,0.02,0.07,0.03,0.19,0.21,0.16,0.08,0.4,0.28,0.21,0.11,0.65,0.48,0.35,0.2,1.02,0.74,0.51,0.21,0.67,0.45,0.31,0.16,0.47,0.36,0.24,0.13,0.49,0.71,0.46,0.22,0.78,0.54,0.37,0.2,0.69,0.52,0.36,0.17,
