报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),42607,19905,57494,42753,22881,10726,28712,23082,15604,7597,27592,22755,15503,6855,25013,19314,11655,4991,17558,11633,5692,
营业外收入(万元),83,36,261,216,5147,2845,10417,7409,3675,2046,5642,2504,1308,639,3425,2258,1382,432,2708,1861,2438,
营业外支出(万元),54,9,193,121,118,19,431,331,112,34,220,153,63,29,3683,160,74,18,206,179,77,
非流动资产处置损失(万元),--,--,--,3,2,2,2,1,1,--,--,--,--,--,3440,-9,-9,--,0,4,-0,
利润总额(万元),42636,19932,57563,42847,27910,13552,38699,30159,19167,9609,33014,25106,16747,7466,24756,21411,12964,5405,20060,13315,8052,
所得税费用(万元),5145,2156,6877,5024,3278,1490,5843,4475,2531,1330,3879,2618,1576,444,2494,1964,1226,187,2963,1652,1080,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),37491,17776,50686,37823,24632,12062,32856,25684,16635,8279,29135,22488,15171,7021,22261,19447,11738,5218,17097,11663,6973,
归属于母公司所有者的净利润(万元),37491,17776,50686,37823,24632,12062,32856,25684,16635,8279,29135,22488,15171,7021,22261,19447,11738,5218,17097,11663,6973,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.55,0.26,0.74,0.55,0.36,0.18,0.48,0.38,0.24,0.18,0.67,0.52,0.37,0.17,0.55,0.48,0.29,0.13,0.42,0.29,0.17,
稀释每股收益,0.55,0.26,0.74,0.55,0.36,0.18,0.48,0.38,0.24,0.18,0.67,0.52,0.37,0.17,0.55,0.48,0.29,0.13,0.42,0.29,0.17,
