报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1826,6046,6026,4481,2724,7018,5274,3431,2137,5283,4142,3164,1964,6362,5002,3760,2103,7409,5443,4343,2657,8548,6327,4086,2395,6272,4072,4418,3088,2771,
营业外收入(万元),2,21,10,4,27,526,390,325,17,190,168,75,22,140,91,50,47,190,173,48,22,248,36,22,17,139,115,377,361,235,
营业外支出(万元),8,181,91,17,6,164,83,51,19,82,32,19,8,99,54,27,13,69,58,31,18,83,28,17,9,67,56,256,37,105,
非流动资产处置损失(万元),--,--,14,7,--,15,17,0,--,3,1,1,--,2,--,0,--,2,--,--,--,4,0,--,--,19,16,210,14,--,
利润总额(万元),1820,5885,5945,4468,2745,7381,5581,3705,2136,5391,4278,3220,1979,6402,5039,3782,2137,7530,5559,4360,2661,8713,6336,4091,2403,6344,4131,4539,3413,2902,
所得税费用(万元),325,1182,922,684,730,1165,848,585,329,898,704,518,293,1042,1374,1007,550,1123,878,680,398,1326,963,623,364,947,1027,679,517,421,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1495,4703,5023,3784,2016,6217,4734,3120,1806,4493,3574,2702,1686,5361,3665,2776,1586,6407,4681,3680,2263,7387,5373,3468,2040,5397,3104,3859,2896,2481,
归属于母公司所有者的净利润(万元),1495,4703,5023,3784,2016,6217,4734,3120,1806,4493,3574,2702,1686,5361,3665,2776,1586,6407,4681,3680,2263,7387,5373,3468,2040,5397,3104,3859,2896,2481,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-0,
基本每股收益,0.05,0.16,0.17,0.13,0.07,0.22,0.16,0.11,0.06,0.16,0.12,0.09,0.11,0.34,0.23,0.17,0.1,0.4,0.29,0.23,0.28,1.01,0.76,0.52,0.34,0.9,0.52,0.64,0.48,0.41,
稀释每股收益,0.05,0.16,0.17,0.13,0.07,0.22,0.16,0.11,0.06,0.16,0.12,0.09,0.11,0.34,0.23,0.17,0.1,0.4,0.29,0.23,0.28,1.01,0.76,0.52,--,0.9,0.52,0.64,0.48,0.41,
