报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),18037,11646,5924,1389,15067,9997,6234,2379,12883,8429,4718,1212,10933,6566,1987,827,4311,3526,2405,1119,4926,3895,2319,1004,4005,2814,1841,5240,4697,4731,
营业外收入(万元),134,77,29,14,47,442,265,29,860,216,94,37,673,404,60,46,93,59,43,18,308,98,27,17,126,82,17,516,461,74,
营业外支出(万元),157,124,97,1,37,22,9,3,65,109,19,4,38,20,4,3,35,28,12,10,30,2,1,1,3,2,0,1,2,296,
非流动资产处置损失(万元),--,--,--,--,--,7,6,2,35,18,7,4,15,8,3,3,28,28,12,0,29,1,1,1,3,0,--,1,--,161,
利润总额(万元),18015,11598,5857,1402,15077,10417,6490,2404,13678,8535,4793,1245,11567,6950,2043,871,4370,3557,2436,1127,5204,3991,2345,1020,4128,2894,1858,5755,5156,4509,
所得税费用(万元),3072,2004,1114,278,1948,1713,1060,394,2255,1488,874,255,2089,1427,340,141,609,541,381,173,745,623,352,165,609,460,300,848,819,673,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),14943,9594,4743,1124,13129,8704,5430,2010,11423,7047,3919,990,9479,5523,1703,730,3761,3016,2055,954,4459,3368,1993,856,3519,2434,1558,4907,4337,3836,
归属于母公司所有者的净利润(万元),14777,9524,4745,1198,13032,8712,5431,2021,11367,7035,3901,993,9476,5523,1703,730,3761,3016,2055,954,4459,3368,1993,856,3519,2434,1558,4907,4337,3836,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,2129,--,--,--,--,--,0,0,0,1227,740,287,--,1212,--,--,--,--,
少数股东损益(万元),166,70,-2,-74,97,-7,-1,-10,56,12,18,-3,3,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
基本每股收益,0.29,0.19,0.09,0.02,0.26,0.17,0.11,0.04,0.22,0.14,0.08,0.04,0.37,0.22,0.09,0.04,0.2,0.16,0.11,0.1,0.48,0.37,0.22,0.09,0.45,0.33,0.23,0.71,0.63,0.56,
稀释每股收益,0.29,0.19,0.09,0.02,0.26,0.17,0.11,0.04,0.22,0.14,0.08,0.04,0.37,0.22,0.09,0.04,0.2,0.16,0.11,0.1,0.48,0.37,0.22,0.09,0.45,0.33,0.23,0.71,0.63,0.56,
