报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),4004,15758,11054,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),735,2360,1818,1481,467,2811,2133,1513,475,1888,772,653,421,853,638,512,156,914,664,494,144,829,600,395,165,620,461,298,67,514,386,322,216,542,425,275,147,594,468,325,384,322,484,350,
销售费用(万元),2041,10390,6711,4525,2001,10486,7652,5337,2681,9373,6203,4127,2023,9217,6027,4486,1819,10194,7325,4925,2036,8896,5403,3677,1899,8053,4937,3153,1490,7021,3769,2236,654,7187,4483,3441,1573,5054,2881,1836,3575,2376,3492,2585,
管理费用(万元),4018,15651,12404,15516,7908,31603,23857,15427,9037,29925,21201,12600,6709,24578,18280,11676,6172,21314,15620,10051,5484,17526,13097,8739,3818,13193,9503,5743,2653,11918,7360,5195,2377,11092,7910,5381,2563,8775,5941,3289,6407,5655,6157,5508,
财务费用(万元),1404,5877,4215,2675,1177,2274,1202,640,100,680,1084,706,230,2090,1652,1192,628,1869,1564,960,354,1771,1247,714,261,1705,1317,859,364,2530,2015,1268,548,1312,1056,678,265,1886,1580,978,2418,1939,2321,1781,
资产减值损失(万元),-113,2414,567,997,-149,3370,636,465,728,1589,1140,1413,503,1001,-544,600,-20,1244,667,625,44,1243,475,540,311,544,-243,-189,340,238,123,284,396,446,326,326,187,1243,850,741,629,272,957,262,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资收益(万元),-54,1206,-247,53,-109,-649,-864,-668,-116,104,540,438,286,2671,1573,1283,228,-523,-437,-424,-207,-348,-408,-144,-238,-374,-340,-181,-63,-160,-96,-70,-35,212,34,188,96,116,55,2,-31,-71,-255,-149,
对联营企业和合营企业的投资收益(万元),-54,-2564,-999,-699,-149,-754,-900,-698,-116,-524,-121,-87,35,-1110,-132,-107,-12,-523,-437,-424,-207,-348,-408,-144,-238,-369,-340,-181,-63,-160,-96,-70,-35,210,34,188,96,116,55,2,-23,-71,-255,-149,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),-144,2175,4868,4866,2734,10647,9762,8467,5220,14882,13431,11112,4654,15748,13406,11983,5074,18693,14105,10087,3944,15021,11228,8375,3432,7936,6474,5116,2002,6838,6849,6437,3379,12695,10123,6202,2966,9031,7198,4377,4114,3847,6429,4272,
营业外收入(万元),74,87,90,45,50,348,962,304,532,3251,1868,1064,495,2268,1085,749,262,3135,1607,1423,714,2041,809,681,184,2428,806,436,116,2601,643,415,116,1183,464,401,330,1038,403,188,1498,940,986,993,
营业外支出(万元),13,275,137,145,18,267,552,472,380,532,372,233,136,1009,442,311,144,828,385,284,137,634,337,215,96,423,212,147,57,235,161,117,59,423,342,192,102,180,120,90,184,162,187,325,
非流动资产处置损失(万元),--,--,--,--,--,--,437,416,354,64,62,23,12,443,3,3,3,282,12,11,--,98,54,25,--,104,--,3,--,1,--,--,--,12,--,-3,--,0,0,0,9,0,37,227,
利润总额(万元),-83,1987,4821,4766,2765,10727,10172,8300,5373,17602,14927,11943,5012,17008,14048,12421,5193,21000,15327,11225,4521,16427,11700,8842,3519,9941,7068,5404,2060,9204,7332,6736,3437,13455,10245,6411,3194,9889,7480,4475,5429,4624,7228,4940,
所得税费用(万元),212,719,926,869,338,1917,1723,1497,824,2444,1808,1663,605,2139,1706,1631,588,2886,2137,1563,614,2288,1631,1231,448,1169,808,630,229,793,790,735,417,997,1026,566,257,436,601,550,397,484,155,-174,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
净利润(万元),-295,1268,3895,3897,2427,8810,8449,6803,4549,15158,13119,10280,4408,14869,12342,10790,4605,18114,13190,9662,3907,14139,10069,7610,3071,8772,6260,4775,1831,8411,6542,6001,3019,12458,9219,5844,2937,9454,6880,3925,5031,4141,7073,5114,
归属于母公司所有者的净利润(万元),-427,797,3534,3608,2256,8341,7957,6515,4353,14419,12473,9933,4257,14191,11828,10353,4458,17557,12758,9400,3790,13705,9829,7451,3015,8508,6063,4619,1749,7981,6185,5718,2864,11851,8635,5600,2806,9050,6609,3753,4868,4015,6811,4943,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),132,471,360,289,171,469,492,287,196,738,646,346,150,678,514,437,146,557,432,262,118,434,240,159,56,265,197,155,82,430,356,283,155,607,584,245,131,404,271,172,163,126,262,171,
基本每股收益,-0.01,0.01,0.05,0.05,0.03,0.11,0.11,0.09,0.06,0.2,0.17,0.13,0.06,0.19,0.16,0.14,0.06,0.6,0.44,0.33,0.13,0.48,0.34,0.26,0.11,0.3,0.21,0.16,0.06,0.28,0.22,0.2,0.15,0.62,0.45,0.29,0.29,1.14,0.69,0.52,0.68,0.56,0.95,0.69,
稀释每股收益,-0.01,0.01,0.05,0.05,0.03,0.11,0.11,0.09,0.06,0.2,0.17,0.13,0.06,0.19,0.16,0.14,0.06,0.6,0.44,0.33,0.13,0.48,0.34,0.26,0.11,0.3,0.21,0.16,0.06,0.28,0.22,0.2,0.15,0.62,0.45,0.29,0.29,1.14,0.69,0.52,0.68,0.56,0.95,0.69,
