报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
销售费用(万元),5116,26615,18425,10523,4796,27296,18797,12181,5394,24291,17801,10676,4921,20215,14184,7976,3757,15205,11071,7066,3056,17638,12821,8407,4055,16534,11677,7340,3590,12454,7868,4451,1676,7868,5459,3428,1229,5722,4038,2663,4410,3302,3636,2703,
管理费用(万元),3623,15095,10597,7833,3692,16025,11012,7079,3460,14506,10349,6872,3317,11777,7328,4540,2010,7298,4893,3297,1541,6367,4405,2883,1303,5160,3466,2195,1005,3470,2483,1468,662,2657,1799,1147,490,1944,1419,932,1757,1303,1073,799,
财务费用(万元),2522,10768,8374,5808,2743,8413,6263,4555,2222,8326,4762,2984,1238,3839,2021,921,411,1689,1194,692,299,1158,852,634,312,1083,662,312,-89,-69,-2,30,19,66,-118,-87,53,762,577,389,739,557,639,448,
资产减值损失(万元),-825,63573,2775,2316,194,24840,60,-320,--,4109,806,630,--,1435,462,479,15,868,569,328,--,149,-33,-33,--,61,179,179,--,355,56,56,--,433,115,115,--,134,26,26,28,1,-19,-17,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,-353,56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,
投资收益(万元),-23,-5876,-5927,-7578,-0,27,-75,-90,-127,-315,147,100,-12,140,84,84,--,165,165,--,--,79,19,19,0,68,68,17,17,49,--,--,--,36,--,--,--,39,0,--,95,45,28,0,
对联营企业和合营企业的投资收益(万元),-23,108,125,-16,0,15,--,--,-3,41,--,--,--,-21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,
营业利润(万元),2790,-60530,-2510,-6510,1160,4349,12475,8955,2431,32362,17009,12086,2417,20278,10365,8000,1619,9372,4292,2875,1020,3462,2958,2496,1040,2275,2093,1614,773,5014,4006,2928,1348,4150,3391,2419,1166,3943,2896,1972,3310,2148,2856,1570,
营业外收入(万元),159,570,508,485,387,4213,756,1361,193,2198,1045,812,484,2592,1302,949,490,1919,781,675,383,1803,918,724,537,2346,1370,1084,467,2012,1040,829,570,2026,1091,829,452,867,411,268,532,304,551,1153,
营业外支出(万元),176,151,50,22,9,418,280,152,58,551,557,347,15,895,833,776,34,412,314,230,40,597,402,386,199,337,147,66,25,365,213,112,46,251,170,127,19,60,26,10,69,54,110,27,
非流动资产处置损失(万元),--,--,--,--,--,--,195,134,48,381,336,243,7,785,750,723,31,334,257,196,9,547,354,340,180,242,62,34,0,356,177,106,34,104,83,51,18,46,20,6,43,35,53,22,
利润总额(万元),2774,-60111,-2052,-6046,1538,8144,12951,10164,2566,34009,17497,12551,2887,21974,10834,8174,2075,10880,4759,3321,1362,4668,3473,2834,1378,4283,3315,2631,1215,6661,4833,3644,1872,5925,4311,3121,1599,4749,3281,2230,3772,2397,3297,2696,
所得税费用(万元),587,-322,534,224,154,1035,273,255,198,1289,1191,380,289,443,1161,901,284,1892,612,396,256,718,704,471,216,370,399,285,123,357,514,291,163,438,254,150,99,188,234,184,100,162,257,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,
净利润(万元),2187,-59789,-2586,-6270,1383,7110,12678,9909,2368,32720,16306,12171,2597,21531,9673,7272,1792,8987,4147,2925,1106,3950,2769,2363,1162,3914,2916,2346,1091,6304,4319,3353,1709,5487,4058,2971,1500,4562,3047,2046,3672,2235,3040,2696,
归属于母公司所有者的净利润(万元),1056,-61620,-4416,-7258,953,5674,11313,8917,1668,29060,13267,10094,1623,18462,7522,5661,1179,7547,3296,2506,1067,3636,2663,2114,1008,3264,2334,1877,904,5893,4135,3372,1734,5693,4058,2971,1500,4562,3047,2046,3672,2235,3019,2730,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
少数股东损益(万元),1131,1831,1831,988,431,1436,1365,992,700,3660,3039,2077,974,3070,2151,1611,612,1440,851,419,39,314,106,249,154,649,583,469,187,410,184,-19,-25,-206,--,--,--,--,0,--,0,0,21,-34,
基本每股收益,0.01,-0.74,-0.05,-0.09,0.01,0.07,0.14,0.11,0.02,0.35,0.16,0.12,0.02,0.23,0.09,0.21,0.04,0.35,0.15,0.12,0.05,0.17,0.12,0.1,0.05,0.15,0.11,0.09,0.04,0.28,0.19,0.16,0.16,0.53,0.38,0.28,0.14,0.57,0.38,0.26,0.46,0.28,0.38,0.34,
稀释每股收益,0.01,-0.74,-0.05,-0.09,0.01,0.07,0.14,0.11,0.02,0.35,0.16,0.12,0.02,0.23,0.09,0.21,0.04,0.35,0.15,0.12,0.05,0.17,0.12,0.1,0.05,0.15,0.11,0.09,0.04,0.28,0.19,0.16,0.16,0.53,0.38,0.28,0.14,0.57,0.38,0.26,0.46,0.28,0.38,0.34,
