报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7757,29308,24642,16395,6614,31952,19683,13616,6518,31544,17838,13341,4901,15225,8978,7433,2803,14114,8240,6476,2796,11051,7261,5210,2415,7556,2965,761,
营业外收入(万元),2,8,7,1294,871,3575,2700,1911,828,1523,749,465,41,963,677,263,75,1222,381,332,33,1035,186,186,5,763,240,208,
营业外支出(万元),11,13,63,62,62,311,157,1,1,28,25,0,--,4,0,0,--,5,5,5,--,0,0,0,--,--,2,--,
非流动资产处置损失(万元),--,--,63,62,62,301,157,1,1,1,0,0,--,4,0,--,--,--,0,--,--,0,0,0,--,--,1,--,
利润总额(万元),7747,29303,24586,17627,7422,35216,22225,15525,7344,33039,18561,13806,4942,16184,9655,7695,2878,15332,8616,6803,2829,12085,7446,5395,2420,8320,3203,969,
所得税费用(万元),983,4679,4317,2900,801,8862,5761,3973,1893,8212,3888,2766,517,4046,2410,1965,753,3874,2197,1742,793,3033,1864,1348,626,2081,33,-40,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6765,24624,20269,14727,6622,26354,16464,11552,5451,24827,14673,11040,4425,12138,7244,5730,2125,11457,6419,5061,2037,9052,5582,4047,1794,6239,3170,1009,
归属于母公司所有者的净利润(万元),6742,24639,20261,14694,6612,26520,16622,11617,5518,24817,14694,10980,4409,12134,7259,5818,2169,11474,6428,5068,2040,9056,5575,4038,1785,6259,3180,1004,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,
少数股东损益(万元),22,-15,7,34,10,-166,-158,-65,-67,10,-21,59,15,4,-15,-88,-44,-17,-9,-7,-3,-4,7,10,9,-19,-10,5,
基本每股收益,0.13,0.46,0.38,0.27,0.12,0.49,0.31,0.22,0.1,0.47,0.27,0.2,0.18,0.63,0.38,0.3,0.23,1.2,0.67,0.53,0.21,1.1,0.72,0.56,0.25,0.87,0.49,0.17,
稀释每股收益,0.13,0.46,0.38,0.27,0.12,0.49,0.31,0.22,0.1,0.47,0.27,0.2,0.18,0.63,0.38,0.3,0.23,1.2,0.67,0.53,0.21,1.1,0.72,0.56,--,0.87,0.49,0.17,
