报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
对联营企业和合营企业的投资收益(万元),263,321,-279,-167,-49,706,439,192,188,1559,871,605,181,367,248,159,85,-15,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10035,40573,20301,10858,4434,8731,5662,4138,2161,7915,6536,6126,2229,13961,10782,7188,2941,11718,9161,5411,1941,7216,6249,3721,3986,2289,1576,
营业外收入(万元),103,504,241,192,829,3702,1163,724,396,2680,1699,1084,334,2480,1645,1045,247,2314,1502,617,117,1817,582,577,1566,936,383,
营业外支出(万元),128,407,226,150,46,742,110,40,19,199,174,95,19,321,80,50,19,205,94,75,1,52,38,20,64,64,42,
非流动资产处置损失(万元),--,--,165,121,28,30,24,4,1,5,5,4,0,46,31,23,8,30,--,--,--,--,-154,--,-154,--,25,
利润总额(万元),10009,40670,20316,10900,5218,11691,6716,4821,2538,10396,8061,7115,2544,16120,12346,8182,3169,13827,10568,5953,2058,8981,6792,4277,5487,3160,1917,
所得税费用(万元),1406,6592,3431,1974,800,2096,797,660,220,1488,1004,903,252,1734,1213,715,419,2007,1530,584,129,930,785,442,-42,27,288,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8603,34078,16885,8926,4418,9595,5919,4161,2317,8908,7056,6212,2292,14386,11134,7467,2751,11820,9038,5369,1930,8052,6008,3835,5529,3134,1629,
归属于母公司所有者的净利润(万元),8792,34814,17618,9453,4396,8761,5571,3929,2187,8227,6547,5880,2154,13608,10580,6984,2552,11642,8814,5369,1930,8052,6008,3835,5529,3138,1629,
被合并方在合并前实现净利润(万元),--,--,-51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,595,
少数股东损益(万元),-189,-736,-733,-527,22,834,348,233,130,681,510,331,138,778,554,483,199,178,224,--,--,--,--,--,--,-4,--,
基本每股收益,0.37,1.48,0.75,0.4,0.19,0.48,0.31,0.22,0.12,0.46,0.36,0.33,0.12,0.76,0.59,0.39,0.28,1.29,0.98,0.6,0.32,1.61,1.29,0.85,1.23,1.26,1.58,
稀释每股收益,0.37,1.48,0.75,0.4,0.19,0.48,0.31,0.22,0.12,0.46,0.36,0.33,0.12,0.76,0.59,0.39,0.28,1.29,0.98,0.6,0.32,1.61,1.29,0.85,1.23,1.26,1.58,
