报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),156,1447,602,412,92,1091,595,437,165,565,467,262,12,487,150,388,251,452,146,304,96,185,66,151,83,
销售费用(万元),374,15835,11412,7521,4240,14358,10434,5989,3557,11693,7800,4663,2073,10096,4490,8075,2928,5699,2438,4133,1853,2915,1362,1787,920,
管理费用(万元),3983,12368,8066,4130,2162,7785,6164,4040,1901,7094,5204,3516,1975,7452,3747,6310,2786,4708,2091,2948,1446,2700,1443,1989,1035,
财务费用(万元),507,820,311,-21,23,-232,-119,-103,-59,256,291,315,43,189,72,430,267,528,321,504,294,396,215,162,108,
资产减值损失(万元),--,3049,966,685,--,1430,707,507,--,1094,792,792,67,887,816,625,595,132,363,409,278,53,121,161,298,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资收益(万元),-1,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1,6,
对联营企业和合营企业的投资收益(万元),--,-93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),422,14673,7365,3303,-1542,9766,5592,3591,-1403,9250,5707,3150,-1529,8921,2778,8653,2980,8069,2733,6402,2073,4474,720,3253,1479,
营业外收入(万元),328,810,834,513,346,589,191,113,78,685,331,309,179,469,361,468,18,153,20,190,29,410,39,201,308,
营业外支出(万元),1,19,5,--,--,62,58,58,21,15,18,15,7,376,7,8,6,2,1,7,5,50,8,21,6,
非流动资产处置损失(万元),--,--,--,--,--,50,47,47,21,15,12,9,--,376,7,8,6,2,1,--,5,3,2,8,3,
利润总额(万元),748,15464,8194,3815,-1197,10293,5725,3646,-1346,9920,6020,3444,-1356,9014,3132,9113,2993,8220,2752,6585,2096,4835,750,3432,1781,
所得税费用(万元),247,2338,1127,458,49,1442,968,568,-14,1199,1056,587,--,1513,513,1474,471,1270,424,1038,355,742,90,592,305,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),501,13126,7067,3357,-1246,8851,4757,3078,-1333,8721,4964,2858,-1356,7501,2619,7639,2522,6950,2328,5548,1741,4093,661,2840,1476,
归属于母公司所有者的净利润(万元),502,13126,7067,3357,-1246,8779,4685,3006,-1340,8750,5171,2989,-1276,7529,2705,7657,2566,6954,2350,5512,1732,4088,663,2883,1476,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),-0,0,1,1,-0,72,72,72,7,-28,-208,-132,-81,-27,-87,-18,-44,-4,-22,36,9,5,-3,-43,-0,
基本每股收益,0.02,0.45,0.25,0.12,-0.04,0.32,0.17,0.11,-0.12,0.92,0.57,0.36,--,0.92,0.33,0.93,0.31,0.85,0.29,0.67,0.21,0.5,0.08,0.35,0.19,
稀释每股收益,0.02,0.45,0.25,0.12,-0.04,0.32,0.17,0.11,-0.12,0.92,0.57,0.36,--,0.92,0.33,0.93,0.31,0.85,0.29,0.67,0.21,0.5,0.08,0.35,0.19,
