报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
资产减值损失(万元),31940,16005,5479,3949,29740,15637,7743,4956,27717,17201,8187,3966,26300,14799,6721,7534,20550,15383,5762,7442,20508,12678,3395,4850,12430,7916,851,2625,7448,6666,-937,2785,8212,6914,2228,2391,5216,4312,477,188,1455,590,347,65,236,50,44,163,74,53,75,48,
公允价值变动收益(万元),0,0,0,--,--,--,0,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,0,--,0,0,0,--,0,--,
投资收益(万元),15370,10550,5875,1683,10472,4239,3319,1021,10669,8856,4863,1575,9716,8294,3755,2415,6932,4530,3533,2005,4222,2570,708,-4,1176,1358,1334,63,601,415,289,182,1234,503,115,3,79,18,16,24,13,-9,-29,-22,-131,--,-25,-25,-0,-0,0,--,
对联营企业和合营企业的投资收益(万元),741,238,210,24,106,59,-121,-103,-560,-115,-171,-99,-427,-658,-404,-17,-82,-73,-43,--,-138,-30,-12,-4,-39,-26,-10,--,-4,--,--,--,103,-35,-25,--,16,18,16,24,13,-9,-29,-22,-131,--,0,0,0,--,0,--,
汇兑收益(万元),0,0,0,--,--,--,0,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,0,--,0,0,0,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
营业利润(万元),46326,29169,18775,11166,39417,26130,16006,8991,30197,19461,12319,8654,21337,20968,12986,8091,28362,25341,16698,11505,46417,47943,32202,24572,75443,53980,32546,23089,48445,35865,21797,14816,34734,23551,16933,12052,25808,18254,12036,8761,20585,14051,11610,7177,12237,6520,4626,3181,6896,3731,2931,2214,
营业外收入(万元),1341,1209,558,77,1348,593,538,447,6066,3344,1597,719,4769,3354,2220,1840,7220,4814,2843,2557,887,566,424,232,813,485,340,94,1174,511,361,86,761,668,452,390,637,861,838,154,211,114,68,0,315,166,125,25,30,24,22,3,
营业外支出(万元),1098,1152,1025,20,965,870,705,37,352,198,36,25,327,124,109,89,701,629,402,329,175,114,78,47,954,793,74,5,798,777,159,12,1570,408,230,8,507,314,280,5,549,542,540,114,216,199,18,17,277,44,33,1,
非流动资产处置损失(万元),--,--,--,--,--,45,39,16,51,8,5,1,46,16,14,1,30,25,6,4,4,9,2,1,82,33,3,0,122,117,4,2,15,14,5,1,255,95,72,--,14,10,4,1,34,--,0,16,36,--,0,--,
利润总额(万元),46570,29227,18308,11223,39799,25853,15839,9401,35911,22607,13880,9348,25779,24197,15097,9842,34881,29526,19138,13732,47128,48395,32548,24757,75303,53672,32812,23178,48821,35599,21998,14890,33925,23811,17155,12434,25938,18800,12594,8910,20247,13623,11138,7062,12336,6487,4733,3189,6650,3711,2920,2217,
所得税费用(万元),10115,7370,4739,2650,5474,5298,3193,2171,8150,5191,3303,2843,-2229,5367,3794,2717,5442,6376,4060,2537,9381,11214,7119,6234,18721,13283,8246,5743,7356,6704,4665,2279,5015,5471,4639,2951,4220,4485,2622,2000,3820,2527,1935,960,2216,1465,1218,716,1292,521,621,526,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
净利润(万元),36454,21856,13570,8573,34325,20555,12646,7229,27761,17416,10578,6505,28008,18831,11304,7125,29439,23149,15078,11195,37748,37181,25428,18523,56582,40389,24566,17436,41465,28895,17334,12610,28910,18339,12516,9483,21718,14315,9972,6910,16428,11097,9203,6103,10120,5022,3516,2473,5358,3190,2299,1691,
归属于母公司所有者的净利润(万元),34629,21465,13480,8373,31658,19483,12201,7069,26719,16886,10523,6438,27303,18189,11150,6790,28871,22838,15125,11185,37907,37282,25644,18597,56112,40240,24592,17352,41231,28887,17489,12600,28316,18074,12378,9262,20390,13300,9448,6747,15300,10331,8530,5701,8870,4133,2937,2003,5005,2943,2140,1608,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1826,391,89,200,2667,1072,446,160,1042,530,55,67,705,642,154,335,568,311,-46,10,-159,-102,-216,-74,470,150,-26,84,234,8,-155,11,594,265,137,221,1327,1015,524,163,1128,766,673,402,1251,889,579,471,353,248,159,83,
基本每股收益,0.46,0.28,0.18,0.11,0.42,0.26,0.16,0.09,0.35,0.22,0.14,0.09,0.36,0.24,0.15,0.09,0.38,0.3,0.2,0.15,0.5,0.49,0.34,0.37,1.21,0.89,0.58,0.61,1.46,1.02,0.62,0.45,1,0.64,0.44,0.33,0.72,0.47,0.33,0.24,0.54,0.37,0.3,0.3,0.52,0.25,0.18,0.18,0.3,0.27,0.19,0.15,
稀释每股收益,0.46,0.28,0.18,0.11,0.42,0.26,0.16,0.09,0.35,0.22,0.14,0.09,0.36,0.24,0.15,0.09,0.38,0.3,0.2,0.15,0.5,0.49,0.34,0.37,1.21,0.89,0.58,0.61,1.45,1.02,0.62,0.44,1,0.64,0.44,0.33,0.72,0.47,0.33,0.24,0.54,0.36,0.29,0.29,0.51,0.24,0.17,0.18,0.3,0.27,0.19,0.15,
