报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),215,149,109,69,286,187,168,31,253,174,131,60,268,169,76,48,309,251,168,64,310,240,301,165,
销售费用(万元),3584,2380,1426,510,2038,1358,837,352,1671,1295,735,369,1922,1417,857,447,2005,1573,1075,441,2047,1356,1909,1731,
管理费用(万元),2821,2083,1835,789,3521,2433,1632,799,3733,2896,1725,845,4210,2899,1852,915,4251,3259,2188,1124,4670,3102,4617,5025,
财务费用(万元),-260,-17,132,295,332,192,-198,22,-458,-275,-170,-69,-502,-409,-357,-180,-270,-182,-111,-44,-99,-68,190,677,
资产减值损失(万元),1612,1172,678,--,1148,187,172,-91,1068,208,208,--,967,-17,-17,--,1014,191,217,--,144,350,409,103,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1315,476,420,211,724,351,345,103,619,497,407,292,808,598,159,--,--,--,--,--,--,--,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5575,4755,3019,736,3770,2855,2041,1203,2941,2785,2065,1305,4880,3910,2655,1692,5218,4516,2981,726,6283,4822,5840,5863,
营业外收入(万元),25,-155,2,3,92,13,21,--,138,114,111,16,382,302,140,36,1368,1211,1184,101,742,114,372,250,
营业外支出(万元),112,31,30,2,40,32,25,10,275,2,6,18,145,19,16,29,322,36,31,14,116,110,78,121,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,1,0,--,--,--,--,--,--,--,--,--,--,--,--,14,7,
利润总额(万元),5488,4569,2991,737,3822,2836,2036,1193,2803,2897,2169,1304,5117,4194,2779,1698,6264,5690,4134,812,6909,4825,6134,5992,
所得税费用(万元),665,685,343,111,514,425,260,298,414,435,325,190,840,632,419,255,830,1423,1070,203,925,724,855,824,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4823,3884,2648,626,3308,2411,1777,895,2389,2462,1844,1114,4277,3562,2360,1443,5434,4268,3064,609,5984,4102,5279,5168,
归属于母公司所有者的净利润(万元),4823,3884,2648,626,3308,2411,1777,895,2389,2462,1844,1114,4277,3562,2360,1443,5434,4268,3064,609,5984,4102,5279,5168,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
基本每股收益,0.21,0.17,0.16,0.05,0.28,0.3,0.22,0.11,0.3,0.31,0.23,0.14,0.53,0.45,0.29,0.18,0.86,0.71,0.51,0.1,1,0.68,0.88,0.86,
稀释每股收益,0.21,0.17,0.16,0.05,0.28,0.3,0.22,0.11,0.3,0.31,0.23,0.14,0.53,0.45,0.29,0.18,0.86,0.71,0.51,0.1,1,0.68,0.88,0.86,
