报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),599,3023,2126,1219,508,2651,1656,1030,379,1243,742,526,158,836,548,327,169,778,--,252,86,701,397,436,244,
销售费用(万元),5512,21994,14944,8091,3075,16555,10915,6329,2859,16129,11227,6330,3145,16391,10320,6315,2506,13405,--,5137,1726,9750,8076,6738,5148,
管理费用(万元),5448,29327,16847,10060,5564,22430,14904,9266,6171,16156,10468,5186,2193,10435,6752,4401,2064,7495,--,3446,1667,6634,5525,4219,2790,
财务费用(万元),3097,9352,6414,3746,1226,3359,2756,1448,418,849,782,386,126,322,405,141,128,1233,--,591,115,106,214,-47,-308,
资产减值损失(万元),479,6700,7409,3232,1023,4747,2682,649,-1005,4373,2136,1707,477,2526,669,788,735,1474,--,114,130,793,204,12,-106,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,6,33,--,--,1,
投资收益(万元),-163,1019,97,164,-24,9871,975,971,0,2504,1564,862,15,1078,1233,916,188,916,--,398,56,605,152,213,592,
对联营企业和合营企业的投资收益(万元),-179,742,-116,-30,-83,2585,--,--,--,2067,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9163,73004,56249,33884,5232,50668,28011,15785,3235,28008,19565,11144,2540,17974,13379,8175,3343,16444,--,6877,2478,13608,12062,10353,8967,
营业外收入(万元),264,6190,2385,1994,1290,3581,3000,2351,739,3799,1811,685,371,1695,793,532,264,1782,--,573,442,366,2697,1501,9032,
营业外支出(万元),24,3,3,3,0,1,1,0,0,163,23,16,5,37,29,12,10,28,--,24,--,26,--,26,22,
非流动资产处置损失(万元),--,--,--,--,--,0,0,0,0,79,20,13,4,30,21,5,2,28,--,23,--,16,--,0,9,
利润总额(万元),9403,79190,58631,35875,6522,54249,31010,18136,3974,31644,21354,11813,2907,19632,14142,8695,3597,18198,--,7427,2921,13949,14759,11828,17976,
所得税费用(万元),858,7815,6164,4022,669,7212,4005,2646,524,3777,2643,1273,342,2334,1803,1128,506,2392,--,942,356,1773,1976,3500,2401,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8545,71375,52467,31852,5853,47037,27005,15490,3449,27867,18710,10541,2564,17298,12339,7567,3091,15806,--,6485,2565,12176,12783,8328,15575,
归属于母公司所有者的净利润(万元),8490,71407,52439,31745,5940,47164,27110,15386,3535,27908,18763,10561,2567,17354,12392,7618,3122,15844,10444,6488,2565,12176,12783,8323,15555,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),55,-31,28,107,-86,-128,-105,104,-86,-41,-53,-20,-3,-56,-52,-50,-30,-38,--,-4,--,--,--,5,20,
基本每股收益,0.04,0.31,0.23,0.14,0.1,0.9,0.53,0.31,0.07,1.11,0.75,0.42,0.14,0.98,0.7,0.87,0.36,2.03,--,0.83,0.33,1.56,1.64,1.08,2.02,
稀释每股收益,0.04,0.31,0.23,0.14,0.1,0.9,0.53,0.31,0.07,1.11,0.75,0.42,0.14,0.98,0.7,0.87,0.36,2.03,--,0.83,0.33,1.56,1.64,1.08,2.02,
