报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业税金及附加(万元),887,491,1172,702,572,158,1763,1425,1216,893,7201,4696,2757,728,5816,3867,2480,542,5459,4141,3493,
销售费用(万元),2170,1136,3533,3064,1986,1027,3922,2750,1726,817,2230,1718,1084,549,1949,1522,1012,400,1747,1820,1534,
管理费用(万元),13107,4814,27537,10323,5788,2953,9800,6992,4698,1985,5208,3885,2415,1086,4165,3203,2223,1144,3780,3250,6097,
财务费用(万元),3399,1466,6436,3740,2814,1526,2911,1838,1180,579,1868,1420,1008,650,1612,1139,742,355,1313,1034,282,
资产减值损失(万元),3217,-1881,4463,9535,4867,-1755,7931,6335,2935,-1660,3065,2423,1409,-794,1108,1774,597,-706,1110,815,1596,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),643,492,423,535,363,4,37,--,--,--,36,68,112,-64,-181,-131,-93,-38,-57,--,--,
对联营企业和合营企业的投资收益(万元),--,--,-160,--,--,--,--,--,--,--,-208,-177,-127,-64,-181,-131,-93,-38,-57,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10781,5612,19678,5986,2980,1894,7857,2864,2152,510,10055,3681,2776,374,9647,3405,2327,419,8179,6943,3804,
营业外收入(万元),352,21,462,136,112,2,3546,507,116,53,1002,192,47,36,858,97,66,47,1058,1320,1522,
营业外支出(万元),71,3,27,15,15,1,17,77,0,1,202,11,11,1,14,14,14,10,16,5,4,
非流动资产处置损失(万元),--,--,--,14,14,0,10,1,0,1,1,0,0,0,1,1,1,0,1,4,2,
利润总额(万元),11062,5630,20113,6107,3078,1894,11386,3294,2267,562,10855,3862,2812,409,10491,3489,2380,456,9221,8258,5322,
所得税费用(万元),2060,1087,3028,1351,829,438,2242,891,613,263,2657,1124,775,123,2776,1019,646,193,2406,2137,2325,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9002,4542,17085,4757,2248,1457,9144,2403,1654,299,8198,2737,2036,286,7715,2470,1733,263,6815,6121,2997,
归属于母公司所有者的净利润(万元),7212,3793,16476,4862,2575,1730,10039,3003,2142,559,8253,2852,2069,288,7501,2423,1657,281,6696,6170,2997,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1790,750,609,-106,-327,-273,-895,-600,-488,-260,-55,-115,-32,-2,215,47,76,-18,119,-49,--,
基本每股收益,0.13,0.06,0.31,0.09,0.05,0.1,0.61,0.19,0.13,0.03,0.55,0.21,0.16,0.02,0.63,0.2,0.14,0.02,0.56,0.51,0.25,
稀释每股收益,0.13,0.06,0.31,0.09,0.05,0.1,0.61,0.19,0.13,0.03,0.55,0.18,0.13,0.02,0.63,0.2,0.14,0.02,0.56,0.51,0.25,
