报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
投资收益(万元),1612,4291,3118,2012,881,3353,2480,1828,992,4148,3309,2464,543,2460,1109,818,441,1158,955,641,376,171,--,--,178,178,1266,127,574,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4980,42474,30254,16463,4095,30125,21668,11477,3484,29271,21664,11511,2835,24785,18521,10208,3696,20760,14768,7776,1750,15027,11651,6666,13005,10527,11723,8834,6295,
营业外收入(万元),--,35,372,120,640,5817,3403,2184,782,4259,2711,1384,691,4517,3673,1928,736,4347,2492,687,237,4332,1753,712,2314,199,4704,2307,1450,
营业外支出(万元),0,3,86,15,0,45,15,10,--,1,0,--,--,1,0,0,--,76,76,76,--,13,0,0,3,3,5,134,1,
非流动资产处置损失(万元),--,--,70,0,0,37,7,2,--,0,0,--,--,1,0,0,--,0,--,--,--,--,0,--,--,--,--,--,--,
利润总额(万元),4980,42506,30540,16568,4735,35898,25056,13651,4266,33529,24374,12895,3526,29302,22193,12135,4432,25031,17184,8388,1987,19347,13403,7378,15316,10723,16422,11007,7744,
所得税费用(万元),656,6178,4514,2487,642,5150,3443,1997,604,4810,3184,1689,368,4225,2845,1456,577,4232,2313,1247,286,2489,1849,1029,2061,1775,1382,1432,606,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4324,36328,26026,14081,4093,30748,21613,11654,3663,28719,21190,11205,3158,25077,19349,10679,3855,20800,14872,7140,1701,16858,11555,6349,13255,8948,15040,9575,7138,
归属于母公司所有者的净利润(万元),4342,36467,26147,14171,4111,30933,21769,11802,3733,28942,21320,11288,3220,25098,19349,10679,3855,20800,14872,7140,1701,16858,11555,6349,13255,8948,15040,9575,7138,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-37,--,--,--,--,--,--,--,--,--,--,--,--,57,-54,--,
少数股东损益(万元),-19,-139,-121,-90,-18,-186,-156,-148,-70,-223,-129,-83,-62,-21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.06,0.54,0.39,0.21,0.06,0.46,0.32,0.17,0.06,0.43,0.32,0.17,0.1,0.74,0.57,0.32,0.15,0.8,0.57,0.27,0.09,0.99,0.72,0.42,0.89,0.6,--,--,--,
稀释每股收益,0.06,0.54,0.39,0.21,0.06,0.46,0.32,0.17,0.06,0.43,0.32,0.17,0.1,0.74,0.57,0.32,0.15,0.8,0.57,0.27,0.09,0.99,0.72,0.42,0.89,0.6,--,--,--,
