报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
资产减值损失(万元),477,2869,1829,770,336,2009,1509,517,155,2227,1711,1119,463,1365,1721,751,589,1137,586,124,-90,1233,1333,1029,170,799,1320,909,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),17,12,-19,-12,2,-0,7,5,5,4,4,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-14,-14,-34,-23,-3,-12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),9,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1719,10499,5895,4540,1212,8164,6313,5344,1206,7658,5245,4141,1135,8902,6195,4444,1036,7087,5155,4477,871,10780,7266,5698,1186,10896,8051,4734,
营业外收入(万元),77,99,518,462,142,903,313,193,71,543,155,69,22,580,313,297,283,489,376,272,254,492,228,114,3,345,383,162,
营业外支出(万元),12,373,11,5,0,91,59,43,9,120,83,36,23,375,246,22,9,101,60,44,7,124,79,61,40,142,68,71,
非流动资产处置损失(万元),--,--,3,--,--,8,1,0,--,--,--,--,--,0,0,0,--,2,0,0,--,4,2,2,--,3,3,3,
利润总额(万元),1783,10225,6402,4997,1354,8976,6568,5495,1268,8081,5317,4174,1134,9107,6263,4719,1309,7475,5470,4706,1119,11148,7415,5752,1149,11098,8366,4825,
所得税费用(万元),478,2497,1549,1269,401,2144,1663,1453,324,2024,1337,915,374,1042,1277,916,332,928,1059,819,-32,1598,1261,949,182,1674,1121,767,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1306,7728,4853,3728,952,6832,4904,4041,944,6057,3980,3259,760,8064,4986,3803,977,6547,4411,3887,1151,9550,6155,4803,967,9424,7245,4058,
归属于母公司所有者的净利润(万元),1117,7529,4657,3592,882,6294,4430,3769,993,6125,4060,3477,910,8168,4986,3803,977,6547,4411,3887,1151,9550,6155,4803,967,9424,7245,4058,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),188,199,196,136,71,539,475,272,-49,-68,-80,-218,-150,-103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,0.21,0.13,0.1,0.02,0.18,0.12,0.11,0.03,0.17,0.11,0.1,0.04,0.35,0.21,0.16,0.05,0.33,0.22,0.2,0.12,1.13,0.78,0.65,0.13,1.27,0.98,0.6,
稀释每股收益,0.03,0.21,0.13,0.1,0.02,0.18,0.12,0.11,0.03,0.17,0.11,0.1,0.04,0.35,0.21,0.16,0.05,0.33,0.22,0.2,0.12,1.13,0.78,0.65,0.13,1.27,0.98,0.6,
