报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
公允价值变动收益(万元),-62987,-48404,-34546,-13913,-65374,-47575,-34415,-17329,-63956,-33555,-28237,-16434,-29468,-36416,-14215,173,-20408,7325,3676,-368,-5109,-2598,-3258,-5083,6452,1543,2163,3303,-4876,-7216,5665,5364,-4385,2060,-5069,389,3210,-2559,4391,-1299,-87644,-89610,-94543,-63710,75508,0,0,0,25431,0,0,--,
投资收益(万元),161252,96642,63453,29447,187075,131281,85601,40712,157855,98525,56796,27059,188398,166944,134561,63563,153589,79642,60796,37883,60914,41341,26560,12867,27429,24437,18260,6218,16118,13123,8053,-385,41647,22365,12574,4919,24911,18193,6261,-1018,95031,91892,97023,51284,159134,31,0,0,54813,0,0,--,
对联营企业和合营企业的投资收益(万元),7777,6092,4819,1889,10037,7342,3892,2026,6541,5048,3032,983,7278,5916,5616,3334,6249,5224,2741,1375,4915,4668,3494,1952,5820,5492,4512,2087,9877,10181,7674,3677,12817,11285,8152,3790,11756,8952,3716,2005,14475,13087,13332,5909,17303,0,0,0,4791,0,0,--,
汇兑收益(万元),870,491,812,344,1699,661,500,340,896,1052,807,461,-3176,283,809,471,864,94,118,25,136,43,52,1,180,188,112,76,13,-90,-49,-21,28,-40,-18,-7,28,-3,-2,1,-237,-255,-237,-149,-193,0,0,0,-319,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,0,0,0,0,0,--,--,--,0,--,--,
托管收益(万元),9721,4267,3148,1338,11542,6295,3015,1693,10044,3558,1992,770,13095,4211,2445,1439,11613,5203,3458,1385,5027,1940,978,473,1419,1030,751,457,1416,1135,841,414,2596,848,470,233,3328,1225,487,-44,2626,2437,2154,1784,8151,0,--,--,1071,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,0,0,0,0,0,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,0,0,0,0,0,--,--,--,0,--,--,
营业利润(万元),84110,41214,28169,21348,155236,114927,67063,31288,177620,117403,60183,22186,365352,293264,244920,94186,179505,121863,78494,48249,83433,66583,36585,15585,51407,45049,36021,18941,69704,55599,52451,32963,118836,83804,50369,33982,132130,95279,52096,16540,59373,48510,43198,8511,315528,-21457,-16405,-9607,79216,-21684,-14759,-7865,
营业外收入(万元),1583,1161,1198,216,2267,855,625,11,2880,2350,1422,945,1940,280,245,27,435,125,18,6,1506,128,8,2,220,174,108,6,1104,743,704,528,1533,1346,587,65,596,245,148,101,48,347,343,36,12047,2,2,1,72,0,0,0,
营业外支出(万元),2182,1284,741,26,1755,757,553,118,2542,1371,384,13,817,222,115,43,609,156,149,67,492,372,74,49,465,231,150,1,451,252,198,117,644,486,179,29,427,276,123,37,655,601,579,53,235,2763,664,8,838,68,48,26,
非流动资产处置损失(万元),--,--,--,--,--,--,7,--,41,--,20,--,29,--,6,--,333,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,0,0,0,0,0,0,0,--,0,0,--,
利润总额(万元),83510,41092,28627,21538,155748,115025,67136,31181,177959,118381,61221,23118,366475,293322,245050,94170,179330,121832,78363,48188,84447,66339,36520,15539,51163,44992,35980,18946,70357,56090,52958,33374,119724,84664,50776,34018,132299,95247,52121,16604,58766,48257,42961,8494,327340,-24218,-17066,-9615,78451,-21752,-14807,-7891,
所得税费用(万元),16458,8280,5465,4912,34351,24948,15367,6912,36419,22258,9846,1719,88034,69637,56338,22459,42156,27559,17660,11483,18034,13702,6942,3489,10492,7930,6310,3411,14086,10150,8980,7967,27132,17141,8568,7699,28063,16546,5655,3417,6628,3313,1884,-1442,98960,0,0,0,23123,0,0,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,0,0,0,0,0,--,--,--,0,--,--,
净利润(万元),67053,32812,23162,16626,121397,90077,51769,24269,141539,96123,51375,21399,278441,223684,188712,71710,137174,94273,60704,36706,66413,52637,29577,12050,40671,37063,29670,15536,56271,45940,43978,25406,92592,67523,42209,26318,104236,78701,46466,13187,52139,44944,41077,9936,228380,-24218,-17066,-9615,55328,-21752,-14807,-7891,
归属于母公司所有者的净利润(万元),67037,32813,23169,16640,120375,89037,51372,24190,140540,95355,51056,21393,278423,223684,188712,71710,137174,94273,60704,36706,66413,52637,29577,12050,40671,37063,29670,15536,56271,45940,43978,25406,92498,67381,42201,26265,103720,78227,46149,13028,52086,44868,40994,9847,227969,-24218,-17066,-9615,55125,-21752,-14807,-7891,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,--,0,0,0,--,--,--,--,--,--,--,
少数股东损益(万元),16,-1,-7,-15,1022,1040,397,79,999,768,318,7,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,94,142,8,53,516,474,317,159,53,76,83,89,412,0,0,0,203,0,0,--,
基本每股收益,0.2,0.1,0.07,0.05,0.4,0.3,0.17,0.12,0.72,0.49,0.26,0.11,1.42,1.14,0.96,0.37,0.7,0.48,0.31,0.19,0.34,0.27,0.15,0.06,0.21,0.19,0.15,0.08,0.29,0.23,0.22,0.13,0.47,0.34,0.21,0.13,0.69,0.53,0.32,0.09,0.36,0.31,0.28,0.07,1.64,-0.7,-0.49,-0.28,0.41,-0.63,-0.43,-0.23,
稀释每股收益,0.2,0.1,0.07,0.05,0.4,0.3,0.17,0.12,0.72,0.49,0.26,0.11,1.42,1.14,0.96,0.37,0.7,0.48,0.31,0.19,0.34,0.27,0.15,0.06,0.21,0.19,0.15,0.08,0.29,0.23,0.22,0.13,0.47,0.34,0.21,0.13,0.69,0.53,0.32,0.09,0.36,0.31,0.28,0.07,1.64,-0.7,-0.49,-0.28,0.41,-0.63,-0.43,-0.23,
