报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,
财务费用(万元),1537,4673,2829,1864,642,787,999,501,341,-354,-670,-214,-215,-117,-140,-295,-145,-133,-30,-32,-56,-423,-382,-134,-49,300,476,130,15,932,729,405,120,665,617,300,228,1774,1213,541,1423,584,317,682,503,
资产减值损失(万元),166,45746,217,108,51,427,299,162,-80,233,235,17,-22,376,332,168,-15,299,334,263,74,947,387,54,-32,522,6,46,-43,304,43,62,-40,594,199,44,-11,40,79,-19,101,156,1,163,65,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,38,--,-211,-445,-445,-445,78,284,-111,-264,76,161,519,298,--,69,40,22,1,45,114,114,70,-114,0,0,0,0,--,0,0,
投资收益(万元),-574,2459,-28,-25,-34,1449,--,--,--,-9,-12,-14,--,-122,-213,-247,-57,809,809,809,101,507,250,52,49,1050,573,198,37,307,11,-18,-5,-119,-122,-122,-81,2,1,0,0,0,--,0,0,
对联营企业和合营企业的投资收益(万元),--,-31,-28,-25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,0,
营业利润(万元),-2695,-52405,-4481,-4195,-1514,364,-190,-1715,-688,-2771,-1131,-2241,-1660,957,-2044,-1910,-246,2457,1230,544,-63,1727,954,-688,-516,2172,1822,946,359,1511,889,-733,-365,-4360,-2794,-2010,-957,2328,1182,912,4593,2594,1325,3482,1910,
营业外收入(万元),--,274,189,147,9,699,795,537,524,126,121,13,5,3571,3568,65,2,48,47,25,24,107,106,105,101,50,24,17,4,140,72,59,16,121,68,66,37,373,359,129,17,19,12,39,5,
营业外支出(万元),3,32,11,3,1,103,48,7,0,30,18,17,9,78,12,4,1,184,12,11,12,52,16,14,13,115,36,19,7,29,3,3,0,83,14,14,0,48,17,16,34,1,0,42,80,
非流动资产处置损失(万元),--,--,5,3,1,52,44,7,0,28,15,14,6,68,2,2,1,15,12,11,10,51,16,14,13,115,36,19,7,27,3,3,0,83,14,14,0,10,17,16,34,1,--,42,78,
利润总额(万元),-2699,-52163,-4303,-4051,-1506,960,557,-1185,-164,-2676,-1029,-2244,-1665,4450,1512,-1849,-245,2322,1265,559,-51,1782,1044,-597,-427,2107,1810,944,356,1622,957,-677,-349,-4322,-2740,-1958,-920,2652,1524,1025,4576,2611,1336,3479,1835,
所得税费用(万元),-286,-604,-132,-67,-15,435,243,-162,66,-522,-185,-313,-306,977,516,-326,14,315,276,167,5,428,256,-19,48,434,352,176,90,415,186,4,0,-481,27,27,0,483,303,220,462,1015,514,458,202,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,0,
净利润(万元),-2413,-51559,-4171,-3984,-1491,525,314,-1023,-230,-2154,-844,-1932,-1359,3474,995,-1523,-260,2007,990,392,-56,1354,788,-578,-475,1673,1458,769,266,1207,771,-680,-349,-3841,-2768,-1985,-920,2169,1221,805,4114,1596,823,3021,1633,
归属于母公司所有者的净利润(万元),-2395,-51348,-4157,-3971,-1490,514,316,-1022,-229,-2165,-842,-1930,-1357,3313,997,-1523,-260,2007,990,392,-56,1354,788,-578,-475,1673,1458,769,266,1207,771,-680,-349,-3841,-2768,-1985,-920,2169,1221,805,4114,1596,822,3029,1633,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-18,-211,-14,-13,-1,11,-2,-2,-1,12,-2,-1,-2,161,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,1,1,1,-8,0,
基本每股收益,-0.09,-1.94,-0.16,-0.15,-0.06,0.02,0.01,-0.04,-0.01,-0.08,-0.03,-0.07,-0.05,0.21,0.06,-0.1,-0.02,0.13,0.06,0.03,-0,0.09,0.05,-0.04,-0.03,0.11,0.09,0.05,0.02,0.08,0.05,-0.04,-0.02,-0.25,-0.18,-0.13,-0.08,0.21,0.13,0.09,0.46,0.18,0.09,0.36,0.23,
稀释每股收益,-0.09,-1.94,-0.16,-0.15,-0.06,0.02,0.01,-0.04,-0.01,-0.08,-0.03,-0.07,-0.05,0.21,0.06,-0.1,-0.02,0.13,0.06,0.03,-0,0.09,0.05,-0.04,-0.03,0.11,0.09,0.05,0.02,0.08,0.05,-0.04,-0.02,-0.25,-0.18,-0.13,-0.08,0.21,0.13,0.09,0.46,0.18,0.09,0.36,0.23,
