报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1531,11599,533,-1776,-695,16599,6730,4905,2310,13195,4306,4192,673,4670,3163,2988,841,4832,--,2961,823,4596,4068,3111,1610,
营业外收入(万元),6,873,1055,252,10,794,942,689,112,1038,127,12,0,695,569,569,50,261,--,126,0,660,389,194,27,
营业外支出(万元),34,317,332,280,60,105,72,104,48,95,48,47,17,0,0,0,0,18,--,14,2,5,0,9,18,
非流动资产处置损失(万元),--,--,30,23,1,6,5,4,3,7,2,2,2,0,0,0,0,--,--,--,0,0,0,0,--,
利润总额(万元),1504,12154,1256,-1805,-745,17288,7600,5490,2374,14137,4385,4157,656,5365,3732,3557,891,5075,--,3073,821,5251,4457,3295,1620,
所得税费用(万元),399,1999,-184,-418,-173,2988,1403,1067,584,2551,686,646,86,877,608,524,154,876,--,510,130,880,739,547,263,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1104,10156,1440,-1387,-572,14301,6197,4423,1790,11587,3699,3511,570,4488,3124,3033,737,4199,--,2563,691,4371,3718,2749,1356,
归属于母公司所有者的净利润(万元),588,6629,-307,-1786,-641,10294,4216,3591,1308,9360,3299,3364,570,4488,3124,3033,737,4199,2689,2563,691,4371,3718,2749,1356,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),516,3527,1748,399,69,4006,1981,833,482,2227,400,147,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.01,0.1,0,-0.03,-0.01,0.16,0.07,0.06,0.05,0.43,0.15,0.16,0.06,0.46,0.28,0.3,0.12,0.7,--,0.43,0.12,0.73,0.65,0.62,0.35,
稀释每股收益,0.01,0.1,0,-0.03,-0.01,0.16,0.07,0.06,0.05,0.43,0.15,0.16,0.06,0.46,0.28,0.3,0.12,0.7,--,0.43,0.12,0.73,0.65,0.62,0.35,
