报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),279,186,84,437,330,190,95,287,143,90,44,208,161,106,42,214,143,101,43,255,184,128,49,325,253,192,85,296,76,25,
销售费用(万元),1780,1152,557,2926,1573,1059,414,2478,1589,1050,543,2013,1399,761,459,3008,1963,1127,468,3138,2184,1284,524,2703,1914,1001,410,2383,1725,634,
管理费用(万元),2304,3384,1622,8561,4848,3014,1401,6032,3900,2377,1059,5064,3425,2191,1097,4407,2587,1624,713,3545,2483,1583,696,4082,2463,1667,719,3016,2265,1406,
财务费用(万元),-887,-529,-339,-1141,-992,-721,-395,-1037,-907,-663,-444,-1524,-1201,-841,-495,-2032,-1508,-1056,-491,-2183,-1573,-1131,-564,-1349,-709,-275,-29,-128,-87,-53,
资产减值损失(万元),6,26,30,117,206,163,107,126,87,78,42,13,77,46,43,5,48,42,34,35,34,45,28,102,56,71,32,40,16,85,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
投资收益(万元),807,710,173,552,375,216,114,229,147,93,--,226,202,103,--,--,--,--,0,--,--,--,--,--,--,0,--,--,1,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4360,2901,1228,4436,4746,3095,1473,4606,3941,2602,1440,7222,5915,4123,1555,5650,4906,3020,1214,8132,5863,4081,1819,11180,8848,7134,3276,10660,5875,2237,
营业外收入(万元),5,5,--,--,--,--,88,302,227,100,68,279,191,87,87,335,234,143,0,606,540,268,--,1117,782,553,123,925,434,343,
营业外支出(万元),0,0,0,6,5,2,2,577,13,13,--,0,0,0,--,1,1,--,0,0,--,--,--,0,0,0,--,1,5,1,
非流动资产处置损失(万元),--,--,--,--,2,2,2,0,0,0,--,0,0,0,--,1,--,--,0,0,--,--,--,0,0,0,--,1,4,1,
利润总额(万元),4365,2905,1228,4430,4742,3093,1559,4331,4155,2690,1508,7501,6105,4211,1642,5983,5139,3163,1214,8738,6402,4349,1819,12297,9630,7687,3399,11584,6305,2579,
所得税费用(万元),1243,748,370,797,935,652,367,981,939,583,325,1639,1381,972,416,1123,969,581,247,1954,1393,799,369,2222,1886,1480,587,1903,1091,171,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3122,2157,858,3633,3806,2442,1192,3351,3216,2106,1183,5862,4724,3238,1227,4860,4170,2582,967,6784,5010,3550,1450,10075,7744,6207,2812,9681,5214,2408,
归属于母公司所有者的净利润(万元),1663,1221,406,1894,2559,1705,790,1910,2175,1493,771,4163,3280,2179,754,3703,3145,1885,647,5086,3771,2720,1035,7926,6249,5025,2334,8208,4171,2178,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1459,936,451,1739,1247,737,402,1440,1041,613,412,1699,1444,1059,473,1158,1025,697,320,1698,1238,830,415,2149,1495,1182,477,1473,1043,230,
基本每股收益,0.05,0.04,0.01,0.06,0.08,0.05,0.02,0.06,0.06,0.04,0.02,0.12,0.1,0.19,0.07,0.33,0.28,0.17,0.06,0.45,0.34,0.24,0.09,0.81,0.67,0.6,0.28,0.98,0.5,0.26,
稀释每股收益,0.05,0.04,0.01,0.06,0.08,0.05,0.02,0.06,0.06,0.04,0.02,0.12,0.1,0.19,0.07,0.33,0.28,0.17,0.06,0.45,0.34,0.24,0.09,0.81,0.67,0.6,0.28,0.98,0.5,0.26,
