报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),5,5,-0,12,5,2,0,-4,-4,-4,--,-5,-2,-2,-2,-6,--,--,--,--,--,--,--,--,--,--,--,14,14,14,18,--,--,
对联营企业和合营企业的投资收益(万元),--,--,11,12,2,2,--,-4,-4,-4,--,-5,-2,-2,--,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3209,3650,1830,11105,7467,5951,4889,13527,10009,8144,3911,11288,9586,6906,4824,4936,2566,533,358,1740,1748,1194,323,2820,2425,1518,400,5720,4484,2297,3399,1591,637,
营业外收入(万元),357,92,11,1725,2316,2124,925,744,473,291,152,617,488,364,276,608,230,159,91,303,236,152,79,857,729,459,175,138,128,65,141,126,1,
营业外支出(万元),47,21,16,2610,26,15,11,72,196,10,1,76,59,32,0,28,27,5,0,49,28,28,0,36,15,3,0,28,24,24,1,--,0,
非流动资产处置损失(万元),--,--,--,--,5,6,--,12,196,10,--,46,--,28,--,--,--,--,--,1,--,--,--,-22,--,--,--,--,--,--,--,--,--,
利润总额(万元),3520,3721,1826,10220,9756,8060,5802,14199,10286,8425,4062,11829,10015,7238,5099,5516,2769,687,449,1994,1955,1318,402,3642,3139,1975,575,5829,4588,2338,3539,1716,637,
所得税费用(万元),3345,1464,728,3685,3464,1499,1974,2596,2905,2287,399,1755,1759,1190,812,601,303,17,67,275,257,140,37,507,355,193,75,947,705,567,461,209,83,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),175,2257,1098,6535,6292,6561,3828,11603,7381,6139,3663,10074,8256,6048,4287,4914,2466,670,382,1719,1698,1178,365,3135,2784,1781,500,4882,3883,1771,3078,1507,554,
归属于母公司所有者的净利润(万元),495,2368,1285,6100,6357,6532,3847,11647,7627,6240,3668,10066,8250,6043,4285,4913,2466,670,382,1719,1698,1178,365,3124,2740,1737,481,4682,3783,1704,3078,1507,554,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-148,-18,-8,
少数股东损益(万元),-320,-111,-187,436,-65,29,-19,-44,-246,-101,-4,8,6,5,2,1,--,--,--,--,--,--,--,11,44,44,19,200,101,67,-0,--,--,
基本每股收益,0.01,0.04,0.02,0.11,0.12,0.12,0.07,0.21,0.14,0.11,0.07,0.18,0.15,0.11,0.08,0.24,0.13,0.04,0.02,0.1,0.1,0.07,0.02,0.18,0.16,0.1,0.06,0.72,0.58,0.26,0.76,0.51,0.19,
稀释每股收益,0.01,0.04,0.02,0.11,0.12,0.12,0.07,0.21,0.14,0.11,0.07,0.18,0.15,0.11,0.08,0.24,0.13,0.04,0.02,0.1,0.1,0.07,0.02,0.18,0.16,0.1,0.06,0.72,--,0.26,0.76,0.51,0.19,
