报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
财务费用(万元),-547,-622,-484,-296,-150,-172,-203,-102,-267,1204,1044,833,334,1355,881,523,154,1275,984,564,321,1105,838,502,239,805,582,411,179,593,399,333,148,698,568,402,195,1110,922,587,1009,940,755,
资产减值损失(万元),546,2144,592,960,1112,2414,1740,1569,1234,1660,837,753,487,1482,1131,839,5,1222,1014,832,20,349,304,299,59,388,799,650,20,254,266,249,-113,371,437,367,--,352,255,210,308,-145,706,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),-195,-76,--,--,--,74,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,-61,0,
对联营企业和合营企业的投资收益(万元),--,-76,--,--,--,-32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),11764,44593,39091,23385,9417,34426,29495,20053,8220,29389,25295,17165,7000,25947,21554,14627,5648,20317,17013,11490,4442,16390,13650,8999,3425,11866,10300,6666,2499,8706,7376,4859,1895,6257,5175,3464,1302,4762,4038,2688,3390,1614,1405,
营业外收入(万元),24,203,110,69,30,1554,97,78,10,785,107,65,48,367,79,64,40,300,95,69,29,264,41,28,9,292,34,21,11,396,19,13,2,131,18,13,8,382,69,62,603,259,460,
营业外支出(万元),9,273,47,29,3,131,70,35,24,77,29,17,2,223,142,106,62,83,63,15,12,85,77,28,11,67,65,54,13,84,82,80,14,108,83,73,20,183,83,65,80,87,199,
非流动资产处置损失(万元),--,--,--,2,--,23,23,22,21,12,9,--,--,40,16,--,--,17,--,--,--,4,--,0,--,11,--,--,--,14,--,--,--,23,--,--,--,23,--,0,14,47,82,
利润总额(万元),11779,44523,39154,23425,9445,35849,29522,20096,8206,30097,25373,17213,7046,26091,21492,14585,5626,20534,17045,11544,4459,16570,13614,8998,3423,12091,10270,6634,2497,9017,7313,4792,1883,6280,5111,3405,1290,4960,4025,2685,3913,1786,1666,
所得税费用(万元),1809,6998,6025,3525,1495,5681,4695,3176,1305,4569,4004,2714,1098,3966,3392,2300,869,3286,2669,1804,697,2757,2106,1392,490,1563,1638,936,334,1506,1051,671,283,930,803,543,222,978,1002,750,1281,293,167,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),9970,37525,33129,19900,7950,30169,24827,16920,6901,25528,21369,14499,5948,22125,18099,12285,4757,17249,14377,9741,3762,13813,11508,7606,2933,10528,8632,5697,2162,7511,6262,4122,1600,5350,4308,2861,1068,3982,3023,1935,2632,1493,1499,
归属于母公司所有者的净利润(万元),10175,39463,34459,20917,8531,30974,25417,17193,7027,25835,21588,14635,6004,22327,18235,12368,4786,17625,14574,9875,3816,13970,11621,7682,2964,10565,8721,5740,2191,7644,6481,4277,1681,5467,4451,2966,1131,4070,3156,2074,2666,1698,1682,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-206,-1938,-1330,-1017,-582,-806,-590,-273,-126,-307,-219,-136,-56,-202,-136,-84,-29,-377,-197,-134,-54,-157,-113,-76,-31,-36,-89,-43,-28,-132,-219,-155,-80,-117,-143,-104,-63,-88,-133,-139,-34,-205,-183,
基本每股收益,0.1,0.39,0.34,0.21,0.14,0.49,0.4,0.27,0.14,0.54,0.45,0.3,0.15,0.57,0.46,0.31,0.15,0.54,0.44,0.3,0.16,0.6,0.5,0.33,0.13,0.45,0.37,0.25,0.09,0.33,0.28,0.18,0.09,0.3,0.25,0.16,0.09,0.4,0.33,0.23,0.3,0.27,0.33,
稀释每股收益,0.1,0.39,0.34,0.21,0.14,0.49,0.4,0.27,0.14,0.54,0.45,0.3,0.15,0.57,0.46,0.31,0.15,0.54,0.44,0.3,0.16,0.6,0.5,0.33,0.13,0.45,0.37,0.25,0.09,0.33,0.28,0.18,0.09,0.3,0.25,0.16,0.09,0.4,0.33,0.23,0.3,0.27,0.33,
