报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3536,1222,6935,6549,3396,334,2149,-262,138,-1268,2120,1393,1001,-484,4073,2291,1190,-535,5434,5218,4693,
营业外收入(万元),12,1,31,15,14,27,652,611,39,20,260,152,2,--,205,64,64,9,534,293,233,
营业外支出(万元),0,0,51,23,23,0,8,8,0,0,33,20,1,--,10,10,10,10,2,106,100,
非流动资产处置损失(万元),--,--,--,--,--,--,7,7,0,--,18,5,1,--,--,--,--,--,--,--,0,
利润总额(万元),3547,1223,6915,6541,3387,360,2793,341,177,-1248,2347,1526,1002,-484,4268,2345,1244,-536,5965,5405,4826,
所得税费用(万元),822,307,1442,1366,765,109,608,257,160,-30,479,190,136,-59,684,375,239,-65,949,842,767,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2726,916,5473,5175,2623,251,2185,84,17,-1218,1868,1336,867,-425,3584,1970,1005,-471,5016,4563,4059,
归属于母公司所有者的净利润(万元),2726,916,5486,5180,2582,242,2343,245,108,-1174,1926,1345,867,-425,3584,1970,1005,-471,5016,4563,4059,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,-13,-5,41,9,-157,-161,-91,-45,-58,-10,--,--,--,--,--,--,--,--,--,
基本每股收益,0.07,0.02,0.15,0.14,0.07,0.01,0.06,0.01,0,-0.1,0.17,0.13,0.09,-0.05,0.4,0.22,0.11,-0.05,0.56,0.51,0.48,
稀释每股收益,0.07,0.02,0.15,--,--,--,--,0.01,0,-0.1,0.17,0.13,0.09,-0.05,0.4,0.22,0.11,-0.05,0.56,0.51,0.48,
