报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
资产减值损失(万元),9732,-774,-3331,-3768,21499,1598,917,-253,3744,2477,1559,-124,3756,2253,1170,-70,2654,1220,523,-427,2380,475,471,-152,934,-948,-489,-341,1507,900,717,341,217,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,
投资收益(万元),41333,26982,13399,-2404,52158,408,658,229,1554,1259,1039,246,846,699,446,381,849,382,202,189,771,--,--,--,--,--,--,--,-39,8,214,174,-236,
对联营企业和合营企业的投资收益(万元),6420,-8984,-1836,-2463,-8377,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,62,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),417411,304231,184926,59388,404957,4873,3028,1902,18619,16254,10976,4521,27387,21799,13185,4376,28368,20780,11023,4093,22511,18718,9037,3099,18097,12048,7143,2492,15962,6791,17084,12271,7005,
营业外收入(万元),1966,1767,1430,315,7224,612,272,137,829,363,202,122,965,412,235,159,762,232,145,66,524,427,163,115,548,390,144,63,365,142,195,456,247,
营业外支出(万元),735,448,161,54,278,183,80,24,260,160,125,38,460,447,75,38,286,163,55,24,236,115,46,3,236,154,116,10,175,21,235,77,37,
非流动资产处置损失(万元),--,--,--,--,--,5,2,0,11,7,2,2,30,27,12,10,24,6,1,6,13,5,1,--,11,7,8,--,8,7,33,51,--,
利润总额(万元),418642,305550,186195,59649,411903,5302,3221,2015,19188,16456,11052,4605,27892,21764,13345,4497,28844,20849,11113,4134,22799,19030,9154,3211,18409,12285,7170,2546,16152,6912,17044,12650,7215,
所得税费用(万元),67812,54823,30875,11462,69726,612,534,423,2240,2762,1795,782,4451,4688,3213,821,4562,3784,1973,825,4047,3522,1784,593,3056,2053,1227,420,2487,1176,2540,1935,1085,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),350830,250727,155321,48187,342178,4690,2687,1592,16948,13694,9257,3823,23441,17076,10133,3677,24282,17066,9141,3309,18752,15509,7370,2617,15352,10232,5943,2126,13665,5736,14504,10715,6131,
归属于母公司所有者的净利润(万元),353484,251582,153701,47795,337198,4483,2613,1640,15945,13028,8873,3757,22548,16437,9872,3653,23355,16309,8800,3225,18060,14978,7167,2606,14496,9501,5517,2034,13069,5456,13873,10215,5898,
被合并方在合并前实现净利润(万元),--,--,--,--,-42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-2654,-855,1619,392,4980,207,73,-48,1004,665,384,66,893,639,260,23,926,757,341,84,692,531,202,11,857,732,426,92,596,280,631,500,233,
基本每股收益,0.53,0.38,0.23,0.07,--,0.11,0.07,0.04,0.4,0.33,0.23,0.1,0.58,0.41,0.25,0.09,0.58,0.41,0.22,0.08,0.44,0.36,0.17,0.12,0.66,0.44,0.26,0.1,0.78,0.32,0.83,0.61,0.35,
稀释每股收益,0.53,0.38,0.23,0.07,--,0.11,0.07,0.04,0.4,0.33,0.23,0.1,0.57,0.41,0.25,0.09,0.58,0.41,0.22,--,0.44,0.36,0.17,0.12,0.66,0.44,0.26,0.1,0.78,0.32,0.83,0.61,0.35,
