报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
资产减值损失(万元),75444,5787,5795,354,74637,10829,10767,8838,106426,82193,67233,47064,161939,67745,36728,9833,77049,53091,34432,18565,116450,66509,47783,29373,272249,116356,58693,--,67671,--,--,--,1753,1391,1391,--,5760,1224,1224,--,179658,-980,-980,0,3528,0,0,0,-7271,-1158,-5486,0,
公允价值变动收益(万元),-1021,-2672,-896,-4608,1015,-95,1415,46,405,2328,346,359,82,--,--,17,56,3,-2,-2,-8,-16,-10,-0,-2,-4,-2,0,-22,-19,-7,0,-21,-27,-9,-9,22,13,27,6,-103,-88,-77,-61,72,0,0,0,0,0,0,0,
投资收益(万元),109010,82078,56078,34003,67652,53159,28663,11554,29140,14296,7870,2440,9373,7315,4410,2565,14960,11071,7434,3731,28900,10443,6938,3108,61391,8793,5356,2131,15045,12627,8859,4177,21955,12124,8770,4654,20430,13602,8223,3856,19988,17991,12677,8093,16464,12026,3787,1998,5956,3070,1512,150,
对联营企业和合营企业的投资收益(万元),65741,49023,29882,12940,49041,37877,24110,10487,23282,13931,6935,2095,7554,6253,4111,2565,13651,10350,6714,3537,17718,7565,4952,3108,11191,7032,5344,2149,12887,11925,8939,4219,20475,11658,8290,4654,18324,11687,7417,3050,19937,17961,12657,6623,13134,9444,3787,0,4029,2540,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,--,
营业利润(万元),808530,694018,410858,178082,564947,386924,222265,107434,124799,69493,35443,-45189,-509309,-282658,-131472,-73888,5808,-44362,-84428,-48091,-55831,-28796,-32789,-36418,-389566,-311932,-186869,-46689,15830,50942,43908,15577,156545,141291,138880,74851,37422,4632,-81823,-91099,69352,411842,312595,106129,283179,201905,142844,66783,276144,202963,131280,36498,
营业外收入(万元),16010,9961,9662,17,17612,7422,7071,1410,20520,16483,14039,7556,38406,27671,17164,9803,54090,13722,10142,5907,88814,11252,8483,3733,15284,10596,6747,2636,16698,8161,5390,3349,15905,12155,8128,3070,19170,12095,8663,2466,12233,10613,3431,1689,10564,1844,426,268,5910,1156,206,136,
营业外支出(万元),647,579,292,73,1663,5359,5130,37,8462,247,175,70,1754,1518,1416,100,8687,343,196,62,768,240,306,219,350,385,178,35,2418,572,460,612,1338,56,42,7,304,221,136,18,998,653,675,15,14073,9010,9668,127,1406,-964,113,48,
非流动资产处置损失(万元),--,--,--,--,--,4435,4372,6,5838,106,98,51,248,--,--,70,8410,179,52,11,--,70,170,163,--,119,-88,-83,1875,267,265,438,651,-247,-212,-33,0,-1230,-251,--,279,-411,58,0,13665,8710,9668,0,1120,947,168,0,
利润总额(万元),823892,703400,420229,178026,580897,388987,224205,108807,136858,85728,49308,-37703,-472657,-256505,-115724,-64185,51212,-30982,-74483,-42246,32215,-17784,-24611,-32904,-374632,-301721,-180301,-44088,30110,58530,48838,18315,171111,153390,146966,77914,56288,16506,-73296,-88651,80587,421802,315351,107803,279670,194738,133602,66925,280648,205083,131373,36585,
所得税费用(万元),118094,64437,34604,15027,73673,56864,33792,7855,11188,8992,6216,1582,37791,21984,20307,2726,24807,4804,1867,5599,11421,11934,7711,4788,5421,9449,7172,2598,11160,16590,11805,5409,51950,42667,39019,23663,2901,5898,773,679,7464,109085,82214,28983,22059,31462,21590,11763,34738,34881,23153,6065,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,--,
净利润(万元),705799,638963,385625,162999,507224,332123,190413,100951,125670,76737,43092,-39285,-510448,-278489,-136030,-66912,26405,-35786,-76350,-47845,20794,-29718,-32323,-37691,-380052,-311170,-187473,-46686,18950,41940,37033,12906,119161,110723,107947,54251,53387,10608,-74070,-89330,73123,312716,233137,78820,257611,163276,112011,55162,245910,170202,108219,30521,
归属于母公司所有者的净利润(万元),594329,558345,342852,141796,412894,273986,164340,90175,122889,75943,45275,-34816,-480430,-257538,-123659,-59542,22062,-32632,-73027,-44598,15722,-32937,-33282,-38543,-386323,-313755,-189268,-46793,6958,32466,31005,10609,110184,104468,104164,52058,39248,691,-79542,-89862,71023,304797,226128,76691,247538,157634,108608,53621,240120,166802,106514,29868,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1150,1150,1150,--,--,--,--,--,--,0,0,--,0,--,--,--,985,--,--,--,--,--,--,--,--,--,0,--,
少数股东损益(万元),111470,80619,42773,21203,94330,58137,26074,10777,2780,794,-2183,-4469,-30018,-20951,-12371,-7370,4343,-3154,-3323,-3247,5071,3220,960,851,6271,2585,1795,106,11992,9474,6028,2297,8977,6255,3783,2193,14139,9916,5472,532,2100,7919,7009,2129,10073,5642,3403,1541,5790,3400,171,653,
基本每股收益,0.77,0.73,0.45,0.18,0.54,0.36,0.21,0.12,0.16,0.1,0.06,-0.05,-0.62,-0.33,-0.16,-0.08,0.03,-0.04,-0.09,-0.06,0.02,-0.04,-0.04,-0.05,-0.5,-0.41,-0.25,-0.06,0.01,0.04,0.04,0.01,0.14,0.14,0.14,0.07,0.05,0,-0.1,-0.11,0.1,0.45,0.33,0.11,0.38,0.24,0.17,0.08,0.37,0.26,0.17,0.05,
稀释每股收益,0.77,0.73,0.45,0.18,0.54,0.36,0.21,0.12,0.16,0.1,0.06,-0.05,-0.62,-0.33,-0.16,-0.08,0.03,-0.04,-0.09,-0.06,0.02,-0.04,-0.04,-0.05,-0.5,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0.44,0.31,0.11,0.35,0.21,0.15,0.08,0.37,0,0,0.05,
