报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),18698,14014,8613,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),6186,4456,3045,1594,6066,4572,3221,1641,5036,2351,1537,698,2995,2315,1685,660,2061,1363,894,254,1766,1421,1037,519,1543,1258,825,407,1316,966,570,201,1469,1070,735,372,1355,1003,693,337,966,693,488,187,1191,828,517,282,923,715,416,199,
销售费用(万元),65491,49960,33614,19208,50975,37345,26420,15256,40432,29151,19001,10438,35377,26484,18461,11195,31776,20182,14124,6867,22407,16506,10996,5189,23990,18037,11715,4933,19966,13939,9156,4911,12947,11843,8954,5329,12292,10563,7954,5159,9950,7423,5620,3798,8679,8236,6361,3672,11577,9745,7496,4376,
管理费用(万元),25989,16271,11270,9480,38471,29192,20545,10615,33587,24305,15413,7981,30326,21434,14644,7241,26546,17262,11495,5581,22324,15340,10145,5101,21569,15400,9958,4541,17605,12162,7826,3716,16514,11308,7726,3463,15958,11648,7349,3077,11740,8255,5267,2814,12900,7940,5437,2579,9617,6934,4578,2420,
财务费用(万元),3443,1786,2004,2194,7975,6089,3612,1588,5184,4353,2745,2010,6759,4924,3704,1999,7208,5066,3003,1268,8654,6531,4628,2206,6025,4113,2744,1501,3727,2773,1625,688,2170,1597,991,427,2678,2041,1529,1009,846,154,119,48,2022,1561,1067,505,2074,1546,1040,535,
资产减值损失(万元),5464,370,370,--,1614,-776,-779,0,1968,327,220,215,-470,-1507,-394,--,1226,472,272,0,1283,0,--,0,1755,6,--,--,5690,180,180,207,2616,399,0,0,127,0,0,0,449,15,2,0,1593,881,581,0,1913,0,0,0,
公允价值变动收益(万元),--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,759,759,690,608,-2349,-2282,-1363,108,1576,187,196,0,5,0,0,0,
投资收益(万元),712,715,81,81,603,578,5,5,785,778,1,1,530,523,271,22,792,1000,472,137,712,596,161,113,579,475,420,84,902,850,496,191,833,652,363,140,791,669,607,185,665,161,169,33,-102,226,241,172,603,420,239,120,
对联营企业和合营企业的投资收益(万元),-3,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,268,178,90,274,203,143,113,320,216,162,83,--,462,320,191,526,420,282,135,491,443,382,185,212,48,56,33,-358,45,60,2,-70,-75,-71,-34,
汇兑收益(万元),--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,--,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),33731,26155,16613,8342,28168,17793,12991,5850,14717,12219,6865,3188,9207,8784,4026,1941,5456,3734,2357,801,-4386,-1945,-1305,-975,-1871,2489,2552,2093,7193,10442,7950,3825,13170,10894,7114,3658,13591,8851,5804,2655,3639,2629,3153,1746,3545,3636,2603,1383,2829,2148,1649,1214,
营业外收入(万元),266,172,123,88,1092,5756,2189,1229,2736,1047,646,349,5281,2514,1636,552,11687,3736,3392,126,11142,8141,2478,365,6695,2765,2463,8,3237,495,78,47,1004,687,552,80,681,739,91,8,2019,1879,115,38,1873,1247,1107,302,415,288,50,61,
营业外支出(万元),1490,623,403,151,2443,732,424,199,1456,907,723,560,2715,2081,1213,403,7994,652,474,342,1704,1476,245,157,1327,1105,1015,117,1109,445,276,159,1662,341,169,129,2334,1393,827,300,1055,357,211,100,767,806,727,220,308,382,165,47,
非流动资产处置损失(万元),--,--,--,--,--,122,61,13,375,99,42,1,543,1319,765,328,6552,100,70,65,850,848,12,12,681,657,656,1,391,135,54,46,1342,152,15,15,1961,1008,517,37,701,-30,-46,-6,399,-528,-475,-91,54,-46,-5,-44,
利润总额(万元),32508,25704,16334,8279,26817,22817,14756,6880,15997,12359,6789,2977,11773,9217,4448,2090,9149,6818,5274,585,5052,4720,928,-767,3498,4149,4000,1983,9321,10492,7752,3712,12513,11239,7498,3609,11937,8197,5068,2363,4604,4150,3057,1683,4651,4077,2982,1465,2936,2054,1535,1228,
所得税费用(万元),5079,4574,2950,1294,4693,4523,3352,1412,2692,2445,1530,626,2372,2239,1338,410,2315,1696,1004,164,1221,1019,317,23,872,702,697,442,1359,2289,1542,797,2236,1832,1405,689,1344,1650,884,425,637,1144,870,370,837,1190,778,319,660,432,313,251,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),27428,21130,13384,6985,22125,18294,11404,5468,13305,9914,5259,2351,9401,6978,3110,1680,6833,5123,4270,422,3831,3701,611,-790,2626,3447,3303,1541,7962,8203,6210,2915,10277,9408,6093,2920,10594,6546,4185,1938,3967,3006,2187,1313,3814,2887,2204,1146,2275,1622,1221,976,
归属于母公司所有者的净利润(万元),25083,19333,12336,6759,20959,17367,10677,5155,12227,8918,4587,2030,8306,6178,2586,1426,5073,4810,3999,320,3675,3523,499,-812,2366,3212,3120,1479,7602,8001,6070,2894,9726,8970,5788,2801,10224,6317,3989,1819,3397,2554,2046,1255,3272,2444,1885,972,2357,1631,1228,973,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1335,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2345,1797,1048,225,1166,927,726,313,1078,996,672,321,1095,800,524,254,1761,312,272,102,156,178,112,21,260,234,184,63,360,202,140,21,551,438,305,119,369,230,196,119,571,452,142,58,542,443,319,174,-81,-9,-6,3,
基本每股收益,0.4,0.31,0.26,0.14,0.45,0.38,0.23,0.11,0.27,0.2,0.1,0.04,0.18,0.14,0.06,0.03,0.11,0.11,0.09,0.01,0.08,0.08,0.01,-0.02,0.05,0.07,0.07,0.03,0.17,0.17,0.13,0.06,0.21,0.2,0.13,0.06,0.22,0.14,0.09,0.04,0.07,0.06,0.04,0.03,0.07,0.05,0.04,0.02,0.05,0.04,0.03,0.02,
稀释每股收益,0.4,0.31,0.26,0.14,0.45,0.38,0.23,0.11,0.27,0.2,0.1,0.04,0.18,0.14,0.06,0.03,0.11,0.11,0.09,0.01,0.08,0.08,0.01,-0.02,0.05,0.07,0.07,0.03,0.17,0.17,0.13,0.06,0.21,0.2,0.13,0.06,0.22,0.14,0.09,0.04,0.07,0.06,0.04,0.03,0.07,0.05,0.04,0.02,0.05,0.04,0.03,0.02,
