报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),20,64,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),289,1512,1091,689,306,2097,1492,1170,509,2606,1631,1347,423,1629,989,645,186,1520,731,524,192,1248,746,468,188,926,629,400,182,857,593,395,154,684,248,312,247,132,
销售费用(万元),1812,7931,5776,3684,1753,7448,5419,3566,1799,7501,5439,3472,1745,6992,4956,3432,1650,7270,4691,3031,1403,5713,4175,2725,1208,5115,3754,2494,1187,4453,3138,1814,804,2918,1353,1061,433,--,
管理费用(万元),2627,11430,8028,5054,2465,12147,8084,5223,2470,9048,6737,4466,2071,9213,6592,4333,2140,9652,6858,4407,2220,9402,6739,4294,2079,8454,6147,3956,2006,8320,6162,4556,1822,7222,3183,5262,4629,1593,
财务费用(万元),-77,-791,-721,-605,-390,-1559,-1201,-851,-423,-1580,-1192,-828,-442,-2456,-1881,-1290,-661,-2451,-1756,-1187,-598,-2300,-1697,-1135,-544,-1960,-1316,-896,-130,8,709,803,833,3353,1583,2350,2980,1078,
资产减值损失(万元),--,2895,306,260,-66,71,-133,-116,-230,244,-6,-18,-29,184,82,82,404,3190,108,108,-33,136,105,105,-27,319,5,7,--,403,18,9,6,0,-0,4,3,-5,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
投资收益(万元),374,3025,1637,1338,126,1603,1109,811,586,1401,1267,485,156,1930,1601,1383,591,1536,1081,607,301,785,483,169,58,443,330,236,128,39,--,--,--,--,--,--,--,0,
对联营企业和合营企业的投资收益(万元),211,--,659,400,126,892,680,382,188,881,828,454,156,974,645,485,205,620,--,333,132,266,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4814,24760,19140,12257,4989,33053,27658,20295,6123,43352,32297,22737,5941,35806,24522,14970,3912,23926,15696,9714,3325,18814,12996,8130,3417,17634,12637,8118,2849,16139,11640,7248,2499,10187,3580,6369,5589,3540,
营业外收入(万元),5,0,0,33,0,17,237,175,110,256,207,171,87,141,98,68,22,164,136,93,22,848,808,726,27,1083,1061,1039,17,39,23,15,14,34,4,33,2,0,
营业外支出(万元),85,20,30,33,19,29,33,25,15,29,24,5,4,46,41,16,14,413,291,285,54,21,1,1,0,48,6,4,4,69,14,2,2,8,--,2,23,0,
非流动资产处置损失(万元),--,--,--,--,--,--,6,6,--,9,5,4,--,12,9,2,--,278,--,269,54,18,--,1,0,7,--,2,--,19,--,--,--,--,--,0,--,0,
利润总额(万元),4734,24740,19110,12258,4970,33041,27862,20445,6219,43579,32480,22903,6024,35901,24578,15022,3920,23678,15541,9522,3293,19641,13802,8855,3443,18669,13692,9152,2863,16109,11649,7261,2512,10212,3584,6400,5567,3540,
所得税费用(万元),1173,5424,4735,3064,1280,8539,6991,5154,1554,10970,8090,5768,1476,8951,6081,3744,955,5949,3793,2340,809,5080,3520,2321,956,4770,3698,2443,791,4147,2917,1823,569,2625,805,1416,1272,947,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3561,19316,14375,9194,3691,24502,20871,15291,4664,32609,24390,17136,4548,26951,18497,11277,2965,17729,11748,7183,2483,14561,10283,6534,2488,13900,9994,6709,2071,11962,8732,5437,1943,7588,2779,4984,4295,2593,
归属于母公司所有者的净利润(万元),3649,19482,14440,9194,3691,24502,20871,15291,4664,32609,24390,17136,4548,26951,18497,11277,2965,17729,11748,7183,2483,14561,10283,6534,2488,13900,9994,6709,2071,11962,8732,5437,1943,7588,2779,4984,4295,2593,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-87,-166,-65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.04,0.21,0.15,0.1,0.04,0.26,0.22,0.16,0.05,0.35,0.26,0.18,0.1,0.58,0.79,0.48,0.13,0.76,0.5,0.31,0.11,0.62,0.44,0.28,0.11,0.59,0.43,0.29,0.09,0.55,0.41,0.27,0.11,0.43,0.16,0.28,0.25,0.29,
稀释每股收益,0.04,0.19,0.15,0.09,0.04,0.24,0.21,0.15,0.05,0.32,0.26,0.18,0.1,0.58,0.79,0.48,0.13,0.76,0.5,0.31,0.11,0.62,0.44,0.28,0.11,0.59,0.43,0.29,0.09,0.55,0.41,0.27,0.11,0.43,0.16,0.28,0.25,0.29,
