报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),112,1237,853,672,315,2001,1534,928,441,1399,306,163,52,328,261,177,35,287,170,97,43,276,154,123,42,282,207,141,65,151,72,49,10,134,111,75,14,215,150,108,172,104,141,54,
销售费用(万元),1150,7083,5199,3610,1685,8836,5980,3327,1654,7814,4404,2807,1011,4337,3110,2114,1185,4510,2356,1295,584,3464,2629,1860,608,2805,1191,617,214,1093,704,418,217,1125,647,341,115,1280,899,553,1186,769,965,758,
管理费用(万元),2673,12446,8979,6484,3177,12886,8536,4988,2161,9384,6117,3818,1893,7935,5657,3773,1939,8075,4608,3129,1416,6332,4521,2963,1498,4438,3035,1830,906,3498,2285,1357,646,3351,2012,1458,752,2352,1678,970,1450,904,946,677,
财务费用(万元),7503,34539,21146,13156,6156,8533,4581,1224,549,1152,953,619,418,983,768,557,298,1074,1310,868,494,2214,1748,1260,646,1218,827,451,195,178,85,-45,-68,-42,18,58,70,528,368,262,777,711,884,363,
资产减值损失(万元),1726,120946,4091,3611,1961,924,885,82,124,1072,373,354,-139,1027,399,355,99,2852,306,469,-190,-571,-746,-815,113,510,398,273,-45,205,99,180,188,501,361,381,--,93,44,44,125,0,100,161,
公允价值变动收益(万元),--,3062,23539,46,--,-3061,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,54,0,0,
投资收益(万元),-0,9,10,11,4,2137,--,--,--,--,--,--,--,6,6,6,--,57,6,5,3,233,196,-58,-41,-15,-71,-57,-10,-1,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),--,-2,-1,-0,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,196,--,-58,-41,-15,--,-57,--,-1,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
汇兑收益(万元),--,-168,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),-10645,-106587,72464,36789,14504,33881,23222,7310,-399,4313,4024,2260,686,1013,96,19,-1167,-8512,-2139,-1823,-797,-364,998,880,337,2084,1437,967,247,1850,1943,2126,1225,3537,3240,2880,1292,5132,3674,2625,4085,3557,3336,2373,
营业外收入(万元),71,28,24,20,10,287,326,86,61,197,98,78,25,152,138,98,86,255,353,337,291,1204,1157,1056,559,1135,904,849,799,1338,959,90,52,101,14,6,4,49,34,20,124,3,26,3,
营业外支出(万元),16,104,89,66,1,383,285,246,226,11050,10449,8,1,49,27,26,0,25,5,5,1,46,39,2,--,107,107,107,105,122,74,53,4,83,10,7,1,1,1,0,12,11,3,9,
非流动资产处置损失(万元),--,--,--,--,--,--,44,19,42,22,21,4,--,22,1,0,--,8,--,--,--,0,--,--,--,105,--,105,--,55,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
利润总额(万元),-10590,-106662,72399,36743,14513,33785,23264,7150,-564,-6540,-6327,2330,709,1116,207,91,-1081,-8282,-1790,-1491,-507,793,2116,1935,896,3112,2234,1709,941,3067,2829,2163,1273,3556,3245,2879,1295,5180,3707,2645,4197,3549,3360,2367,
所得税费用(万元),-807,4065,18820,10643,4102,12077,8501,4598,-18,-1696,-1219,53,86,-13,-18,2,9,-41,134,-12,60,521,497,416,144,515,351,202,220,501,481,297,165,467,431,382,194,821,556,663,784,859,367,394,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
净利润(万元),-9783,-110727,53579,26100,10411,21708,14763,2552,-546,-4844,-5109,2277,624,1129,225,89,-1090,-8241,-1924,-1479,-567,272,1619,1519,752,2597,1883,1508,721,2566,2347,1866,1107,3089,2814,2496,1101,4359,3151,1982,3413,2689,2993,1973,
归属于母公司所有者的净利润(万元),-9783,-110727,53579,26100,10411,21763,14774,2552,-546,-4842,-5106,2280,625,1140,233,94,-1087,-8225,-1909,-1466,-562,293,1633,1530,757,2601,1883,1508,721,2566,2347,1866,1107,3089,2814,2496,1101,4359,3151,1982,3413,2689,2993,1973,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
少数股东损益(万元),--,--,--,--,--,-55,-11,-0,-0,-3,-3,-3,-1,-11,-7,-5,-2,-17,-15,-12,-5,-21,-14,-11,-5,-4,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
基本每股收益,-0.09,-1.02,0.49,0.24,0.1,0.21,0.27,0.05,-0.01,-0.12,-0.12,0.05,0.02,0.03,0.01,0,-0.03,-0.2,-0.05,-0.04,-0.01,0.01,0.09,0.08,0.05,0.16,0.12,0.09,0.04,0.16,0.14,0.11,0.1,0.3,0.27,0.25,0.1,0.53,0.39,0.24,0.42,0.33,0.37,0.24,
稀释每股收益,-0.09,-1.02,0.49,0.24,0.1,0.21,0.27,0.05,-0.01,-0.12,-0.12,0.05,0.02,0.03,0.01,0,-0.03,-0.2,-0.05,-0.04,-0.01,0.01,0.09,0.08,0.05,0.16,0.12,0.09,0.04,0.16,0.14,0.11,0.1,0.3,0.27,0.25,0.1,0.53,0.39,0.24,0.42,0.33,0.37,0.24,
