报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),136,997,482,306,135,976,349,174,73,581,267,140,76,301,176,95,40,286,188,114,60,250,148,84,45,192,129,54,118,27,78,60,
销售费用(万元),5029,17984,12445,8097,4314,15830,10617,7046,3759,12436,8180,5429,3048,8312,5649,3957,2132,6963,5067,3120,1893,4280,3655,2326,1353,3262,2664,1798,1981,731,1127,844,
管理费用(万元),3697,14412,9263,6208,3266,11260,7502,4840,2421,6753,4099,2683,1407,4099,3136,1905,1169,3369,2429,1540,896,2588,1984,1358,692,2247,1751,1046,1742,844,1342,962,
财务费用(万元),379,551,261,43,-10,837,563,363,122,-5,-116,-128,-73,-288,-264,-218,-101,-578,-468,-396,-297,-735,-572,-397,-195,-219,92,63,108,45,56,44,
资产减值损失(万元),--,1368,334,334,48,1144,31,31,77,934,194,160,27,1025,30,30,--,472,11,11,--,361,53,14,--,382,39,--,185,--,105,115,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
投资收益(万元),229,486,35,-186,-189,-158,-301,-63,-30,22,--,--,--,--,-30,--,--,18,--,--,--,--,--,--,--,-5,--,--,0,--,-35,-10,
对联营企业和合营企业的投资收益(万元),--,-110,--,--,--,--,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业利润(万元),-1464,13052,4553,-153,-2331,7379,1421,-803,-1047,6632,2200,-399,-329,3173,1257,48,-339,693,53,-766,-103,4547,2552,515,29,3727,1993,353,3155,109,1754,1121,
营业外收入(万元),70,282,236,2505,2403,2554,1888,1751,1455,517,373,355,39,1147,658,54,25,1906,866,839,220,330,293,239,214,1104,340,189,762,75,506,283,
营业外支出(万元),81,5,7,3,0,117,115,98,2,184,4,2,1,4,--,3,3,2,1,1,1,3,3,3,--,12,0,0,1,1,0,3,
非流动资产处置损失(万元),--,--,6,3,--,7,--,3,--,4,4,2,--,1,--,--,--,--,0,0,--,3,3,3,--,0,--,--,0,--,0,0,
利润总额(万元),-1475,13330,4782,2348,71,9816,3193,850,406,6964,2569,-46,-292,4316,1915,99,-317,2597,919,72,116,4873,2841,751,244,4819,2333,542,3916,183,2260,1401,
所得税费用(万元),0,1307,427,343,-7,1252,517,193,30,893,288,-23,--,510,128,15,13,151,69,52,--,660,394,109,35,633,338,70,482,45,293,134,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
净利润(万元),-1475,12023,4355,2005,78,8563,2677,657,376,6071,2282,-23,-292,3806,1787,84,-330,2446,850,20,116,4213,2447,642,208,4186,1995,472,3434,138,1966,1267,
归属于母公司所有者的净利润(万元),-1309,11967,4624,2209,270,8485,3096,926,539,6040,2328,25,-253,3776,1832,102,-266,2470,873,28,116,4213,2447,642,208,4186,1995,472,3434,138,1966,1267,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
少数股东损益(万元),-166,56,-270,-204,-191,78,-419,-269,-163,31,-46,-48,-39,31,-45,-19,-64,-23,-23,-8,--,--,--,--,--,--,--,--,0,--,0,0,
基本每股收益,-0.04,0.37,0.15,0.07,0.01,0.28,0.1,0.03,0.02,0.21,0.08,0,-0.01,0.26,0.13,0.01,-0.03,0.28,0.1,0,0.01,0.47,0.27,0.07,0.05,1.1,0.56,0.14,1.07,0.02,0.69,0.46,
稀释每股收益,-0.04,0.37,0.15,0.07,0.01,0.28,0.1,0.03,0.02,0.21,0.08,0,-0.01,0.26,0.12,0.01,-0.03,0.28,0.09,0,0.01,0.47,0.27,0.07,0.05,1.1,0.56,--,1.07,--,0.69,0.46,
