报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),6249,17564,13612,8729,4621,11908,9813,4604,4235,21676,18073,11716,4255,12421,9286,6238,3395,19355,14230,14990,12796,12381,8145,4908,
营业外收入(万元),1,24,18,14,318,1809,1150,657,371,2674,2499,1948,625,3948,3710,2805,331,954,438,1148,767,323,347,346,
营业外支出(万元),0,164,198,136,1,465,302,213,155,1298,747,255,75,619,419,356,51,461,312,253,239,255,141,242,
非流动资产处置损失(万元),--,--,137,135,--,267,119,90,89,952,565,130,12,393,112,252,2,212,105,91,81,109,53,114,
利润总额(万元),6249,17424,13432,8607,4939,13253,10661,5049,4452,23053,19824,13409,4805,15750,12576,8687,3675,19848,14356,15886,13324,12449,8351,5013,
所得税费用(万元),1120,2745,2091,1297,727,2115,2035,1244,664,3083,2976,2260,785,2040,1755,1005,494,3192,2505,2220,1620,1395,1586,806,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),5129,14679,11341,7310,4212,11138,8626,3804,3788,19969,16848,11148,4020,13711,10822,7682,3181,16656,11851,13666,11704,11053,6765,4207,
归属于母公司所有者的净利润(万元),5159,14761,11392,7341,4220,11148,8629,3804,3788,20008,16887,11187,4052,13328,10728,7519,3173,16624,11809,13626,11705,10986,6721,4142,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),-30,-82,-51,-31,-8,-11,-3,--,--,-39,-39,-39,-32,383,94,162,9,32,42,40,-1,67,44,64,
基本每股收益,0.12,0.33,0.26,0.17,0.1,0.25,0.27,0.15,0.17,0.96,0.81,0.54,0.2,0.79,0.69,0.48,0.2,1.07,0.76,0.87,0.75,1.48,0.91,0.56,
稀释每股收益,0.12,0.33,0.26,0.17,0.1,0.25,0.27,0.15,0.17,0.96,0.81,0.54,0.2,0.79,0.69,0.48,0.2,1.07,0.76,0.87,0.75,1.48,0.91,0.56,
