报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
资产减值损失(万元),--,862,561,561,0,2370,1530,786,88,982,553,248,-74,1668,894,429,--,863,184,-56,--,545,60,1688,396,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
投资收益(万元),--,572,576,81,--,548,533,--,--,547,547,37,--,528,240,509,--,857,491,201,--,241,--,0,--,
对联营企业和合营企业的投资收益(万元),--,-4,--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,857,--,--,--,--,--,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1235,16627,10107,7138,1370,12707,9892,5028,1428,9762,6010,3993,1844,9935,9063,5542,--,7349,8973,3531,1597,13759,24048,24069,11217,
营业外收入(万元),4,436,3116,851,848,5252,3108,2302,1154,5322,2499,1792,872,5027,3077,879,--,3304,2489,2064,--,2569,2964,1955,761,
营业外支出(万元),--,528,1080,34,33,919,747,15,6,804,34,19,24,64,5,0,--,2,121,1,--,1,2,34,14,
非流动资产处置损失(万元),--,--,--,--,--,9,--,--,--,697,--,--,--,--,--,--,--,2,--,--,--,0,1,5,11,
利润总额(万元),1239,16536,12144,7955,2186,17040,12253,7315,2576,14280,8476,5765,2692,14898,12136,6421,--,10650,11341,5594,2170,16327,27010,25990,11964,
所得税费用(万元),328,2597,1940,1373,458,2975,2060,1155,549,2229,1524,1068,582,2740,2360,1321,--,1562,1628,1044,--,2627,4575,3910,1974,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),911,13939,10204,6582,1728,14066,10193,6160,2027,12051,6952,4697,2111,12158,9775,5100,--,9088,9713,4550,1745,13700,22435,22081,9989,
归属于母公司所有者的净利润(万元),839,13312,9721,6325,1596,13026,9531,5922,1967,10709,6211,4073,1964,10641,8776,5107,2002,9097,8851,4553,1746,13702,22435,22081,9989,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),72,627,483,257,132,1040,662,238,60,1342,741,625,146,1516,1000,-7,--,-8,861,-2,--,-2,--,0,0,
基本每股收益,0.01,0.22,0.16,0.1,0.03,0.21,0.16,0.1,0.03,0.18,0.1,0.07,0.05,0.3,0.25,0.16,--,0.28,0.27,0.14,--,0.42,0.69,0.68,0.32,
稀释每股收益,0.01,0.22,0.16,0.1,0.03,0.21,0.16,0.1,0.03,0.18,0.1,0.07,0.05,0.3,0.25,0.16,--,0.28,0.27,0.14,--,0.42,0.69,0.68,0.32,
