报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
管理费用(万元),641,2528,1851,1251,628,2463,1929,1274,637,2592,1912,1296,647,2009,1509,1000,514,1919,1413,1713,1436,
财务费用(万元),-10,-44,-38,-34,-15,-700,-471,-430,-236,-505,-450,-126,-65,-217,-139,-108,-21,-155,-95,-111,-45,
资产减值损失(万元),-7,94,65,-3,11,12,-4,-1,-15,96,65,25,52,97,63,29,45,40,22,37,76,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),340,662,552,469,100,46,3,1,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),674,4289,2969,2025,640,3415,1967,1490,519,3441,2741,1471,584,3336,2091,1372,556,3159,1736,2624,2397,
营业外收入(万元),1,19,9,4,3,634,318,306,67,435,179,176,63,283,249,150,43,205,140,282,441,
营业外支出(万元),0,6,3,2,1,12,11,8,4,21,4,3,2,10,7,5,1,11,9,21,0,
非流动资产处置损失(万元),--,--,0,--,--,10,4,4,--,1,1,--,1,0,0,--,--,3,3,0,0,
利润总额(万元),675,4302,2975,2027,642,4037,2274,1787,581,3855,2916,1645,646,3609,2333,1517,598,3353,1868,2885,2838,
所得税费用(万元),85,579,332,209,96,525,232,154,82,628,469,256,102,603,473,260,99,474,246,395,435,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),590,3724,2642,1818,545,3512,2042,1633,499,3228,2447,1389,544,3006,1860,1258,499,2879,1622,2490,2403,
归属于母公司所有者的净利润(万元),590,3724,2642,1818,545,3512,2042,1633,499,3228,2447,1389,544,3006,1860,1258,499,2879,1622,2490,2403,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.07,0.46,0.32,0.22,0.07,0.43,0.25,0.2,0.12,0.81,0.62,0.36,0.13,0.98,0.61,0.41,0.16,0.94,0.53,0.81,0.81,
稀释每股收益,0.07,0.46,0.32,0.22,0.07,0.43,0.25,0.2,0.12,0.81,0.62,0.36,0.13,0.98,0.61,0.41,0.16,0.94,0.53,0.81,0.81,
