报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
研发费用(万元),226188,149679,89875,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
营业税金及附加(万元),89434,61494,39644,16901,72929,51422,34511,14853,58346,30060,16355,8284,58580,36308,21094,8478,35716,26902,16865,7366,32994,24464,18176,5853,31308,23346,15520,5060,36975,25418,17136,7956,26813,18285,10241,3365,27152,18647,12281,5628,20349,14726,9325,3119,15446,11170,7330,3160,11880,7917,5392,1856,
销售费用(万元),2606668,1858716,1154933,590881,2063578,1426556,902910,449389,1745142,1248120,831084,409885,1664468,1253267,813642,389374,1410503,1035587,663907,319160,1273971,917317,600284,303241,1181094,856616,536022,250038,936735,668114,397058,185059,680911,485279,305050,137118,519236,371688,245084,122535,478047,343113,221617,100799,298554,215174,138392,65888,220786,163384,102191,49507,
管理费用(万元),520068,380472,243025,155722,486405,358042,237001,116947,394627,315055,210489,114947,429148,315761,213945,115609,335657,240295,158020,75633,280567,198478,138620,71201,235011,170611,113372,65573,208864,138564,85585,31907,125031,84256,52370,23998,91209,68213,44753,22072,78452,53436,34184,16178,49358,34717,21956,10489,39298,29431,19142,9049,
财务费用(万元),123463,68109,27685,19319,30647,21172,20272,12073,41583,16857,14123,7161,10428,4579,7790,1896,6677,11582,3825,-568,-14909,-9257,-7190,-7414,-18608,-16856,-6954,-14143,-40324,-30905,-23607,-12213,-36077,-28123,-19501,-9195,-17292,-12396,-10742,-2743,-22329,-10329,-9170,234,-8816,1152,1911,1694,2358,3726,2519,1067,
资产减值损失(万元),205947,105131,64666,31782,51274,22128,16048,17304,35050,16035,11620,12434,19809,14627,13417,12585,17496,22457,18603,12673,21994,24237,17018,12347,17955,10573,6777,5695,6954,11327,5806,4514,7592,4360,3329,2269,3234,2765,2379,825,5239,3427,3278,1075,1016,2343,1626,96,207,525,337,416,
公允价值变动收益(万元),29248,12033,7988,-232,1885,594,1061,667,-3369,-772,-1134,305,-692,-9769,-3000,-5155,-933,-1292,-2768,-4286,8299,7001,3547,1175,-383,--,--,--,--,--,--,--,--,566,566,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
投资收益(万元),1399065,622843,580442,11107,430036,79897,47505,16090,144542,1741,-2458,394,165476,26661,19721,15552,-2985,-463,2426,2865,3392,1057,508,32,1251,54,53,--,15219,14170,-3029,-1683,1063,310,358,267,-395,-200,0,--,--,--,0,0,0,--,--,0,-0,-0,-0,-0,
对联营企业和合营企业的投资收益(万元),29672,18152,-1003,1965,8757,3616,2448,159,-10919,-10669,-8032,-1865,-4138,-1216,-468,-145,-23523,-15057,-8474,-4624,-588,--,-194,--,--,0,--,--,14019,14170,-3029,-1683,497,310,0,267,395,0,0,--,--,--,0,0,0,--,--,0,-0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
营业利润(万元),1365855,580986,575090,10936,407610,61523,26448,7058,205,-122975,-91320,-45404,-61002,-128786,-89243,-45950,-145893,-139678,-103042,-59042,18390,56365,83855,55569,301360,290578,217845,120687,644408,466208,339613,153029,543195,375380,264371,119982,387503,264665,170240,61733,296437,233852,150760,58822,225006,139425,86245,19030,114716,68382,40370,5839,
营业外收入(万元),50569,35915,28308,3326,40515,30184,9053,6624,106016,87366,75776,6325,166522,154276,147903,4284,265215,13626,8520,3424,16109,11684,8940,2783,35445,12042,6973,2491,11756,5694,2379,2756,7247,10408,4087,769,11158,6480,4282,1914,4575,2864,2259,574,3550,2131,1681,607,1341,879,599,217,
营业外支出(万元),21879,14402,10121,1529,14921,7412,4640,2023,16132,11675,6044,4230,16625,13092,11465,4514,22060,15152,8056,3928,20061,10118,6289,3314,12645,7502,4461,2316,8841,6887,4960,3422,10237,7491,5181,1301,6024,4484,3173,844,5925,4965,2526,940,4420,2305,1488,668,1309,813,537,192,
非流动资产处置损失(万元),--,--,--,--,--,620,369,35,3692,971,825,410,1788,2400,1789,1504,2882,1784,1047,497,2174,862,1012,330,584,364,196,108,444,290,162,356,488,249,155,0,88,104,70,30,116,147,101,2,28,--,--,0,7,--,--,--,
利润总额(万元),1394546,602499,593277,12733,433204,84295,30861,11660,90089,-47284,-21587,-43308,88896,12398,47195,-46180,97261,-141204,-102578,-59546,14439,57931,86507,55039,324160,295118,220356,120862,647323,465015,337032,152363,540204,378298,263278,119451,392637,266661,171350,62803,295087,231752,150492,58457,224136,139250,86438,18969,114748,68447,40431,5864,
所得税费用(万元),130291,43982,25230,4387,28250,23253,8811,6683,40766,-7483,-2931,-7347,13123,10489,15115,-9164,14858,-33241,-23638,-14425,4008,13528,21525,12767,73614,68304,52419,29781,158722,115736,84173,38391,129654,89027,60985,29148,93787,62584,40154,14313,69095,54758,35932,14129,71819,41442,26081,5333,34994,20204,11602,1633,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
净利润(万元),1264255,558517,568048,8345,404954,61042,22051,4977,49323,-39801,-18657,-35962,75773,1910,32080,-37016,82404,-107964,-78939,-45121,10430,44403,64981,42272,250546,226813,167937,91081,488601,349279,252859,113973,410551,289271,202293,90302,298850,204077,131195,48491,225993,176994,114560,44328,152317,97808,60357,13636,79754,48243,28829,4231,
归属于母公司所有者的净利润(万元),1332756,612676,600311,11124,421252,67171,29150,7825,70441,-30363,-12119,-29612,87250,5304,34831,-33192,86692,-104125,-75528,-43355,37177,62549,73377,49278,267612,235199,175406,95103,482059,342241,247445,112288,401182,282779,197333,88381,288996,196951,126469,47496,217019,171168,110081,43097,146543,94061,57837,12629,75764,45874,27460,4186,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,--,--,--,
少数股东损益(万元),-68501,-54159,-32263,-2778,-16298,-6129,-7099,-2848,-21118,-9438,-6538,-6350,-11477,-3395,-2751,-3824,-4288,-3839,-3411,-1766,-26747,-18147,-8395,-7006,-17066,-8386,-7468,-4022,6541,7039,5414,1685,9369,6493,4960,1921,9854,7126,4726,994,8974,5826,4480,1231,5774,3747,2519,1008,3990,2370,1369,45,
基本每股收益,1.44,0.66,0.65,0.01,0.45,0.07,0.03,0.01,0.08,-0.04,-0.02,-0.04,0.12,0.01,0.05,-0.04,0.12,-0.14,-0.1,-0.06,0.05,0.08,0.1,0.07,0.37,0.33,0.25,0.14,0.69,0.49,0.35,0.16,0.57,0.4,0.28,0.13,0.64,0.44,0.28,0.11,0.74,0.58,0.76,0.3,1.02,0.65,0.4,0.18,0.54,0.33,0.2,0.12,
稀释每股收益,1.44,0.66,0.64,0.01,0.45,0.07,0.03,0.01,0.08,-0.04,-0.02,-0.04,0.12,0.01,0.05,-0.04,0.12,-0.14,-0.1,-0.06,0.05,0.08,0.1,0.07,0.37,0.33,0.25,0.14,0.69,0.49,0.35,0.16,0.57,0.4,0.28,0.13,0.64,0.44,0.28,0.11,0.74,0.58,0.76,0.3,1.02,0.65,0.4,0.18,0.54,0.33,0.2,0.12,
