报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
研发费用(万元),10536,4944,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
营业税金及附加(万元),3348,2168,1396,551,2626,1831,1542,747,2831,603,411,190,875,609,396,150,1221,1185,875,375,1645,1130,764,329,2453,1058,768,275,1562,1201,718,343,1065,758,513,179,1201,320,264,97,459,328,207,67,330,222,135,61,282,196,139,51,
销售费用(万元),19937,11451,6859,1450,10566,8044,5736,3220,12827,4493,2778,1324,9066,6055,4232,1694,14703,9039,6119,2003,16712,8906,5495,2482,17067,10431,7816,1410,18647,7940,3439,1013,16423,8696,5496,1729,11711,6768,4163,1691,8696,5478,3557,1184,5482,4320,3179,1059,4723,2490,1782,501,
管理费用(万元),19481,12305,10361,5264,25263,17938,13812,7215,44509,26515,15180,7067,32142,22651,15790,7430,43317,28894,19373,9722,26148,15293,10352,4687,22567,15763,9888,4796,24262,17952,10646,4150,24338,13205,8174,3465,18414,10223,5541,2092,10048,6706,4591,1967,7710,5627,3597,1422,5312,6048,4068,1129,
财务费用(万元),-1076,-512,-238,511,2257,3722,3423,2362,9599,7078,4715,2408,11141,8434,5549,2666,11532,4521,1733,447,2810,2065,1274,689,3571,4082,2893,1271,4672,3043,1770,610,2147,1494,974,327,1908,602,438,153,1262,887,514,167,599,272,234,134,-211,-283,-248,-156,
资产减值损失(万元),-102,69,-5,1,1690,1712,1841,300,6196,4284,4658,302,7228,7354,315,588,6266,3452,1285,1012,3332,1542,2239,979,2788,2205,1573,1074,3164,1837,1061,520,712,871,731,153,910,922,897,865,982,1224,676,243,641,609,401,252,408,0,286,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,
投资收益(万元),18,18,--,--,78241,78241,78241,--,--,--,--,--,--,--,--,--,174,174,174,48,--,--,--,--,831,--,--,--,430,430,430,430,-160,-160,-52,-13,-129,-96,-63,-34,-52,-23,-11,-7,-1,-1,-0,-1,-17,0,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,430,430,430,-160,-160,-52,-13,-129,-96,-63,-34,-52,-23,-11,-7,-1,-1,-0,-1,-17,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
营业利润(万元),86836,68971,41567,19105,135511,118112,105695,14420,35611,25814,13996,2769,18178,18202,15026,4525,28490,40045,33283,13717,53726,47553,32830,13301,41965,27730,21433,10483,33202,31265,18318,9788,25121,25223,18045,9534,35432,12652,14165,7195,22740,18314,10215,3124,18310,13508,7812,4474,12827,10780,8135,3112,
营业外收入(万元),428,425,417,396,914,980,456,382,2501,1630,918,366,2521,1296,876,411,2043,383,356,143,2071,1105,274,91,2772,555,117,26,1287,458,339,269,2309,569,537,84,1141,162,139,139,635,447,447,437,20,19,14,13,70,45,29,6,
营业外支出(万元),471,173,55,28,115,58,47,40,351,171,78,27,905,817,808,69,176,72,71,18,1117,132,111,22,227,47,16,5,292,96,58,6,397,454,367,52,1470,1348,1257,78,176,146,123,26,353,314,53,14,224,175,168,27,
非流动资产处置损失(万元),--,--,1,--,--,0,0,--,65,18,14,11,86,12,3,3,105,1,--,--,991,62,45,16,37,11,2,0,69,26,8,6,242,343,336,17,1179,1134,1071,--,52,26,25,20,294,262,39,9,48,39,32,21,
利润总额(万元),86793,69223,41929,19472,136310,119034,106104,14762,37762,27273,14836,3107,19793,18681,15094,4867,30357,40355,33568,13842,54680,48527,32992,13370,44510,28239,21533,10505,34197,31627,18599,10051,27034,25338,18215,9565,35103,11466,13047,7256,23199,18615,10539,3535,17977,13213,7773,4473,12672,10650,7997,3091,
所得税费用(万元),13203,12402,7592,3475,11707,9520,7801,2730,7461,5751,3844,1855,8235,6320,3859,1588,7742,6430,5225,2387,8532,7492,5184,2019,7514,5354,3683,1802,5014,4359,2489,1585,4698,3118,2131,1454,7084,1729,1945,1528,3671,4432,2372,499,3045,1921,952,652,2082,1730,1337,466,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
净利润(万元),73590,56820,34336,15998,124603,109514,98303,12032,30301,21522,10991,1252,11558,12361,11235,3280,22616,33926,28343,11455,46148,41035,27809,11351,36996,22885,17850,8703,29184,27269,16110,8466,22335,22220,16084,8111,28018,9736,11102,5728,19528,14182,8167,3036,14932,11292,6821,3821,10590,8921,6659,2626,
归属于母公司所有者的净利润(万元),50948,39660,24027,11014,117994,104575,94521,9958,26178,18390,9693,-68,998,4027,5491,1210,12839,25673,22903,9481,37203,33737,22392,9619,30491,18346,14685,7133,23335,21607,12108,6508,17492,18388,12980,7190,21166,5984,7620,3813,13338,9972,5710,1582,10470,8440,5423,2606,10211,8909,6656,2628,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
少数股东损益(万元),22642,17161,10309,4984,6609,4939,3782,2074,4123,3133,1298,1320,10560,8334,5744,2070,9776,8253,5440,1973,8945,7298,5417,1733,6504,4539,3165,1571,5849,5661,4003,1958,4843,3832,3104,921,6853,3752,3481,1915,6190,4210,2458,1455,4462,2852,1398,1216,379,12,4,-2,
基本每股收益,0.58,0.46,0.28,0.16,1.76,1.56,1.41,0.19,0.51,0.36,0.19,-0,0.02,0.08,0.11,0.02,0.25,0.5,0.44,0.18,0.72,0.65,0.43,0.19,0.59,0.36,0.28,0.14,0.45,0.42,0.23,0.13,0.34,0.36,0.25,0.14,0.41,0.12,0.16,0.08,0.27,0.2,0.12,0.05,0.32,0.26,0.17,0.08,0.31,0.27,0.2,0.08,
稀释每股收益,0.58,0.46,0.28,0.16,1.76,1.56,1.41,0.19,0.51,0.36,0.19,-0,0.02,0.08,0.11,0.02,0.25,0.5,0.44,0.18,0.72,0.65,0.43,0.19,0.59,0.36,0.28,0.14,0.45,0.42,0.23,0.13,0.34,--,0.25,0.14,0.41,--,0.16,--,0.27,0.2,0.12,--,0.32,0.26,0.17,0.08,0.31,0.27,0.2,0.08,
