报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),157,711,459,319,42,581,273,246,69,460,310,176,62,515,345,251,75,387,308,207,188,
销售费用(万元),281,1224,833,538,271,1201,880,543,247,589,377,225,94,529,353,225,93,441,333,574,603,
管理费用(万元),2745,9334,6084,4017,2100,7983,5264,3472,1316,6869,4500,3057,1511,5393,3976,2616,1153,4892,3649,4854,4720,
财务费用(万元),735,748,484,205,-15,-829,-501,-379,-108,-1151,-908,-584,-319,-8,49,50,34,561,454,512,308,
资产减值损失(万元),-102,320,353,170,28,64,227,125,46,449,439,259,92,548,380,202,104,-18,-8,477,36,
公允价值变动收益(万元),--,--,--,--,--,-134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),34,-86,2,1,1,-137,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2537,14407,9736,6399,1718,11931,8111,5163,1164,10127,7390,4295,1330,7680,5466,3857,1372,7921,5148,7037,6156,
营业外收入(万元),5,22,550,436,234,1140,1102,162,85,414,288,197,129,641,245,189,88,290,122,345,772,
营业外支出(万元),31,138,87,44,1,85,74,24,0,681,129,110,41,160,90,36,6,140,135,150,43,
非流动资产处置损失(万元),--,--,36,3,0,24,24,24,--,540,--,--,--,1,1,1,1,47,42,79,14,
利润总额(万元),2510,14290,10199,6791,1951,12986,9139,5301,1249,9859,7549,4383,1419,8161,5621,4010,1453,8071,5136,7232,6885,
所得税费用(万元),393,2085,2384,1468,426,2175,1707,938,292,1442,1134,657,210,1198,1209,883,187,1157,652,1035,1113,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2118,12206,7815,5323,1526,10811,7431,4363,957,8418,6415,3725,1209,6963,4412,3127,1267,6915,4483,6197,5772,
归属于母公司所有者的净利润(万元),2104,12178,7794,5310,1520,10803,7432,4363,957,8418,6415,3725,1209,6963,4412,3127,1267,6915,4483,6197,5772,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),13,28,20,13,5,8,-1,-0,-0,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.07,0.41,0.27,0.18,0.08,0.55,0.38,0.23,0.07,0.65,0.5,0.29,0.19,1.33,0.91,0.65,0.26,1.43,0.93,1.28,1.19,
稀释每股收益,0.07,0.41,0.26,0.17,0.08,0.55,0.38,0.22,0.07,0.65,0.5,0.29,0.19,1.33,0.91,0.65,0.26,1.43,0.93,1.28,1.19,
