报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3785,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3594,2980,2135,8583,5898,4074,1925,5846,3901,2683,1513,3949,2545,1498,790,1227,869,652,458,919,669,366,75,896,692,390,251,
销售费用(万元),23409,16406,9397,58736,42726,32547,16108,33662,22545,14928,8172,29938,21235,14888,8352,16369,10672,6573,3562,16228,12378,9579,5730,19431,12659,12232,5955,
管理费用(万元),15511,12313,5932,22537,14855,10082,4873,17046,11997,7036,3285,12054,9082,5447,2768,6435,4505,2940,1304,5555,4302,2894,1520,5729,6082,7351,2804,
财务费用(万元),38221,23787,13320,43172,28304,18149,7543,28353,21377,13904,5823,15587,9327,5045,2355,8425,6912,4144,1813,6457,4678,3127,1442,3936,2206,463,118,
资产减值损失(万元),5341,4621,-671,9318,3123,1548,-452,5040,1690,-229,-1072,3338,1703,1827,-140,683,623,245,51,981,785,951,-2,749,174,70,61,
公允价值变动收益(万元),1528,638,131,3047,2501,3214,3264,-9080,-16496,-20131,-13168,1339,-881,145,1587,-6016,-4110,-9175,-7583,7398,3611,9473,-438,2022,-1017,-328,--,
投资收益(万元),-1584,-905,-24,-5766,-5452,-5190,-5079,-7655,-4974,-280,887,2411,981,698,-1018,3833,1776,2376,1900,378,986,582,776,-2008,-584,347,-86,
对联营企业和合营企业的投资收益(万元),-397,-437,--,221,-87,-87,--,-271,-61,-61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-1652,14068,19233,41062,16432,7307,3113,33434,14206,7548,3217,22248,12418,9941,3878,8048,3359,-488,-3147,15601,9283,14754,3400,9414,6649,5528,2038,
营业外收入(万元),1213,679,470,3995,3300,2164,2452,5931,3176,2369,828,3698,2026,1661,773,2659,2348,2072,1794,582,516,444,11,1379,2857,794,459,
营业外支出(万元),380,122,16,160,125,93,40,1215,38,26,13,196,67,32,2,43,31,26,2,1593,303,294,5,221,57,35,19,
非流动资产处置损失(万元),--,--,--,2,5,0,0,38,8,1,--,25,0,0,--,18,18,14,--,1327,7,150,--,161,--,18,1,
利润总额(万元),-819,14625,19687,44898,19608,9378,5524,38151,17344,9891,4031,25750,14377,11570,4649,10664,5675,1558,-1354,14590,9496,14903,3407,10572,9449,6287,2478,
所得税费用(万元),622,4440,4926,8268,5023,2030,1099,7061,3560,2598,973,6638,3687,3013,1196,2813,1399,319,-340,3695,2410,3759,852,2704,2355,2072,735,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-1442,10185,14761,36630,14584,7348,4425,31090,13784,7293,3059,19112,10689,8557,3453,7851,4277,1238,-1015,10895,7086,11144,2555,7867,7094,4215,1743,
归属于母公司所有者的净利润(万元),1053,9658,12188,18239,8229,3330,2967,17407,8159,5111,2621,15263,9168,8265,3196,6889,3436,727,-1214,10383,6658,10802,2436,7810,7094,4546,1743,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9681,--,4465,12122,--,--,4107,--,--,--,--,
少数股东损益(万元),-2495,527,2573,18391,6356,4018,1457,13684,5625,2182,438,3849,1522,292,258,962,840,511,199,512,428,342,119,57,--,-330,--,
基本每股收益,0.01,0.12,0.15,0.27,0.13,0.05,0.05,0.27,0.13,0.08,0.04,0.24,0.14,0.42,0.16,0.41,0.21,0.04,-0.08,0.73,0.47,0.76,0.17,0.55,0.5,0.32,0.12,
稀释每股收益,0.01,0.12,0.15,0.27,0.13,0.05,0.05,0.27,0.13,0.08,0.04,0.24,0.14,0.42,0.16,0.41,0.21,0.04,-0.08,0.73,0.47,0.76,0.17,0.55,0.5,0.32,0.12,
