报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2382,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1217,791,402,1363,981,635,320,1084,341,240,119,440,273,220,93,537,374,246,169,401,299,209,99,323,250,161,77,246,94,170,203,204,
销售费用(万元),19948,12434,6560,25567,16982,10319,4303,22890,13867,9261,4393,16020,11236,6693,3204,13084,8524,5233,2322,9696,6686,4326,2427,7186,5608,3838,1662,6090,3099,6630,5513,3548,
管理费用(万元),6904,5614,2723,9219,7568,4215,1876,8058,6375,4438,2639,10445,6901,4756,2687,11852,6712,4656,2625,7506,5763,3893,1781,6612,4219,2954,1404,5065,2246,3117,2272,1550,
财务费用(万元),2266,1006,456,1429,1116,570,204,100,119,90,63,697,451,228,83,693,512,294,123,526,370,191,56,620,585,538,331,1192,570,1292,1106,370,
资产减值损失(万元),289,381,319,2851,591,176,-130,854,97,-9,-54,517,17,68,84,200,243,178,138,773,87,96,44,41,48,43,15,6,-6,-35,105,-8,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2066,1342,706,2182,1777,1164,656,1971,1419,808,106,370,325,301,250,1509,1284,1086,174,346,213,113,3,6,16,78,8,-12,-9,6,-32,-27,
对联营企业和合营企业的投资收益(万元),-89,-107,22,-493,-124,-125,7,41,-5,-1,-13,39,9,50,69,142,64,20,-22,-69,111,53,3,29,40,28,8,-12,-9,4,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),20597,14083,8846,14680,11548,7321,4409,16180,11422,6938,3275,12743,9100,6624,3133,7784,8242,5764,3009,9921,7794,5150,2144,9156,7156,4246,2111,7557,3315,5513,3530,2115,
营业外收入(万元),320,234,10,902,1593,1180,147,1730,1119,1010,909,1347,1028,304,269,1100,351,297,254,822,109,103,216,1056,652,538,537,622,94,804,571,345,
营业外支出(万元),670,206,127,570,488,237,34,685,710,139,57,238,125,52,46,87,138,47,0,148,117,111,18,138,54,43,27,44,19,77,48,175,
非流动资产处置损失(万元),--,--,--,--,175,18,0,238,236,49,3,84,59,39,36,49,40,40,0,29,3,3,--,89,32,32,23,2,--,0,0,18,
利润总额(万元),20246,14111,8728,15013,12653,8265,4522,17224,11832,7809,4127,13851,10002,6876,3357,8797,8456,6014,3263,10594,7786,5142,2342,10073,7754,4741,2621,8135,3390,6239,4053,2286,
所得税费用(万元),3950,2675,1356,3790,2873,1565,1025,3525,2346,1637,846,3048,2377,1822,1033,2231,2060,1399,736,1887,1470,989,381,2056,1489,933,497,1563,625,1125,727,649,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),16296,11436,7372,11224,9780,6700,3497,13699,9486,6173,3282,10803,7625,5055,2323,6566,6396,4615,2527,8706,6316,4152,1960,8017,6266,3808,2124,6572,2766,5115,3325,1637,
归属于母公司所有者的净利润(万元),16369,11493,7398,11268,9809,6723,3508,13706,9486,6173,3282,10818,7640,5070,2333,6580,6402,4618,2525,8713,6320,4157,1965,8041,6284,3808,2124,6572,2766,5115,3297,1615,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,
少数股东损益(万元),-73,-58,-25,-44,-29,-22,-11,-7,--,--,--,-15,-15,-15,-10,-14,-7,-3,2,-7,-4,-4,-4,-24,-18,--,--,0,--,0,28,21,
基本每股收益,0.5,0.35,0.22,0.34,0.29,0.2,0.11,0.41,0.29,0.18,0.28,1.29,0.92,0.61,0.28,0.79,0.76,0.56,0.3,1.05,0.76,0.5,0.24,1.03,0.83,0.52,0.31,1.05,0.44,0.84,0.55,0.27,
稀释每股收益,0.5,0.35,0.22,0.34,0.29,0.2,0.11,0.41,0.28,0.18,0.28,1.27,0.92,0.59,0.28,0.79,0.76,0.56,0.3,1.05,0.76,0.5,0.24,1.03,0.83,0.52,0.31,1.05,0.44,0.84,0.55,0.27,
