报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),720,375,1582,991,581,202,1349,415,250,112,306,181,76,23,192,135,93,43,259,--,121,53,259,206,138,91,98,67,61,
销售费用(万元),6712,3046,15644,10648,7185,3116,16877,10742,6637,3086,13733,8983,5921,2954,11616,7594,4917,2440,10951,--,4829,2569,9472,7315,5347,3619,4402,3652,2302,
管理费用(万元),11694,6048,23337,15898,10588,5017,21894,14322,9305,3823,9281,4660,3031,1579,4944,2776,1921,880,4106,--,1582,743,3595,2736,2210,1516,1968,1454,967,
财务费用(万元),3998,2436,6522,4491,2836,1292,3418,2961,1964,1000,178,-68,-63,50,-307,-127,-102,-18,-35,--,-26,-5,15,194,171,111,161,107,28,
资产减值损失(万元),457,386,4825,55,352,391,2358,432,234,-312,461,191,94,-17,204,211,148,58,165,--,119,73,64,-24,262,335,-45,197,82,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),14,--,--,--,--,--,9,9,9,--,--,--,--,--,6,--,--,--,--,--,--,--,--,47,--,--,13,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5397,2711,11457,6323,3337,1366,13596,8887,4183,1405,8833,6148,2975,787,6367,4846,2368,1151,6827,--,3219,1364,6243,4753,3183,2098,2664,2403,1238,
营业外收入(万元),58,7,1264,128,52,349,2382,900,667,370,855,435,336,236,188,132,44,30,593,--,68,3,205,300,226,186,228,54,216,
营业外支出(万元),122,58,300,183,139,16,113,59,39,27,289,131,101,20,189,170,162,4,56,--,11,8,53,61,48,29,39,37,20,
非流动资产处置损失(万元),--,--,--,--,70,--,34,0,0,0,107,--,--,--,148,148,148,--,0,--,0,--,10,4,--,--,6,8,3,
利润总额(万元),5333,2660,12420,6268,3249,1698,15865,9728,4810,1748,9398,6453,3209,1004,6366,4808,2249,1177,7364,--,3275,1358,6394,4991,3360,2255,2853,2420,1434,
所得税费用(万元),866,582,1937,708,566,252,1333,1283,646,320,1372,985,477,167,853,1026,379,217,1061,--,506,194,922,672,543,399,422,383,229,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4467,2078,10483,5560,2684,1447,14531,8444,4164,1428,8027,5468,2732,836,5513,3782,1870,959,6304,--,2769,1165,5472,4319,2817,1856,2431,2037,1205,
归属于母公司所有者的净利润(万元),3133,1154,8042,4339,2087,1103,11357,6630,3231,1061,7183,5127,2546,732,5512,3785,1874,961,6313,4810,2771,1165,5471,4318,2818,1861,2449,1951,1151,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1334,924,2441,1221,597,343,3175,1814,934,368,844,341,186,105,1,-3,-4,-2,-10,--,-2,-1,1,2,-2,-5,-17,85,54,
基本每股收益,0.08,0.03,0.2,0.11,0.05,0.03,0.3,0.53,0.27,0.09,0.7,0.5,0.25,0.07,0.61,0.42,0.42,0.22,1.62,--,0.71,0.3,1.4,1.11,0.72,0.48,0.63,0.5,0.3,
稀释每股收益,0.08,0.03,0.2,0.11,0.05,0.03,0.3,0.53,0.27,0.09,0.7,0.5,0.25,0.07,0.61,0.42,0.42,0.22,1.62,--,0.71,0.3,1.4,1.11,0.72,0.48,0.63,0.5,0.3,
