报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
资产减值损失(万元),--,171,542,541,--,568,-21,442,--,609,164,164,-0,38,41,41,--,38,17,17,--,46,33,33,32,15,74,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,598,297,256,170,165,81,--,--,--,-11,-11,--,297,290,260,154,98,47,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6150,18742,16027,10587,4152,11921,10879,6075,2549,8338,8027,4613,2515,11959,10262,6817,4227,14762,12270,6687,4430,12069,9349,5833,10372,8311,5950,
营业外收入(万元),19,247,195,123,208,585,313,265,196,406,268,203,178,196,161,131,146,302,132,103,44,576,271,245,399,53,67,
营业外支出(万元),10,351,145,91,26,283,264,243,198,109,58,25,11,123,54,41,27,199,132,95,18,93,37,4,24,161,127,
非流动资产处置损失(万元),--,--,116,69,6,26,17,13,0,18,5,3,3,68,13,4,--,129,--,67,--,28,--,--,--,--,--,
利润总额(万元),6159,18637,16077,10619,4334,12223,10928,6097,2548,8635,8237,4790,2683,12032,10369,6907,4346,14865,12270,6696,4457,12552,9583,6074,10747,8203,5890,
所得税费用(万元),1186,3956,3445,2308,851,2905,2397,1159,657,2152,1913,994,531,2169,1880,1242,771,2704,3070,1617,1088,2812,2188,1367,2637,2142,1393,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4973,14681,12632,8310,3483,9318,8531,4938,1891,6483,6324,3796,2152,9863,8489,5665,3575,12160,9199,5078,3369,9741,7395,4707,8110,6061,4497,
归属于母公司所有者的净利润(万元),5041,14090,12199,8004,3527,8820,8177,4764,1897,6088,5978,3723,2152,9863,8489,5665,3575,12160,9199,5078,3369,9741,7395,4707,8110,6061,4497,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-9,94,
少数股东损益(万元),-67,591,433,307,-44,498,354,174,-7,395,346,73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.1,0.28,0.24,0.16,0.07,0.18,0.16,0.38,0.15,0.48,0.48,0.3,0.17,0.8,0.68,0.45,0.29,0.98,0.74,0.41,0.27,0.94,0.77,0.51,0.87,0.7,0.55,
稀释每股收益,0.1,0.28,0.24,0.16,0.07,0.18,0.16,0.38,0.15,0.48,0.48,0.3,0.17,0.8,0.68,0.45,0.29,0.98,0.74,0.41,0.27,0.94,0.77,0.51,0.87,0.7,0.55,
