报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3888,22612,14970,9412,3483,3438,1190,1155,535,5892,3794,3636,856,11216,7967,7386,3731,17211,11849,8477,4843,20267,13804,10521,22451,13293,1973,
营业外收入(万元),5,57,99,65,107,868,217,119,63,1677,1231,667,981,1559,1070,409,895,1167,763,520,219,1706,877,722,1765,646,1421,
营业外支出(万元),91,775,418,216,93,1049,257,155,97,366,72,44,39,457,350,136,20,359,265,117,52,365,185,122,677,375,290,
非流动资产处置损失(万元),--,--,57,44,10,669,22,21,2,26,9,8,5,160,85,88,3,58,38,37,14,89,--,25,84,216,115,
利润总额(万元),3801,21894,14651,9261,3498,3258,1150,1120,502,7202,4953,4259,1798,12319,8687,7660,4606,18019,12347,8880,5010,21608,14497,11121,23540,13564,3105,
所得税费用(万元),660,4059,2639,1630,653,1195,737,490,-62,1305,1062,590,280,2560,1755,1781,869,4643,3052,2136,1402,5553,3744,2874,6058,3559,851,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3141,17835,12013,7631,2844,2063,413,630,563,5897,3891,3669,1517,9759,6932,5878,3737,13376,9295,6744,3608,16055,10753,8247,17481,10005,2254,
归属于母公司所有者的净利润(万元),3096,17813,12023,7662,2865,2295,497,704,630,6182,4229,3825,1611,9925,6945,5862,3732,13473,9386,6743,3576,15852,10592,8135,16138,9148,2215,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4081,2138,-999,
少数股东损益(万元),45,23,-10,-31,-20,-232,-84,-74,-66,-285,-338,-156,-93,-166,-13,17,5,-98,-91,1,33,203,162,112,1343,857,38,
基本每股收益,0.06,0.32,0.21,0.14,0.05,0.04,0.01,0.01,0.01,0.13,--,0.08,--,0.21,--,--,--,0.29,--,--,--,0.34,--,0.17,0.37,0.22,0.08,
稀释每股收益,0.06,0.32,0.21,--,--,--,--,--,--,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
