报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),367,46,837,503,254,76,505,231,129,44,400,264,97,36,281,237,225,125,186,131,62,52,234,169,147,85,99,42,26,2,13,5,31,20,
销售费用(万元),2537,1139,4987,3707,2540,1265,3931,2808,1917,869,3303,2419,1523,683,3024,1994,1218,488,1906,1420,812,407,1568,1079,627,294,1092,811,486,260,911,175,787,614,
管理费用(万元),6297,2885,12939,9812,6630,3030,10494,7345,4689,2069,7295,5643,3657,1863,8211,5840,3980,1648,6749,4649,2961,1307,4001,2654,1555,792,3149,2349,1489,690,2129,349,1466,882,
财务费用(万元),255,664,812,560,258,92,-187,23,71,108,532,166,98,11,332,183,-45,-19,-572,-443,-353,-153,-414,-321,-187,-73,-158,-30,28,32,-65,-14,14,-27,
资产减值损失(万元),875,129,3140,1050,1049,460,3474,1732,1572,196,967,277,279,--,1086,450,145,--,328,135,135,--,407,349,126,--,226,156,59,0,45,0,143,23,
公允价值变动收益(万元),-474,--,1464,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
投资收益(万元),511,83,693,364,134,53,294,252,164,87,645,251,14,24,-484,--,--,--,-8,--,--,--,--,--,0,--,--,--,--,0,10,10,-36,0,
对联营企业和合营企业的投资收益(万元),198,--,524,--,32,--,391,--,164,--,645,--,14,--,-484,--,--,--,-8,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业利润(万元),7995,3260,15760,5656,2635,1114,4557,4177,1783,1842,2456,2198,1818,780,1764,3987,1921,510,5499,4636,2870,1022,5258,4080,2183,582,3505,3189,2440,1227,5081,648,2490,1901,
营业外收入(万元),16,0,26,5076,2969,1476,1683,1382,942,107,1192,885,501,146,947,754,566,277,1149,752,212,39,190,164,157,19,324,141,4,0,49,2,61,15,
营业外支出(万元),29,2,134,30,26,5,493,72,3,1,73,58,51,0,67,24,9,0,81,79,6,2,35,30,11,--,21,18,17,0,6,0,23,13,
非流动资产处置损失(万元),--,--,--,1,1,1,167,50,2,1,63,--,53,0,18,--,9,--,78,--,--,--,--,--,0,--,--,--,--,0,6,0,13,0,
利润总额(万元),7981,3259,15653,10703,5579,2585,5746,5487,2722,1947,3575,3025,2268,926,2645,4717,2477,787,6568,5308,3076,1059,5414,4214,2329,600,3808,3312,2426,1227,5124,650,2528,1903,
所得税费用(万元),1223,445,2380,2172,1209,601,735,659,330,267,247,246,96,73,271,708,389,77,907,767,458,204,727,593,340,103,493,536,375,213,724,97,329,165,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
净利润(万元),6759,2814,13273,8531,4369,1984,5011,4828,2392,1680,3328,2779,2172,853,2374,4009,2088,710,5660,4541,2618,856,4686,3621,1989,498,3315,2775,2051,1014,4399,552,2199,1738,
归属于母公司所有者的净利润(万元),6860,2859,13419,8648,4441,2015,5000,4795,2369,1674,3320,2763,2166,855,2383,4018,2095,714,5660,4541,2618,856,4686,3621,1989,498,3315,2775,2051,1014,4399,552,2199,1738,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
少数股东损益(万元),-101,-45,-146,-117,-72,-31,11,33,22,6,8,16,6,-2,-9,-9,-7,-4,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
基本每股收益,0.13,0.1,0.53,0.31,0.16,0.07,0.23,0.19,0.1,0.07,0.15,0.13,0.1,0.04,0.11,0.19,0.1,0.03,0.26,0.21,0.12,0.08,0.44,0.34,0.19,0.05,0.36,0.32,0.26,0.13,0.55,0.16,1.1,0.87,
稀释每股收益,0.12,0.1,0.52,0.31,0.16,0.07,0.23,0.19,0.1,0.07,0.15,0.13,0.1,0.04,0.11,0.19,0.1,0.03,0.26,0.21,0.11,0.08,0.44,0.34,0.19,0.05,0.36,0.32,0.26,0.13,0.55,0.16,1.1,0.87,
