报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3133,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),461,278,105,1219,652,460,175,961,685,329,163,764,551,264,114,935,390,181,76,731,--,183,71,628,418,262,183,
销售费用(万元),4244,2733,1321,5611,3781,2518,1311,4498,2915,1722,797,3140,1953,1416,635,3379,2325,1517,781,2405,--,1061,454,2361,1405,635,190,
管理费用(万元),3398,4512,2382,9963,6974,4885,2705,10229,7108,4502,2264,8115,5237,3454,1890,7048,4311,2845,1656,5979,--,2726,1555,6086,3967,2967,1915,
财务费用(万元),-1783,-1015,-435,-1496,-842,-529,-269,-1692,-1181,-818,-582,-1695,-1367,-921,-447,-1158,-861,-500,-169,-408,--,-157,-84,-276,25,-28,11,
资产减值损失(万元),824,754,-103,549,491,888,484,1626,1524,826,-61,215,1404,705,-150,557,1077,489,369,225,--,37,374,799,-200,300,-33,
公允价值变动收益(万元),--,--,--,682,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,1,
投资收益(万元),1461,857,179,104,22,13,5,2,--,--,0,78,78,52,41,96,26,26,--,--,--,--,--,--,--,4,-71,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),14399,9095,3734,17375,12262,7846,4171,28075,21535,13904,5187,25851,19127,11963,4786,24018,16291,10555,4205,19763,--,9568,3733,15365,8551,3606,3133,
营业外收入(万元),627,563,601,938,1992,1637,1403,2254,1920,1199,1040,1790,1576,378,309,1089,792,616,386,340,--,88,60,320,366,451,297,
营业外支出(万元),17,10,0,14,13,13,13,9,8,4,0,54,53,42,42,62,56,55,52,5,--,4,--,4,6,70,2,
非流动资产处置损失(万元),--,--,--,--,7,7,7,2,2,0,0,1,1,0,0,2,--,0,--,1,--,--,--,0,--,5,--,
利润总额(万元),15009,9648,4334,18300,14240,9469,5561,30319,23447,15100,6227,27588,20650,12299,5053,25046,17027,11115,4539,20098,--,9652,3792,15681,8911,3987,3428,
所得税费用(万元),2156,1364,689,2573,2250,1454,885,4770,3567,2371,1081,3974,2884,1744,781,3657,2447,1627,633,2916,--,1473,534,2303,1331,620,448,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),12854,8284,3645,15727,11990,8015,4676,25549,19880,12729,5147,23613,17767,10554,4272,21389,14580,9488,3905,17182,--,8180,3259,13378,7580,3367,2979,
归属于母公司所有者的净利润(万元),12840,8273,3634,15731,11992,8015,4676,25549,19880,12729,5147,23613,17767,10554,4272,21389,14580,9488,3905,17182,12074,8180,3259,13378,7580,3322,2981,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1241,
少数股东损益(万元),14,10,11,-4,-2,-0,-0,-0,-0,-0,-0,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,46,-1,
基本每股收益,0.31,0.2,0.09,0.43,0.33,0.22,0.13,0.71,0.55,0.35,0.22,0.99,0.75,0.44,0.18,0.9,0.62,0.81,0.5,2.29,--,1.09,0.43,1.78,1.05,0.49,--,
稀释每股收益,0.31,0.2,0.09,0.43,0.33,0.22,0.13,0.7,0.55,0.35,0.21,0.98,0.74,0.44,0.18,0.9,0.62,0.81,0.5,2.29,--,1.09,0.43,1.78,1.05,0.49,--,
