报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业利润(万元),37831,20185,60422,30661,19127,8481,26950,12478,9477,4787,13055,5327,4285,2622,7487,2272,2666,-200,4229,4845,4616,
营业外收入(万元),438,182,2958,2097,1920,2219,10143,5716,1719,939,3990,2566,1172,268,281,82,18,17,159,366,92,
营业外支出(万元),25,1,1111,49,40,0,3682,183,1,--,19,15,7,--,39,20,7,7,6,168,2,
非流动资产处置损失(万元),--,--,--,--,0,--,8,--,1,--,7,--,--,--,1,--,1,1,2,--,2,
利润总额(万元),38244,20366,62268,32709,21007,10700,33411,18011,11195,5726,17026,7877,5450,2891,7728,2333,2677,-190,4381,5043,4706,
所得税费用(万元),5555,3060,8518,4850,3108,1630,4346,2709,1684,861,2470,1193,827,418,1177,406,406,--,635,705,778,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),32689,17306,53750,27859,17898,9070,29065,15302,9511,4865,14556,6684,4623,2473,6551,1927,2271,-190,3746,4338,3928,
归属于母公司所有者的净利润(万元),32689,17306,53750,27859,17898,9070,29065,15302,9511,4865,14556,6684,4623,2473,6551,1927,2271,-190,3746,4338,3928,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,9543,--,--,--,--,--,--,--,--,--,--,--,-180,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.37,0.39,1.29,0.68,0.44,0.22,0.71,0.38,0.23,0.36,1.74,0.49,0.86,0.48,1.28,0.38,0.45,-0.05,0.73,0.85,0.77,
稀释每股收益,0.37,0.39,1.29,0.68,0.44,0.22,0.71,0.38,0.23,0.36,1.74,0.49,0.86,0.48,1.28,0.38,0.45,-0.05,0.73,0.85,0.77,
