报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,
营业利润(万元),6776,8072,5386,1323,14262,11922,6381,1610,12832,11501,6049,793,12284,10212,5919,1535,10126,8147,5114,1386,8851,7313,4665,8092,6241,
营业外收入(万元),36,33,14,2,198,1110,1066,40,854,626,487,436,831,487,135,44,241,58,48,25,295,90,71,215,132,
营业外支出(万元),1463,162,111,61,432,485,352,146,673,447,351,159,896,438,227,123,339,118,87,36,243,196,144,161,150,
非流动资产处置损失(万元),--,--,--,--,--,468,346,145,558,388,299,158,812,425,227,53,286,89,59,36,210,145,95,132,37,
利润总额(万元),5348,7943,5289,1265,14028,12547,7095,1505,13013,11681,6185,1070,12220,10261,5827,1456,10028,8087,5076,1375,8904,7207,4592,8147,6222,
所得税费用(万元),815,1228,840,193,1631,1672,854,183,2421,2778,1320,161,2632,2209,1218,351,2149,1628,986,324,1873,1437,927,1617,1046,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4533,6715,4449,1072,12397,10875,6241,1322,10592,8902,4864,909,9588,8053,4609,1105,7880,6459,4089,1052,7031,5769,3665,6529,5176,
归属于母公司所有者的净利润(万元),4220,6470,4235,951,12077,10601,6021,1204,10609,8967,4863,898,9606,8061,4585,1096,7906,6472,4121,1081,6973,5704,3622,6443,5106,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),313,245,214,121,321,274,220,118,-17,-65,1,11,-18,-8,24,9,-26,-13,-31,-29,58,65,43,86,71,
基本每股收益,0.27,0.41,0.27,0.06,0.77,0.67,0.38,0.08,0.67,0.57,0.31,0.06,0.61,0.51,0.29,0.07,0.65,0.55,0.35,0.09,0.59,0.48,0.31,0.55,0.43,
稀释每股收益,0.27,0.41,0.27,0.06,0.77,0.67,0.38,0.08,0.67,0.57,0.31,0.06,0.61,0.51,0.29,0.07,0.65,0.55,0.35,0.09,0.59,0.48,0.31,0.55,0.43,
