报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
投资收益(万元),-1884,-1480,108,112,60,-9070,-7353,-5031,-2380,-11729,-9077,-5929,-2991,-8074,-6139,-3929,-1674,-2204,-1661,-981,--,
对联营企业和合营企业的投资收益(万元),-109,115,108,112,60,-9070,-7353,-5031,-2380,-11729,-9077,-5929,-2991,--,--,--,-1674,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),50813,159697,139966,59906,11272,28915,78476,37171,32291,90369,104278,50189,28290,54047,51969,15545,10599,43261,57964,30916,14625,
营业外收入(万元),39,5516,16096,14428,28848,99855,76233,60331,17072,90238,58909,34551,6787,68348,38690,22656,13260,55452,27004,53370,50707,
营业外支出(万元),23,79,40,19,34,416,364,417,17,205,156,59,12,809,794,633,31,12,5,27,138,
非流动资产处置损失(万元),--,--,6,0,0,7,2,1,1,3,0,0,--,0,1,0,--,0,0,0,4,
利润总额(万元),50828,165133,156022,74315,40086,128354,154345,97085,49346,180402,163031,84681,35065,121586,89865,37568,23828,98701,84963,84258,65194,
所得税费用(万元),12278,38975,37234,18918,9761,33302,37380,23071,12677,47616,42796,22729,9633,33168,24118,10493,6459,25477,21841,21800,16875,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),38550,126158,118788,55397,30326,95052,116965,74015,36668,132786,120236,61952,25432,88418,65747,27076,17369,73223,63122,62459,48319,
归属于母公司所有者的净利润(万元),38550,126158,118788,55397,30326,95052,116965,74015,36668,132786,120236,61952,25432,88418,65747,27076,17369,73223,63122,62459,48319,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.46,1.58,1.48,0.69,0.38,1.19,1.46,0.93,0.46,1.68,3.09,1.62,0.69,2.95,2.19,0.9,0.58,2.44,2.1,2.08,1.61,
稀释每股收益,0.46,1.58,1.48,0.69,0.38,1.19,1.46,0.93,0.46,1.68,3.09,1.62,0.69,2.95,2.19,0.9,0.58,2.44,2.1,2.08,1.61,
