报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
销售费用(万元),2853000,1743300,873500,3813000,2657300,1622900,851600,3640100,2407200,1509200,730500,3284900,2284600,1471500,653900,2945100,1947500,1265000,606600,2875700,1882100,1209500,590700,2287700,1532900,1012700,525600,1878400,1198400,754800,349196,1400721,996850,631392,295859,1147356,760497,477412,224306,1034854,756631,479906,250875,800519,557199,356095,161628,526227,238623,388774,287689,207773,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
资产减值损失(万元),2769500,1691100,593400,3550700,2129400,1425300,588700,5127600,3597900,2515500,1004000,4526000,2757600,1584600,556900,2590400,1512000,905600,281000,1818800,1191000,894900,298500,1238200,890300,568300,165400,291600,116600,65600,43294,234250,197946,134230,69226,51846,28897,3633,29710,341642,155882,121021,49482,167884,146397,72655,62617,240242,97657,158094,118203,110723,
公允价值变动收益(万元),501000,441700,-127600,-62200,-59600,-97900,147500,-375600,-310800,-403100,-62600,137800,91200,-52300,-8200,163100,85800,127000,166900,-114200,-44400,-5200,34600,33900,26900,25900,34200,-28300,-31900,4700,-379,17467,39258,40242,21426,-1326,-4340,-702,-10743,-12437,-20352,-20842,-14496,-4965,13603,11117,1524,-8958,-17595,6618,1254,0,
投资收益(万元),1795100,730700,262400,451400,243900,319000,240000,1183600,1025900,870200,390300,348200,210300,302200,106000,-9600,8700,84600,-7000,2200,40500,80300,7800,-34600,-36200,2100,-11100,32400,31300,12800,19196,35439,50773,15281,2309,100751,38969,23163,23863,45082,11386,19650,24217,-53092,-12739,-3220,5121,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),25900,20700,8900,29200,24800,15300,8000,24600,21300,11900,6500,27500,23000,12500,7700,26400,18700,12500,6300,24800,18300,13700,6600,22100,16900,10300,5900,19700,14000,9000,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
汇兑收益(万元),-1078300,-457800,241700,738600,568100,325200,-29600,-10500,74600,13400,11100,-285000,-237400,-49300,-52300,69200,22600,-73500,-55800,74400,32500,-40000,-2900,43900,70100,9900,-1600,21700,16300,10800,5955,5347,-123,5876,-3829,32692,31002,30958,14701,52562,55038,46841,23497,17389,10025,5429,1817,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
营业利润(万元),5699300,3810100,2020300,6481300,5424400,3674100,1981500,6338200,5307200,3561300,2017200,6281000,5212400,3544900,1913000,6019000,4946600,3324500,1752100,5407800,4366200,2864100,1452500,4606800,3497400,2261900,1096000,3353200,2464800,1599400,678372,2389675,1753042,1120311,527551,1721678,1227571,797354,370326,1397019,1165292,801562,385795,1084856,789036,508453,210126,500436,225988,352826,280815,206461,
营业外收入(万元),20100,14000,4800,37300,42700,36400,8200,66900,44300,29000,4200,56100,32900,18000,10600,57100,44500,26400,2500,31300,12800,8200,3500,18700,12200,10900,4800,16600,9300,6100,2584,19297,8848,6331,2683,13912,7991,5079,2826,9752,5979,4334,1772,8858,4137,2595,927,6468,1605,3469,2660,2845,
营业外支出(万元),12300,10000,1900,43300,3900,2500,1500,12600,8400,6400,1500,12700,8100,4700,2800,16300,13100,8000,2800,13000,8100,6500,700,6200,3100,1800,500,3400,1800,800,406,8436,2955,1979,307,12641,10145,5703,223,3042,2297,1734,276,2697,1187,541,206,2284,1090,1823,3182,1697,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
利润总额(万元),5707100,3814100,2023200,6475300,5463200,3708000,1988200,6392500,5343100,3583900,2019900,6324400,5237200,3558200,1920800,6059800,4978000,3342900,1751800,5426100,4370900,2865800,1455300,4619300,3506500,2271000,1100300,3366400,2472300,1604700,680550,2400536,1758935,1124663,529927,1722949,1225417,796729,372928,1403729,1168974,804162,387292,1091017,791986,510507,210848,504620,226503,354472,280292,207609,
所得税费用(万元),610200,430300,251200,701800,713900,524100,295800,959800,918000,622900,439800,1259400,1086000,759800,430800,1306800,1121200,773900,407200,1275000,1038400,687400,349900,1126600,857800,552500,268100,806700,588800,379500,157995,548478,399399,248295,122037,394754,268228,174410,78812,265226,226324,149764,78513,232440,189597,146236,70016,124795,51923,107975,103733,64213,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
净利润(万元),5096900,3383800,1772000,5773500,4749300,3183900,1692400,5432700,4425100,2961000,1580100,5065000,4151200,2798400,1490000,4753000,3856800,2569000,1344600,4151100,3332500,2178400,1105400,3492700,2648700,1718500,832200,2559700,1883500,1225200,522555,1852058,1359536,876368,407890,1328194,957189,622320,294116,1138503,942650,654397,308779,858577,602389,364270,140832,379826,174580,246497,176559,143396,
归属于母公司所有者的净利润(万元),5060100,3365700,1765500,5720000,4714900,3160100,1682400,5385000,4398200,2944100,1570000,5020700,4122100,2774400,1479000,4713800,3830400,2552700,1336300,4121100,3310200,2163800,1097700,3471800,2634100,1710200,828800,2550500,1878800,1223200,522108,1852058,1359536,876368,407890,1328194,957189,622320,294116,1138503,942650,654397,308779,858577,602389,364270,140832,379826,174580,246497,176559,143396,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
少数股东损益(万元),36800,18100,6500,53500,34400,23800,10000,47700,26900,16900,10100,44300,29100,24000,11000,39200,26400,16300,8300,30000,22300,14600,7700,20900,14600,8300,3400,9200,4700,2000,448,--,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
基本每股收益,2.36,1.55,0.85,2.74,2.26,1.51,0.88,2.77,2.25,1.49,0.82,2.63,2.16,1.45,0.78,2.47,2.01,1.34,0.7,2.16,1.74,1.7,0.86,3.22,2.44,1.59,0.77,2.36,1.74,1.13,0.87,3.28,2.45,1.65,0.82,2.66,1.91,1.24,0.59,2.28,1.89,1.31,0.62,1.75,1.23,0.75,0.3,0.95,0.44,0.62,0.48,0.48,
稀释每股收益,2.36,1.55,0.85,2.74,2.26,1.51,0.88,2.77,2.25,1.49,0.82,2.63,2.16,1.45,0.78,2.47,2.01,1.34,0.7,2.16,1.74,1.7,--,3.22,2.44,1.59,--,2.36,1.74,1.13,0.87,3.28,2.45,1.65,0.82,2.66,1.91,1.24,0.59,2.28,1.89,1.31,0.62,1.75,1.23,0.75,0.3,0.95,0.44,0.62,0.48,0.48,
