报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),95618,60689,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),16343,10037,7684,1794,21690,18808,14229,7510,37867,23929,1459,522,21266,332,202,63,413,231,150,79,290,179,220,127,2520,2328,2219,1485,4975,3743,2228,1747,4863,2710,1323,405,273,243,350,
销售费用(万元),74026,42537,23150,11616,50258,35010,20798,11578,43104,32259,21583,11164,42113,29060,17053,9309,47721,29164,18578,7391,37769,26116,13688,5526,24413,14352,8607,4727,23230,16419,9749,5125,17660,12067,7851,9627,6456,875,1006,
管理费用(万元),34020,21021,45453,14931,107744,84492,51650,18100,87591,64897,31416,8766,40479,23540,13188,3996,23681,14015,9243,4419,20024,14482,9748,4198,18330,12445,9008,4734,19570,11117,4812,2494,8294,5546,4101,7130,3449,3524,4493,
财务费用(万元),133476,94760,42508,-8781,42000,45254,36575,20619,126382,79415,50978,11316,66945,48475,20496,13400,51150,38006,31469,16532,20282,12694,2539,4579,17384,14827,9463,4020,-6320,-5558,-2807,170,14776,14610,12359,24469,18490,13903,12347,
资产减值损失(万元),6898,3300,-611,1112,3068,-818,-296,-336,1882,882,491,90,1340,1020,840,155,4410,-32,248,37,609,399,253,-104,-266,-493,-98,-98,103,-301,2730,-172,452,152,110,-458,-338,1102,444,
公允价值变动收益(万元),-34017,11686,4006,-13876,3627,29319,12464,4961,7747,3950,4008,177,-4,77,145,1625,-240,-1938,-240,-870,240,-42,-272,--,--,777,0,-10,-361,-361,-361,-361,361,0,-149,0,0,-969,71,
投资收益(万元),70578,40406,10606,11809,30088,9355,12196,13331,35985,20308,7999,1161,1635,3952,7257,3189,-18084,2636,-1362,-2223,17201,15754,5595,1252,16730,16595,13873,13827,50143,40003,27037,14865,45375,34644,24127,36391,22621,8216,6152,
对联营企业和合营企业的投资收益(万元),53746,64857,27719,9600,21505,15982,11123,4328,10033,8461,5897,2723,-4644,1034,7629,3255,-14296,6859,3428,-61,10254,7746,3756,1026,13181,16030,13935,13881,48787,39981,27015,14448,47591,36064,25592,36119,22267,7424,3333,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),227511,250557,144661,81434,232336,172634,120506,67575,217339,162267,94066,19762,38474,-6823,17660,-2329,-72392,-1188,-8295,-23610,27288,24434,10622,2521,19363,35608,26320,51234,250212,234720,162448,101248,257731,170050,104719,121035,69483,7599,29581,
营业外收入(万元),2235,234,70,45,97,611,245,976,7287,5272,4905,431,4147,2255,1207,443,7095,3491,2772,988,6469,2451,2006,799,18067,16895,16504,15679,11195,10837,9995,431,803,646,386,910,1046,1153,3191,
营业外支出(万元),353,53,50,50,118,63,58,56,1479,1402,741,213,1695,1184,441,268,2553,767,446,189,1482,693,441,191,980,661,398,178,1717,992,717,414,796,540,350,561,391,638,669,
非流动资产处置损失(万元),--,--,--,--,--,10,5,4,111,121,0,--,3,--,2,--,2,2,--,--,--,--,--,--,4,0,0,--,--,--,--,--,0,0,0,1,1,4,0,
利润总额(万元),229394,250739,144681,81428,232315,173182,120693,68494,223148,166137,98230,19979,40926,-5752,18426,-2153,-67849,1535,-5968,-22812,32275,26191,12187,3128,36449,51842,42427,66735,259691,244566,171726,101266,257738,170156,104755,121385,70137,8113,32103,
所得税费用(万元),32633,33663,21465,10187,25259,13823,12943,9206,27443,39441,22919,4294,12065,-2458,2287,250,-7859,1370,1287,-2615,2081,3716,1979,588,-1991,5293,4337,8224,36129,33415,23207,13861,35387,23116,13952,8376,4260,-356,169,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
净利润(万元),196760,217076,123216,71241,207057,159359,107750,59288,195705,126696,75311,15685,28861,-3294,16139,-2403,-59990,166,-7255,-20197,30195,22475,10208,2541,38440,46549,38090,58510,223562,211151,148520,87405,222351,147040,90803,113009,65877,8469,31934,
归属于母公司所有者的净利润(万元),160753,176886,111402,63619,200124,155487,110308,62088,192079,122820,72727,15089,35212,5598,16658,1189,-34713,1207,-5116,-14186,23017,15567,6289,1498,25212,30380,23830,40138,162008,150177,104524,60283,153657,98893,57524,78260,46535,9116,27127,
被合并方在合并前实现净利润(万元),--,--,--,--,-84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,-0,0,-0,-0,0,0,0,
少数股东损益(万元),36007,40190,11813,7622,6933,3872,-2558,-2800,3626,3876,2584,596,-6351,-8892,-520,-3592,-25277,-1041,-2140,-6011,7178,6908,3919,1043,13228,16169,14260,18372,61554,60974,43995,27122,68694,48147,33279,34749,19343,-646,4806,
基本每股收益,0.27,0.3,0.19,0.17,0.52,0.41,0.29,0.24,0.76,0.48,0.29,0.06,0.16,0.03,0.15,0.01,-0.31,0.01,-0.05,-0.13,0.21,0.14,0.06,0.01,0.23,0.27,0.21,0.36,1.46,1.35,0.94,1.08,3.02,1.98,1.15,1.57,0.93,0.18,0.54,
稀释每股收益,0.27,0.3,0.19,0.17,0.52,0.41,0.29,0.24,0.76,0.48,0.29,0.06,0.16,0.03,0.15,0.01,-0.31,0.01,-0.05,-0.13,0.21,0.14,0.06,0.01,0.23,0.27,0.21,0.36,1.46,1.35,0.94,1.08,3.02,1.98,1.15,1.57,0.93,0.18,0.54,
