报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
销售费用(万元),665,2931,2068,1284,601,2176,1558,958,482,2008,1504,960,491,1909,1421,930,460,1829,--,1702,1503,
管理费用(万元),1214,5719,3522,2376,924,4063,2829,1854,879,3182,2263,1429,639,2400,1751,1150,543,2419,--,2503,2690,
财务费用(万元),266,240,87,104,25,-445,-171,-125,-60,-550,-324,-185,-116,129,49,7,16,478,--,456,484,
资产减值损失(万元),-114,291,98,-56,-52,489,60,-47,-76,54,-68,-144,-2,61,-38,-88,--,38,--,182,-16,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,7,--,--,--,
投资收益(万元),116,428,209,170,48,327,265,165,--,--,--,--,--,-44,-44,-49,--,28,--,20,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1052,5678,4436,2728,1149,5220,3067,1728,669,3846,2403,1534,716,4095,2870,1624,591,4657,3721,6022,5959,
营业外收入(万元),4,54,67,59,57,113,38,14,13,326,53,46,41,386,78,38,10,819,--,212,146,
营业外支出(万元),1,32,83,20,2,104,24,23,2,403,12,8,8,37,4,3,--,20,--,304,14,
非流动资产处置损失(万元),--,--,65,--,2,15,3,--,1,76,1,--,--,8,--,3,--,12,--,2,14,
利润总额(万元),1055,5699,4420,2767,1204,5229,3082,1719,681,3769,2444,1572,749,4443,2943,1659,602,5456,4103,5930,6091,
所得税费用(万元),447,1801,1194,748,342,1335,754,440,181,1030,672,421,189,1144,779,453,158,1438,--,1621,1487,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),608,3898,3226,2019,862,3894,2328,1278,500,2739,1772,1151,560,3300,2164,1206,443,4018,3058,4309,4604,
归属于母公司所有者的净利润(万元),652,3864,3094,1928,816,3711,2219,1217,467,2637,1717,1124,553,3248,2127,1184,434,3933,2982,4159,3760,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-44,34,131,90,46,182,108,61,33,103,56,27,7,51,37,22,10,85,--,150,844,
基本每股收益,0.08,0.48,0.38,0.24,0.1,0.46,0.28,0.15,0.06,0.33,0.21,0.14,0.07,0.53,0.35,0.2,0.07,0.66,--,0.69,0.63,
稀释每股收益,0.08,0.48,0.38,0.24,0.1,0.46,0.28,0.15,0.06,0.33,0.21,0.14,0.07,0.53,0.35,0.2,0.07,0.66,--,0.69,0.63,
